bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785125682551800237,8.0,world,551550754,1785125684,2,normal,0.0,6.76393202,6.64885899,5.0,2
1785125682552018663,8.0,world,551550754,1785125684,2,normal,0.0,6.76393202,6.64885899,5.0,2
1785125682552282072,8.0,world,551550754,1785125684,2,normal,0.0,6.76393202,6.64885899,5.0,2
1785125682552494547,8.0,world,551550754,1785125684,2,normal,0.0,6.76393202,6.64885899,5.0,2
1785125682552720707,8.0,world,551550754,1785125684,2,normal,0.0,6.76393202,6.64885899,5.0,2
1785125682552955884,8.0,world,551550754,1785125684,2,normal,0.0,6.76393202,6.64885899,5.0,2
1785125682553208754,8.0,world,551550754,1785125684,2,normal,0.0,6.76393202,6.64885899,5.0,2
1785125682560643055,8.0,world,551550754,1785125684,2,normal,0.0,6.76393202,6.64885899,5.0,2
1785125682560756235,8.0,world,551550754,1785125684,2,normal,0.0,6.76393202,6.64885899,5.0,2
1785125682640517088,8.0,world,551550754,1785125684,2,normal,0.0,6.76393202,6.64885899,5.0,2
