bag_time_ns,actual_pos_x,actual_pos_y,actual_pos_z,arrival_time_error,elapsed_time,final_position_error,header_frame_id,header_stamp_nanosec,header_stamp_sec,integrated_squared_jerk,integrated_squared_jerk_valid,is_finished,is_hover_stable,max_acceleration,max_acceleration_valid,max_jerk,max_jerk_valid,max_velocity,max_velocity_valid,motion_style,path_length,reference_acceleration_x,reference_acceleration_y,reference_acceleration_z,reference_jerk_x,reference_jerk_y,reference_jerk_z,reference_pos_x,reference_pos_y,reference_pos_z,reference_velocity_x,reference_velocity_y,reference_velocity_z,requested_duration,safety_factor,start_pos_x,start_pos_y,start_pos_z,target_pos_x,target_pos_y,target_pos_z,trajectory_duration,trajectory_profile,uav_id
1785125682640513802,-0.020119957625865936,14.97400470264256,-0.2777397930622101,nan,-1.911098599433899,12.619994163513184,world,640458459,1785125682,nan,False,False,False,nan,False,nan,False,nan,False,normal,12.619331359863281,0.0,0.0,0.0,0.0,0.0,0.0,-0.020647680386900902,14.974697029218078,-0.27474445104599,0.0,0.0,0.0,8.0,0.0,-0.020647680386900902,14.974697029218078,-0.27474445104599,11.23606798,12.80422607,5.0,8.0,step,5
1785125682740522549,-0.018792370334267616,14.973087353631854,-0.27976757287979126,nan,-1.8110694885253906,12.619500160217285,world,740487243,1785125682,nan,False,False,False,nan,False,nan,False,nan,False,normal,12.619331359863281,0.0,0.0,0.0,0.0,0.0,0.0,-0.020647680386900902,14.974697029218078,-0.27474445104599,0.0,0.0,0.0,8.0,0.0,-0.020647680386900902,14.974697029218078,-0.27474445104599,11.23606798,12.80422607,5.0,8.0,step,5
1785125682840512621,-0.018972251564264297,14.971773324534297,-0.2861711382865906,nan,-1.7110940217971802,12.622115135192871,world,840463781,1785125682,nan,False,False,False,nan,False,nan,False,nan,False,normal,12.619331359863281,0.0,0.0,0.0,0.0,0.0,0.0,-0.020647680386900902,14.974697029218078,-0.27474445104599,0.0,0.0,0.0,8.0,0.0,-0.020647680386900902,14.974697029218078,-0.27474445104599,11.23606798,12.80422607,5.0,8.0,step,5
1785125682940505559,-0.020466316491365433,14.97024186514318,-0.29553061723709106,nan,-1.6110986471176147,12.627106666564941,world,940459003,1785125682,nan,False,False,False,nan,False,nan,False,nan,False,normal,12.619331359863281,0.0,0.0,0.0,0.0,0.0,0.0,-0.020647680386900902,14.974697029218078,-0.27474445104599,0.0,0.0,0.0,8.0,0.0,-0.020647680386900902,14.974697029218078,-0.27474445104599,11.23606798,12.80422607,5.0,8.0,step,5
1785125683040489130,-0.019855830818414688,14.969988856464624,-0.29878902435302734,nan,-1.5111042261123657,12.627886772155762,world,40451681,1785125683,nan,False,False,False,nan,False,nan,False,nan,False,normal,12.619331359863281,0.0,0.0,0.0,0.0,0.0,0.0,-0.020647680386900902,14.974697029218078,-0.27474445104599,0.0,0.0,0.0,8.0,0.0,-0.020647680386900902,14.974697029218078,-0.27474445104599,11.23606798,12.80422607,5.0,8.0,step,5
1785125683140497007,-0.017845088616013527,14.970611387863755,-0.2992420792579651,nan,-1.4110978841781616,12.626391410827637,world,140460509,1785125683,nan,False,False,False,nan,False,nan,False,nan,False,normal,12.619331359863281,0.0,0.0,0.0,0.0,0.0,0.0,-0.020647680386900902,14.974697029218078,-0.27474445104599,0.0,0.0,0.0,8.0,0.0,-0.020647680386900902,14.974697029218078,-0.27474445104599,11.23606798,12.80422607,5.0,8.0,step,5
1785125683240498342,-0.01752806454896927,14.97076952457428,-0.3038776218891144,nan,-1.3111070394515991,12.628082275390625,world,240450613,1785125683,nan,False,False,False,nan,False,nan,False,nan,False,normal,12.619331359863281,0.0,0.0,0.0,0.0,0.0,0.0,-0.020647680386900902,14.974697029218078,-0.27474445104599,0.0,0.0,0.0,8.0,0.0,-0.020647680386900902,14.974697029218078,-0.27474445104599,11.23606798,12.80422607,5.0,8.0,step,5
1785125683340518471,-0.018498703837394714,14.970524063333869,-0.3120266795158386,nan,-1.211108922958374,12.632328987121582,world,340447279,1785125683,nan,False,False,False,nan,False,nan,False,nan,False,normal,12.619331359863281,0.0,0.0,0.0,0.0,0.0,0.0,-0.020647680386900902,14.974697029218078,-0.27474445104599,0.0,0.0,0.0,8.0,0.0,-0.020647680386900902,14.974697029218078,-0.27474445104599,11.23606798,12.80422607,5.0,8.0,step,5
1785125683440503776,-0.01794017292559147,14.971691312268376,-0.3146737515926361,nan,-1.111114740371704,12.633145332336426,world,440441560,1785125683,nan,False,False,False,nan,False,nan,False,nan,False,normal,12.619331359863281,0.0,0.0,0.0,0.0,0.0,0.0,-0.020647680386900902,14.974697029218078,-0.27474445104599,0.0,0.0,0.0,8.0,0.0,-0.020647680386900902,14.974697029218078,-0.27474445104599,11.23606798,12.80422607,5.0,8.0,step,5
1785125683540472460,-0.01652832143008709,14.974021701142192,-0.31511014699935913,nan,-1.011118769645691,12.632471084594727,world,540437014,1785125683,nan,False,False,False,nan,False,nan,False,nan,False,normal,12.619331359863281,0.0,0.0,0.0,0.0,0.0,0.0,-0.020647680386900902,14.974697029218078,-0.27474445104599,0.0,0.0,0.0,8.0,0.0,-0.020647680386900902,14.974697029218078,-0.27474445104599,11.23606798,12.80422607,5.0,8.0,step,5
