bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785142090694070556,8.0,world,693784406,1785142092,3,normal,0.0,11.23606798,12.80422607,5.0,5
1785142090794213595,8.0,world,693784406,1785142092,3,normal,0.0,11.23606798,12.80422607,5.0,5
1785142090894302903,8.0,world,693784406,1785142092,3,normal,0.0,11.23606798,12.80422607,5.0,5
1785142090994551602,8.0,world,693784406,1785142092,3,normal,0.0,11.23606798,12.80422607,5.0,5
1785142091094617906,8.0,world,693784406,1785142092,3,normal,0.0,11.23606798,12.80422607,5.0,5
1785142091194725298,8.0,world,693784406,1785142092,3,normal,0.0,11.23606798,12.80422607,5.0,5
1785142091294864220,8.0,world,693784406,1785142092,3,normal,0.0,11.23606798,12.80422607,5.0,5
1785142091395011577,8.0,world,693784406,1785142092,3,normal,0.0,11.23606798,12.80422607,5.0,5
1785142091495123948,8.0,world,693784406,1785142092,3,normal,0.0,11.23606798,12.80422607,5.0,5
1785142091595313846,8.0,world,693784406,1785142092,3,normal,0.0,11.23606798,12.80422607,5.0,5
