bag_time_ns,angular_velocity,orientation_variance,pose_frame,position,position_variance,q,quality,reset_counter,timestamp,timestamp_sample,velocity,velocity_frame,velocity_variance
1785142086932065988,[ 1.4002582e-03 -2.7015945e-03 -5.1068841e-05],[4.1948537e-05 4.1319567e-05 3.4762308e-02],1,[-0.01435946 -0.02156793  0.24019414],[0.11003692 0.11019193 0.08744311],[ 7.074800e-01 -5.499716e-04  9.470664e-04  7.067326e-01],0,6,1785142086913886,1785142086913886,[-0.02548739 -0.03865833  0.14380273],1,[0.01483208 0.01467003 0.00620096]
1785142086932564851,[-0.00152922  0.00235841 -0.00351318],[4.1987296e-05 4.1358235e-05 3.4762643e-02],1,[-0.01429552 -0.02151748  0.24030133],[0.11043549 0.11059148 0.08770998],[ 7.0749372e-01 -5.5708404e-04  9.4619754e-04  7.0671886e-01],0,6,1785142086921886,1785142086921886,[-0.02550124 -0.03848922  0.14379348],1,[0.0148987  0.01473491 0.0062133 ]
1785142086933201573,[ 0.00113394 -0.00083738 -0.00244791],[4.2064512e-05 4.1432144e-05 3.4763336e-02],1,[-0.01418482 -0.02143828  0.24060686],[0.11123973 0.11139759 0.08824641],[ 7.0751035e-01 -5.5584288e-04  9.5016364e-04  7.0670211e-01],0,6,1785142086937886,1785142086937886,[-0.02530914 -0.03798094  0.14402199],1,[0.01503284 0.01486566 0.00623801]
1785142086940419174,[ 6.866758e-05 -2.168962e-03 -5.836997e-04],[4.2102485e-05 4.1471405e-05 3.4763671e-02],1,[-0.01413777 -0.02140999  0.24080372],[0.11164542 0.11180419 0.08851596],[ 7.0751858e-01 -5.5126881e-04  9.4444875e-04  7.0669389e-01],0,6,1785142086945886,1785142086945886,[-0.02520922 -0.03791291  0.1440349 ],1,[0.01510034 0.01493108 0.00625038]
1785142086952429116,[0.00113394 0.00102683 0.00074788],[4.2140480e-05 4.1508774e-05 3.4764014e-02],1,[-0.01409541 -0.02138957  0.24102809],[0.11205351 0.11221317 0.08878642],[ 7.0752072e-01 -5.4856553e-04  9.4289787e-04  7.0669174e-01],0,6,1785142086953886,1785142086953886,[-0.02506947 -0.0378344   0.14399245],1,[0.01516805 0.01499679 0.00626276]
1785142086960470563,[ 0.00113394 -0.00083738  0.00048156],[4.2178428e-05 4.1544765e-05 3.4764357e-02],1,[-0.01405802 -0.02137669  0.2412476 ],[0.112464   0.11262454 0.08842074],[ 7.0752394e-01 -5.4247107e-04  9.4324129e-04  7.0668852e-01],0,6,1785142086961886,1785142086961886,[-0.02494782 -0.03771183  0.14412768],1,[0.01523587 0.01506305 0.00625195]
1785142086972466559,[-0.00206186 -0.00137001  0.00341104],[4.2216041e-05 4.1581119e-05 3.4764707e-02],1,[-0.01402516 -0.02137133  0.24149473],[0.11287692 0.11303831 0.08869105],[ 7.0751959e-01 -5.4465560e-04  9.3532325e-04  7.0669287e-01],0,6,1785142086969886,1785142086969886,[-0.02486713 -0.03768434  0.14414048],1,[0.01530397 0.01512904 0.00626432]
1785142086980447131,[0.00379691 0.00076028 0.00234402],[4.2290962e-05 4.1655065e-05 3.4762722e-02],1,[-0.01397583 -0.02138079  0.24207185],[0.11370215 0.11387014 0.08923437],[ 7.075257e-01 -5.396116e-04  9.387127e-04  7.066868e-01],0,6,1785142086985886,1785142086985886,[-0.02544775 -0.03774441  0.14491875],1,[0.01543077 0.01525726 0.00628909]
1785142086992427988,[-0.00179572  0.00155923  0.00127875],[4.2329462e-05 4.1692685e-05 3.4763057e-02],1,[-0.0139622 -0.0213971  0.2424033],[0.11412226 0.11429112 0.08950739],[ 7.0752603e-01 -5.4292096e-04  9.4099314e-04  7.0668644e-01],0,6,1785142086993886,1785142086993886,[-0.02542758 -0.03775544  0.14527638],1,[0.01549935 0.01532424 0.00630149]
1785142087000474685,[-1.9782363e-04 -3.8668164e-05 -3.7812446e-03],[4.2367374e-05 4.1729512e-05 3.4763400e-02],1,[-0.01395287 -0.02142063  0.24276206],[0.11454483 0.11471455 0.0897813 ],[ 7.0753717e-01 -5.4776185e-04  9.3580846e-04  7.0667529e-01],0,6,1785142087001886,1785142087001886,[-0.02540869 -0.03766054  0.1456542 ],1,[0.01556832 0.01539171 0.00631389]
