batch_id,task_type,attempt_id,trial_id,stage_count,execution_success,all_stages_valid,main_analysis_eligible,failure_reason,mission_wall_time,planning_time,dispatch_time,stage_wall_time,reference_execution_time,stabilization_delay,stable_hold_time,trajectory_finish_spread,stable_arrival_spread
exp10-b-verify-20260803-mpc-z-p15-r5,task_b_sequential,attempt_0001,1,2,True,True,True,,22.738961854996887,0.06711718699807534,0.0012020690010103863,22.738961854996887,18.195548665000388,4.4757920390002255,2.0352667056235987,0.017820275999838486,1.343540120000398
