experiment_id,batch_id,task_type,trial_id,mean_rtf,min_rtf,p5_rtf,mean_cpu,p95_cpu,max_cpu,mean_memory_bytes,max_memory_bytes,control_loop_effective_frequency,realtime_success
experiments_10,exp10-b-verify-20260803-mpc-z-p15-r5,task_b_sequential,1,0.9997771838950306,0.9599541933750372,0.9999718382057327,7.3650715399643305,15.836006558311942,25.657451112609575,11536094499.031578,11593572352.0,50.004987293062555,True
