task_type,attempt_id,metric,value,q1,q3,lower_bound,upper_bound,is_outlier,reason
task_b_sequential,attempt_0001,planning_time,0.06711718699807534,0.06711718699807534,0.06711718699807534,0.06711718699807534,0.06711718699807534,False,
task_b_sequential,attempt_0001,reference_execution_time,18.195548665000388,18.195548665000388,18.195548665000388,18.195548665000388,18.195548665000388,False,
task_b_sequential,attempt_0001,stabilization_delay,4.4757920390002255,4.4757920390002255,4.4757920390002255,4.4757920390002255,4.4757920390002255,False,
task_b_sequential,attempt_0001,stage_wall_time,22.738961854996887,22.738961854996887,22.738961854996887,22.738961854996887,22.738961854996887,False,
task_b_sequential,attempt_0001,mission_wall_time,22.738961854996887,22.738961854996887,22.738961854996887,22.738961854996887,22.738961854996887,False,
task_b_sequential,attempt_0001,trajectory_finish_spread,0.017820275999838486,0.017820275999838486,0.017820275999838486,0.017820275999838486,0.017820275999838486,False,
task_b_sequential,attempt_0001,stable_arrival_spread,1.343540120000398,1.343540120000398,1.343540120000398,1.343540120000398,1.343540120000398,False,
task_b_sequential,attempt_0001,tracking_rmse,0.9942986886469707,0.9942986886469707,0.9942986886469707,0.9942986886469707,0.9942986886469707,False,
task_b_sequential,attempt_0001,minimum_inter_agent_distance,1.7294504776158217,1.7294504776158217,1.7294504776158217,1.7294504776158217,1.7294504776158217,False,
task_b_sequential,attempt_0001,mean_rtf,0.9997771838950306,0.9997771838950306,0.9997771838950306,0.9997771838950306,0.9997771838950306,False,
task_b_sequential,attempt_0001,iapf_active_duration,0.0,0.0,0.0,0.0,0.0,False,
