bag_time_ns,actual_pos_x,actual_pos_y,actual_pos_z,arrival_time_error,elapsed_time,final_position_error,header_frame_id,header_stamp_nanosec,header_stamp_sec,integrated_squared_jerk,integrated_squared_jerk_valid,is_finished,is_hover_stable,max_acceleration,max_acceleration_valid,max_jerk,max_jerk_valid,max_velocity,max_velocity_valid,motion_style,path_length,reference_acceleration_x,reference_acceleration_y,reference_acceleration_z,reference_jerk_x,reference_jerk_y,reference_jerk_z,reference_pos_x,reference_pos_y,reference_pos_z,reference_velocity_x,reference_velocity_y,reference_velocity_z,requested_duration,safety_factor,start_pos_x,start_pos_y,start_pos_z,target_pos_x,target_pos_y,target_pos_z,trajectory_duration,trajectory_profile,uav_id
1785125737160599855,-0.01273049134761095,11.987125180661678,-0.3168407380580902,nan,-1.9043856859207153,8.636921882629395,world,160549652,1785125737,nan,False,False,False,0.7199118137359619,True,nan,False,1.4398236274719238,True,normal,8.638941764831543,0.5648232718283004,-0.05292560078214533,0.4432229126493136,0.0,0.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,0.0,-0.0,0.0,8.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,6.76393202,11.35114101,5.0,8.0,trapezoidal,4
1785125737260568393,-0.012988620437681675,11.987776891328394,-0.3206043541431427,nan,-1.804386019706726,8.639490127563477,world,260547844,1785125737,nan,False,False,False,0.7199118137359619,True,nan,False,1.4398236274719238,True,normal,8.638941764831543,0.5648232718283004,-0.05292560078214533,0.4432229126493136,0.0,0.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,0.0,-0.0,0.0,8.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,6.76393202,11.35114101,5.0,8.0,trapezoidal,4
1785125737360568929,-0.01428855862468481,11.988137667067349,-0.3275962769985199,nan,-1.7043911218643188,8.644844055175781,world,360543452,1785125737,nan,False,False,False,0.7199118137359619,True,nan,False,1.4398236274719238,True,normal,8.638941764831543,0.5648232718283004,-0.05292560078214533,0.4432229126493136,0.0,0.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,0.0,-0.0,0.0,8.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,6.76393202,11.35114101,5.0,8.0,trapezoidal,4
1785125737460607707,-0.015140732750296593,11.988844701088965,-0.3334294259548187,nan,-1.6043692827224731,8.64915943145752,world,460565339,1785125737,nan,False,False,False,0.7199118137359619,True,nan,False,1.4398236274719238,True,normal,8.638941764831543,0.5648232718283004,-0.05292560078214533,0.4432229126493136,0.0,0.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,0.0,-0.0,0.0,8.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,6.76393202,11.35114101,5.0,8.0,trapezoidal,4
1785125737560603255,-0.013442681171000004,11.990707634948194,-0.33319586515426636,nan,-1.5043708086013794,8.647822380065918,world,560564513,1785125737,nan,False,False,False,0.7199118137359619,True,nan,False,1.4398236274719238,True,normal,8.638941764831543,0.5648232718283004,-0.05292560078214533,0.4432229126493136,0.0,0.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,0.0,-0.0,0.0,8.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,6.76393202,11.35114101,5.0,8.0,trapezoidal,4
1785125737660579837,-0.013246792368590832,11.991973225027323,-0.33721083402633667,nan,-1.4043803215026855,8.650238990783691,world,660553999,1785125737,nan,False,False,False,0.7199118137359619,True,nan,False,1.4398236274719238,True,normal,8.638941764831543,0.5648232718283004,-0.05292560078214533,0.4432229126493136,0.0,0.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,0.0,-0.0,0.0,8.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,6.76393202,11.35114101,5.0,8.0,trapezoidal,4
1785125737760576076,-0.014193008653819561,11.993018033914268,-0.3452410399913788,nan,-1.3043888807296753,8.656014442443848,world,760545489,1785125737,nan,False,False,False,0.7199118137359619,True,nan,False,1.4398236274719238,True,normal,8.638941764831543,0.5648232718283004,-0.05292560078214533,0.4432229126493136,0.0,0.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,0.0,-0.0,0.0,8.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,6.76393202,11.35114101,5.0,8.0,trapezoidal,4
1785125737860565272,-0.014533293433487415,11.993627127725631,-0.35078784823417664,nan,-1.204391598701477,8.659751892089844,world,860542239,1785125737,nan,False,False,False,0.7199118137359619,True,nan,False,1.4398236274719238,True,normal,8.638941764831543,0.5648232718283004,-0.05292560078214533,0.4432229126493136,0.0,0.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,0.0,-0.0,0.0,8.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,6.76393202,11.35114101,5.0,8.0,trapezoidal,4
1785125737960585916,-0.013154716230928898,11.993751211091876,-0.34998369216918945,nan,-1.1043877601623535,8.658185958862305,world,960546643,1785125737,nan,False,False,False,0.7199118137359619,True,nan,False,1.4398236274719238,True,normal,8.638941764831543,0.5648232718283004,-0.05292560078214533,0.4432229126493136,0.0,0.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,0.0,-0.0,0.0,8.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,6.76393202,11.35114101,5.0,8.0,trapezoidal,4
1785125738060574852,-0.013240429572761059,11.99396500363946,-0.3547268211841583,nan,-1.004399299621582,8.661200523376465,world,60534407,1785125738,nan,False,False,False,0.7199118137359619,True,nan,False,1.4398236274719238,True,normal,8.638941764831543,0.5648232718283004,-0.05292560078214533,0.4432229126493136,0.0,0.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,0.0,-0.0,0.0,8.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,6.76393202,11.35114101,5.0,8.0,trapezoidal,4
1785125738160572464,-0.014468228444457054,11.99418495874852,-0.3627210855484009,nan,-0.9043898582458496,8.667120933532715,world,160545073,1785125738,nan,False,False,False,0.7199118137359619,True,nan,False,1.4398236274719238,True,normal,8.638941764831543,0.5648232718283004,-0.05292560078214533,0.4432229126493136,0.0,0.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,0.0,-0.0,0.0,8.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,6.76393202,11.35114101,5.0,8.0,trapezoidal,4
1785125738260566219,-0.015587341971695423,11.994525748770684,-0.3690325617790222,nan,-0.8044028282165527,8.671928405761719,world,260530823,1785125738,nan,False,False,False,0.7199118137359619,True,nan,False,1.4398236274719238,True,normal,8.638941764831543,0.5648232718283004,-0.05292560078214533,0.4432229126493136,0.0,0.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,0.0,-0.0,0.0,8.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,6.76393202,11.35114101,5.0,8.0,trapezoidal,4
1785125738360564733,-0.01508926972746849,11.994911608286202,-0.36855921149253845,nan,-0.7043998837471008,8.671274185180664,world,360534687,1785125738,nan,False,False,False,0.7199118137359619,True,nan,False,1.4398236274719238,True,normal,8.638941764831543,0.5648232718283004,-0.05292560078214533,0.4432229126493136,0.0,0.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,0.0,-0.0,0.0,8.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,6.76393202,11.35114101,5.0,8.0,trapezoidal,4
1785125738460563007,-0.015887252986431122,11.995391007512808,-0.3731774687767029,nan,-0.6044003367424011,8.674793243408203,world,460533582,1785125738,nan,False,False,False,0.7199118137359619,True,nan,False,1.4398236274719238,True,normal,8.638941764831543,0.5648232718283004,-0.05292560078214533,0.4432229126493136,0.0,0.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,0.0,-0.0,0.0,8.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,6.76393202,11.35114101,5.0,8.0,trapezoidal,4
1785125738560554398,-0.017558112740516663,11.995981829240918,-0.3812641203403473,nan,-0.5044086575508118,8.681154251098633,world,560525123,1785125738,nan,False,False,False,0.7199118137359619,True,nan,False,1.4398236274719238,True,normal,8.638941764831543,0.5648232718283004,-0.05292560078214533,0.4432229126493136,0.0,0.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,0.0,-0.0,0.0,8.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,6.76393202,11.35114101,5.0,8.0,trapezoidal,4
1785125738660557490,-0.018146080896258354,11.996671877568588,-0.3875535726547241,nan,-0.4044080674648285,8.685564041137695,world,660526092,1785125738,nan,False,False,False,0.7199118137359619,True,nan,False,1.4398236274719238,True,normal,8.638941764831543,0.5648232718283004,-0.05292560078214533,0.4432229126493136,0.0,0.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,0.0,-0.0,0.0,8.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,6.76393202,11.35114101,5.0,8.0,trapezoidal,4
1785125738760537520,-0.01591252163052559,11.997079346794635,-0.3868035078048706,nan,-0.3044164776802063,8.683384895324707,world,760517422,1785125738,nan,False,False,False,0.7199118137359619,True,nan,False,1.4398236274719238,True,normal,8.638941764831543,0.5648232718283004,-0.05292560078214533,0.4432229126493136,0.0,0.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,0.0,-0.0,0.0,8.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,6.76393202,11.35114101,5.0,8.0,trapezoidal,4
1785125738860544700,-0.015255233272910118,11.99764984776266,-0.3914465606212616,nan,-0.20441491901874542,8.685795783996582,world,860518712,1785125738,nan,False,False,False,0.7199118137359619,True,nan,False,1.4398236274719238,True,normal,8.638941764831543,0.5648232718283004,-0.05292560078214533,0.4432229126493136,0.0,0.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,0.0,-0.0,0.0,8.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,6.76393202,11.35114101,5.0,8.0,trapezoidal,4
1785125738960550938,-0.015803417190909386,11.998461083043367,-0.39935287833213806,nan,-0.10441042482852936,8.691193580627441,world,960524289,1785125738,nan,False,False,False,0.7199118137359619,True,nan,False,1.4398236274719238,True,normal,8.638941764831543,0.5648232718283004,-0.05292560078214533,0.4432229126493136,0.0,0.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,0.0,-0.0,0.0,8.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,6.76393202,11.35114101,5.0,8.0,trapezoidal,4
1785125739060548421,-0.01552398968487978,11.999324818374589,-0.40501904487609863,nan,-0.004409627057611942,8.694561004638672,world,60524226,1785125739,nan,False,False,False,0.7199118137359619,True,nan,False,1.4398236274719238,True,normal,8.638941764831543,0.5648232718283004,-0.05292560078214533,0.4432229126493136,0.0,0.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,0.0,-0.0,0.0,8.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,6.76393202,11.35114101,5.0,8.0,trapezoidal,4
1785125739160549200,-0.012972486205399036,11.999831837805687,-0.403185099363327,nan,0.09557604044675827,8.691469192504883,world,160510037,1785125739,nan,False,False,False,0.7199118137359619,True,nan,False,1.4398236274719238,True,normal,8.638941764831543,0.5648232718283004,-0.05292560078214533,0.4432229126493136,0.0,0.0,0.0,-0.011367473723365011,11.986006487521047,-0.31665057985138534,0.0539835738804856,-0.005058419549080756,0.042361492601178954,8.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,6.76393202,11.35114101,5.0,8.0,trapezoidal,4
1785125739260546703,-0.011918331496417522,12.000835904967971,-0.40728893876075745,nan,0.1955840289592743,8.69327449798584,world,260517900,1785125739,nan,False,False,False,0.7199118137359619,True,nan,False,1.4398236274719238,True,normal,8.638941764831543,0.5648232718283004,-0.05292560078214533,0.4432229126493136,0.0,0.0,0.0,-0.0031441181088891507,11.98523593492867,-0.31019762401725137,0.11047041004749464,-0.010351402132366334,0.08668732211462199,8.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,6.76393202,11.35114101,5.0,8.0,trapezoidal,4
1785125739360544988,-0.012194500304758549,12.00206826813519,-0.4150626063346863,nan,0.29558244347572327,8.698419570922852,world,360516214,1785125739,nan,False,False,False,0.7199118137359619,True,nan,False,1.4398236274719238,True,normal,8.638941764831543,0.5648232718283004,-0.05292560078214533,0.4432229126493136,0.0,0.0,0.0,0.010726776305141236,11.983936191350699,-0.29931298358213393,0.16695184763367155,-0.015643878852759634,0.13100891530346592,8.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,6.76393202,11.35114101,5.0,8.0,trapezoidal,4
1785125739460530779,-0.012382813729345798,12.00319043546915,-0.42100200057029724,nan,0.39557239413261414,8.702348709106445,world,460506854,1785125739,nan,False,False,False,0.7199118137359619,True,nan,False,1.4398236274719238,True,normal,8.638941764831543,0.5648232718283004,-0.05292560078214533,0.4432229126493136,0.0,0.0,0.0,0.03024382725071892,11.982107386309703,-0.28399774322664517,0.22342848648133098,-0.020935905917248688,0.175326742870444,8.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,6.76393202,11.35114101,5.0,8.0,trapezoidal,4
1785125739560536016,-0.010602962225675583,12.003881785087287,-0.41839754581451416,nan,0.49557849764823914,8.699392318725586,world,560513324,1785125739,nan,False,False,False,0.7199118137359619,True,nan,False,1.4398236274719238,True,normal,8.638941764831543,0.5648232718283004,-0.05292560078214533,0.4432229126493136,0.0,0.0,0.0,0.05541250784197918,11.979749006958807,-0.2642476081390992,0.2799142754659941,-0.02622879037647042,0.219651750648607,8.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,6.76393202,11.35114101,5.0,8.0,trapezoidal,4
1785125739660528841,-0.010363485664129257,12.005126161500812,-0.4218892455101013,nan,0.5955718159675598,8.7014741897583,world,660505487,1785125739,nan,False,False,False,0.7199118137359619,True,nan,False,1.4398236274719238,True,normal,8.638941764831543,0.5648232718283004,-0.05292560078214533,0.4432229126493136,0.0,0.0,0.0,0.08622580294905215,11.976861710636294,-0.24006808316755848,0.33639282680525195,-0.03152099664704373,0.2639710789683673,8.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,6.76393202,11.35114101,5.0,8.0,trapezoidal,4
1785125739760538887,-0.011243408545851707,12.006635679397732,-0.429197758436203,nan,0.695580005645752,8.706828117370605,world,760514211,1785125739,nan,False,False,False,0.7199118137359619,True,nan,False,1.4398236274719238,True,normal,8.638941764831543,0.5648232718283004,-0.05292560078214533,0.4432229126493136,0.0,0.0,0.0,0.12269240511862162,11.973444682824992,-0.21145234717689684,0.3928797589922172,-0.036813988227681435,0.3082969838297055,8.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,6.76393202,11.35114101,5.0,8.0,trapezoidal,4
1785125739860536781,-0.011792467907071114,12.007645348086953,-0.43442636728286743,nan,0.7955754995346069,8.710593223571777,world,860509230,1785125739,nan,False,False,False,0.7199118137359619,True,nan,False,1.4398236274719238,True,normal,8.638941764831543,0.5648232718283004,-0.05292560078214533,0.4432229126493136,0.0,0.0,0.0,0.1648024792975518,11.969498845098288,-0.1784081178393745,0.4493595495537335,-0.04210631061702285,0.35261728458053615,8.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,6.76393202,11.35114101,5.0,8.0,trapezoidal,4
1785125739960540295,-0.010654532350599766,12.007483969442546,-0.43237099051475525,nan,0.8955796360969543,8.708413124084473,world,960514307,1785125739,nan,False,False,False,0.7199118137359619,True,nan,False,1.4398236274719238,True,normal,8.638941764831543,0.5648232718283004,-0.05292560078214533,0.4432229126493136,0.0,0.0,0.0,0.21256466301266885,11.96502338809453,-0.1409286171945409,0.5058442354385466,-0.047399091712546255,0.39694142674435073,8.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,6.76393202,11.35114101,5.0,8.0,trapezoidal,4
1785125740060593192,-0.010683887638151646,12.007980837486684,-0.43625110387802124,nan,0.9955711960792542,8.710894584655762,world,60506130,1785125740,nan,False,False,False,0.7199118137359619,True,nan,False,1.4398236274719238,True,normal,8.638941764831543,0.5648232718283004,-0.05292560078214533,0.4432229126493136,0.0,0.0,0.0,0.26596843553136584,11.960019297637286,-0.09902210097473191,0.5623217740496781,-0.05269120308751735,0.44125996036542864,8.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,6.76393202,11.35114101,5.0,8.0,trapezoidal,4
1785125740160542025,-0.0108812740072608,12.00821846164763,-0.4439971148967743,nan,1.095576524734497,8.715902328491211,world,160510617,1785125740,nan,False,False,False,0.7199118137359619,True,nan,False,1.4398236274719238,True,normal,8.638941764831543,0.5648232718283004,-0.05292560078214533,0.4432229126493136,0.0,0.0,0.0,0.32502804547476427,11.954485238588877,-0.052677388133291536,0.6188071281204219,-0.05798404679402648,0.4855846268619489,8.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,6.76393202,11.35114101,5.0,8.0,trapezoidal,4
1785125740260534339,-0.008810249157249928,12.006346919573843,-0.4494301676750183,nan,1.1955636739730835,8.717546463012695,world,260497882,1785125740,nan,False,False,False,0.7199118137359619,True,nan,False,1.4398236274719238,True,normal,8.638941764831543,0.5648232718283004,-0.05292560078214533,0.4432229126493136,0.0,0.0,0.0,0.38972421342985275,11.94842301748697,-0.0019096074335254731,0.6752822108799675,-0.06327592804848538,0.5299012333498027,8.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,6.76393202,11.35114101,5.0,8.0,trapezoidal,4
1785125740360519350,-0.002689170651137829,12.001112290658057,-0.44742608070373535,nan,1.2955622673034668,8.711146354675293,world,360496147,1785125740,nan,False,False,False,0.7199118137359619,True,nan,False,1.4398236274719238,True,normal,8.638941764831543,0.5648232718283004,-0.05292560078214533,0.4432229126493136,0.0,0.0,0.0,0.4600755242118999,11.941830892879747,0.05329582482953249,0.7317637456157471,-0.06856841387208201,0.5742229027729875,8.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,6.76393202,11.35114101,5.0,8.0,trapezoidal,4
1785125740460521994,0.006434242706745863,11.993454500567168,-0.4506908357143402,nan,1.3955638408660889,8.705536842346191,world,460497629,1785125740,nan,False,False,False,0.7199118137359619,True,nan,False,1.4398236274719238,True,normal,8.638941764831543,0.5648232718283004,-0.05292560078214533,0.4432229126493136,0.0,0.0,0.0,0.5360771746432004,11.934709314839077,0.11293513955053786,0.78824690365361,-0.0738610518038553,0.6185458460188235,8.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,6.76393202,11.35114101,5.0,8.0,trapezoidal,4
1785125740560526040,0.01762635074555874,11.985356986522675,-0.45518848299980164,nan,1.4955568313598633,8.699077606201172,world,560490554,1785125740,nan,False,False,False,0.7199118137359619,True,nan,False,1.4398236274719238,True,normal,8.638941764831543,0.5648232718283004,-0.05292560078214533,0.4432229126493136,0.0,0.0,0.0,0.6177200902397826,11.927059133670785,0.1770012158840557,0.8447252917589424,-0.07915324277892997,0.6628650462471619,8.0,0.0,-0.013947241939604282,11.986248219385743,-0.3186749517917633,6.76393202,11.35114101,5.0,8.0,trapezoidal,4
