bag_time_ns,angular_velocity_0,angular_velocity_1,angular_velocity_2,orientation_variance_0,orientation_variance_1,orientation_variance_2,pose_frame,position_0,position_1,position_2,position_variance_0,position_variance_1,position_variance_2,q_0,q_1,q_2,q_3,quality,reset_counter,timestamp,timestamp_sample,velocity_0,velocity_1,velocity_2,velocity_frame,velocity_variance_0,velocity_variance_1,velocity_variance_2
1785206543039651293,-0.0009796344,0.0021358894,0.00073647726,4.4318742e-05,4.3476073e-05,0.034055084,1,0.009694747,-0.005165437,0.15715848,0.11485172,0.11503869,0.09144934,0.7023468,-0.0012011337,0.0009961439,0.71183324,0,6,1785206543034097,1785206543034097,0.0012245871,-0.023497524,0.09586825,1,0.016077805,0.015863137,0.0065798825
1785206543051607549,0.0014172168,0.0013369392,-0.0029919464,4.43623e-05,4.3518517e-05,0.03405542,1,0.009780221,-0.005217732,0.15735461,0.11528198,0.11546999,0.091735214,0.7023502,-0.0012034456,0.0010024776,0.7118299,0,6,1785206543042097,1785206543042097,0.0011927525,-0.02359701,0.095767885,1,0.016151002,0.01593408,0.0065930975
1785206543059600982,0.0008845744,-0.003190434,-0.005921425,4.4403074e-05,4.3561802e-05,0.034055762,1,0.009864272,-0.005273879,0.15756758,0.11571482,0.11590384,0.092022054,0.702368,-0.001194783,0.0009979812,0.7118123,0,6,1785206543050097,1785206543050097,0.00111166,-0.02370237,0.09593525,1,0.016224293,0.016005185,0.0066063236
1785206543071617868,0.0006182645,0.004266417,-0.0005951021,4.448998e-05,4.364445e-05,0.034056425,1,0.010028515,-0.005400458,0.15804866,0.11658829,0.116779245,0.09259861,0.7023772,-0.0012004918,0.0010036964,0.71180326,0,6,1785206543066097,1785206543066097,0.0010153298,-0.024021177,0.09654623,1,0.016371615,0.016148042,0.0066328
1785206543079624446,-0.0023112134,0.00053799246,0.0015354245,4.453198e-05,4.3684384e-05,0.034056768,1,0.010109068,-0.005469688,0.15830062,0.117028944,0.117220834,0.092195526,0.7023742,-0.0012076473,0.0010037776,0.7118062,0,6,1785206543074097,1785206543074097,0.0010737232,-0.023969315,0.096622035,1,0.01644577,0.016219946,0.0066196225
1785206543091619940,-0.0015128271,-0.004788694,0.00020129219,4.4574437e-05,4.3726333e-05,0.034053706,1,0.010192816,-0.0055389074,0.15856856,0.11746281,0.11766146,0.09248406,0.7023728,-0.0012037592,0.0009855182,0.7118076,0,6,1785206543082097,1785206543082097,0.0009322654,-0.023936551,0.096634716,1,0.01650811,0.01628676,0.0066328603
1785206543099634915,-0.0025780967,-0.0010602688,0.002065494,4.4614848e-05,4.37704e-05,0.03405403,1,0.010274384,-0.00561146,0.15885158,0.117908575,0.11810821,0.09277355,0.70236844,-0.0012040361,0.00097142113,0.71181196,0,6,1785206543090097,1785206543090097,0.00076298486,-0.023942135,0.09665613,1,0.016582813,0.016359162,0.006646105
1785206543111617153,-0.0009801958,0.0002713115,-0.0016629284,4.4700595e-05,4.3859e-05,0.034054697,1,0.010431615,-0.005762413,0.15946338,0.11880809,0.11900961,0.09335545,0.7023726,-0.0012126768,0.0009677618,0.7118078,0,6,1785206543106097,1785206543106097,0.00072503614,-0.023528147,0.096996136,1,0.016732715,0.016504388,0.006672622
1785206543119621287,-0.002844408,0.00453237,-0.0029945108,4.474607e-05,4.390039e-05,0.034055017,1,0.010509531,-0.0058412193,0.15979338,0.119261876,0.119464286,0.09364786,0.7023812,-0.001230777,0.0009698488,0.7117993,0,6,1785206543114097,1785206543114097,0.0007249784,-0.0236241,0.09725859,1,0.016808277,0.016577575,0.006685892
1785206543131635237,0.0006176974,0.0021355255,-0.0013966104,4.478973e-05,4.393811e-05,0.034055352,1,0.010585641,-0.0059229936,0.16008544,0.11971836,0.11992164,0.093232684,0.70238674,-0.001240237,0.00097618497,0.71179384,0,6,1785206543122097,1785206543122097,0.00053248456,-0.023645323,0.097403616,1,0.016884092,0.016651008,0.006672076
