mission_id,uav_id,motion_style,target_distance,duration,average_speed,gain_multiplier,omega_o_x,omega_o_y,omega_o_z,omega_c_x,omega_c_y,omega_c_z,peak_velocity,peak_acceleration,settling_time,tracking_rmse
1842175051,1,smooth,7.743675,3.000000,2.581225,1.046480,10.464797,10.464797,15.697195,3.139439,3.139439,3.662679,3.524662,12.635530,3.518020,1.073110
