experiment_id,batch_id,phase,family,scenario,method,variant,assignment_mode,avoidance_mode,trial,seed,minimum_inter_agent_distance,actual_min_distance,mean_min_distance,closest_pair,collision_event_count,collision_count,violation_sample_count,violation_event_count,violation_count,risk_exposure_time,violation_duration,near_miss_duration,risk_integral,nominal_xy_crossings,nominal_proximity_crossings,predicted_min_distance,total_path_length,local_swap_iterations,assignment_compute_time_ms,paired_input_digest,run_git_commit,analysis_git_commit,iapf_activation_time,iapf_active_duration,iapf_activation_ratio,iapf_active_ratio,mean_repulsion_norm,max_repulsion_norm,mean_position_offset,max_position_offset,mean_acceleration_offset,max_acceleration_offset,position_saturation_ratio,acceleration_saturation_ratio,saturation_count,stale_neighbor_ratio,peak_acceleration_setpoint,integrated_squared_acceleration,activation_event_count,iapf_activation_count,unnecessary_intervention_rate,intervention_latency,mean_trajectory_deviation,tracking_rmse,trajectory_deviation,max_trajectory_deviation,actual_path_length,nominal_path_length,path_length_ratio,completion_time,mission_duration,arrival_time_variance,recovery_time,stall_event_count,safe_completion_ratio,final_formation_error,mission_success,safety_success,failure_reason
s1_crossing_4-P-t15-d3920ad7f5,exp09-formal-20260730,formal,s1,s1_crossing_4,P,P,safety_aware,off,15,4215,2.883694060594819,2.883694060594819,3.4033753514599385,2-3,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2.874916303299517,18.35510270262695,1,6.614788999286247,42c0b86833f55c96911249c65f49a2ae9299de654f02968a4444ef8d9c512a3d,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5147707763968257,1.0156505908266311,0,0,0.0,,0.5354239041237822,0.7231268130275694,0.5354239041237822,1.6302131070008856,20.2147288495255,18.579702783623183,1.0880006577577488,8.053572416305542,8.053572416305542,0.0003099115268803,0.0,2,1.0,0.1070506374496687,True,True,none
s1_crossing_8-B0-t01-4cd4add14d,exp09-formal-20260730,formal,s1,s1_crossing_8,B0,B0,distance_hungarian,off,1,4201,1.3753902242291942,1.3753902242291942,1.9770061459510595,5-6,0,0,0,0,0,0.0,0.0,1.149998903274536,0.0,0,1,1.3827296325424152,26.132181045837477,0,4.052533997310093,c33a32f04b2d4f890123c6b34c5514b61ef38007fd6c0bcfb6d2431514a27dba,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6347400889725897,0.5634536905583933,0,0,0.0,,0.4480006229381387,0.5716631115697913,0.4480006229381387,2.0369550538510133,33.42731590784217,28.71320261699046,1.1641792924925145,10.10786747932434,10.10786747932434,0.5639829128045442,0.0,0,0.5,0.2967026486223442,True,True,none
s1_crossing_8-B0-t02-c9f8ec7396,exp09-formal-20260730,formal,s1,s1_crossing_8,B0,B0,distance_hungarian,off,2,4202,1.37273430155559,1.37273430155559,1.9405640906168973,5-6,0,0,0,0,0,0.0,0.0,1.149998903274536,0.0,0,1,1.360928402655267,26.11417027266053,0,4.384259998914786,bcfcb0e47d6d6c92dcbec099435795f43ed07941cf4c7398fb35225ecc4d5046,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6396296341345263,0.5680160462451553,0,0,0.0,,0.3742022368377316,0.5612615998602586,0.3742022368377316,1.9986750615618292,29.37945292093094,26.152103734306348,1.123406866973801,8.227301597595215,8.227301597595215,0.0050349402595308,0.0,4,1.0,0.0666764137841599,True,True,none
s1_crossing_8-B0-t03-96ea8b14a4,exp09-formal-20260730,formal,s1,s1_crossing_8,B0,B0,distance_hungarian,off,3,4203,1.409821869721955,1.409821869721955,1.9473577755101403,5-6,0,0,0,0,0,0.0,0.0,0.9499990940093994,0.0,0,1,1.4181065953274692,26.1992944488294,0,4.225971999403555,91b91d223682e6fdbb8c54e6f5e9b534164d440935f6e51976de31b83a5404cf,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6377054006982417,0.5725452110291496,0,0,0.0,,0.4483275999330347,0.5881066623264181,0.4483275999330347,1.952300339063372,30.70749438279722,26.354408614887944,1.165174860552559,8.24974250793457,8.24974250793457,0.0078347011178152,0.0,0,1.0,0.2700988008308561,True,True,none
s1_crossing_8-B0-t04-8f57e936d2,exp09-formal-20260730,formal,s1,s1_crossing_8,B0,B0,distance_hungarian,off,4,4204,1.348419631672752,1.348419631672752,1.9196593451374335,5-6,0,0,0,0,0,0.0,0.0,1.2499988079071045,0.0,0,1,1.3455645228090185,26.038147803151592,0,3.997310999693582,93153230dc5e587e4e14a827731566e71a6c4e52ad90fd1dd46e23742158ca22,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6368338034332293,0.5677858873230504,0,0,0.0,,0.3693925396134336,0.5600794627742504,0.3693925396134336,1.9767784402587,29.069957709061256,26.14847018541572,1.111726900385744,8.146150588989258,8.146150588989258,0.0019905069127537,0.0,6,1.0,0.100255188549797,True,True,none
s1_crossing_8-B0-t05-2362140766,exp09-formal-20260730,formal,s1,s1_crossing_8,B0,B0,distance_hungarian,off,5,4205,1.3805103230527191,1.3805103230527191,1.9478481146086557,5-6,0,0,0,0,0,0.0,0.0,1.099998950958252,0.0,0,1,1.3793508213923926,25.86453866783879,0,4.115273000934394,0697ea78b41106b913ebaf61767f2c4eb16ba506d60b5a52b2a2f62286aaacc3,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6415221196679597,0.5652981185032868,0,0,0.0,,0.3581514215584539,0.5560900462416833,0.3581514215584539,1.9891267841071991,29.031128218080653,25.973681576167763,1.1177132565110932,8.176597833633423,8.176597833633423,0.003118972323711,0.0,4,1.0,0.0634850627944432,True,True,none
s1_crossing_8-B0-t06-53d2c98d5e,exp09-formal-20260730,formal,s1,s1_crossing_8,B0,B0,distance_hungarian,off,6,4206,1.427364126988092,1.427364126988092,2.001056903028104,5-6,0,0,0,0,0,0.0,0.0,0.7999992370605469,0.0,0,1,1.4236270656519132,26.10494074905417,0,4.359946000477066,a6617667f89e047a3a114020e23b392497d7a5a611ab3a7c68483973acb9fe5d,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6362187053409422,0.5648870583185254,0,0,0.0,,0.4371506167840944,0.5669366581613025,0.4371506167840944,1.9548156970827768,32.11542186595749,26.27632207700046,1.2222190674876816,9.507116556167604,9.507116556167604,0.2388629407021056,0.0,0,1.0,0.2381729245200297,True,True,none
s1_crossing_8-B0-t07-09dfad45d3,exp09-formal-20260730,formal,s1,s1_crossing_8,B0,B0,distance_hungarian,off,7,4207,1.3997477586113662,1.3997477586113662,1.9723617255552723,5-6,0,0,0,0,0,0.0,0.0,0.8999991416931152,0.0,0,1,1.3918632564540303,25.98770065408844,0,4.578519998176489,37febc61c9ec0e7a4461350fde3bf1bf9151b2793d493f7cd2a9a35118234b53,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6348343529131889,0.555025446712581,0,0,0.0,,0.4001909472143026,0.5492593105177321,0.4001909472143026,1.8828221577439404,29.844741603329435,25.882282552160667,1.1530954251497412,8.18865442276001,8.18865442276001,0.0034619047807886,0.0,0,1.0,0.1225687026780224,True,True,none
s1_crossing_8-B0-t08-bc309a8a6c,exp09-formal-20260730,formal,s1,s1_crossing_8,B0,B0,distance_hungarian,off,8,4208,1.3716525320546138,1.3716525320546138,1.9279267500332653,5-6,0,0,0,0,0,0.0,0.0,1.1999988555908203,0.0,0,1,1.367022760542411,25.93662600989228,0,4.33372000043164,52f61fb2d8d4ca1623a486fbb6d0f17ec383195c708ec353660864580f29b60b,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6311821986802488,0.5536005427253331,0,0,0.0,,0.3669283149064793,0.5494390614759136,0.3669283149064793,1.9573569007156515,28.260733061105523,25.907935981445476,1.090813759974745,8.148368120193481,8.148368120193481,0.0020826823908173,0.0,6,1.0,0.1009983110091258,True,True,none
s1_crossing_8-B0-t09-79223a712c,exp09-formal-20260730,formal,s1,s1_crossing_8,B0,B0,distance_hungarian,off,9,4209,1.3765256497223433,1.3765256497223433,1.9304311994562136,5-6,0,0,0,0,0,0.0,0.0,1.0499989986419678,0.0,0,1,1.3762802759041843,26.277757795930587,0,4.143714999372605,06323f707640517ca2d2ddc6dc751bb03cfa89f0202a2987442c83980f06e2a1,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6388599217080994,0.5701308569920466,0,0,0.0,,0.3535391491941808,0.5431845900978561,0.3535391491941808,1.9316556321112563,28.864294265896987,26.30411736015129,1.0973298921492862,8.190660238265991,8.190660238265991,0.003575343704532,0.0,4,1.0,0.0737078009500413,True,True,none
s1_crossing_8-B0-t10-9775edb98f,exp09-formal-20260730,formal,s1,s1_crossing_8,B0,B0,distance_hungarian,off,10,4210,1.3668722298957243,1.3668722298957243,1.941039779855992,5-6,0,0,0,0,0,0.0,0.0,1.1999988555908203,0.0,0,1,1.3717391182603504,25.97479909938406,0,4.560157001833431,693495210ae137e9254a87e69e4132725d59cde9cf753828d5618750cef57892,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6281730255334675,0.5526148184085407,0,0,0.0,,0.425571098452894,0.5644396099838724,0.425571098452894,1.9144716320055812,30.43324490691434,25.795277005308527,1.179799112087509,8.208387851715088,8.208387851715088,0.004156861918755,0.0,0,1.0,0.2069536108329501,True,True,none
s1_crossing_8-B0-t11-0918360b7e,exp09-formal-20260730,formal,s1,s1_crossing_8,B0,B0,distance_hungarian,off,11,4211,1.381406301990776,1.381406301990776,1.953480054420528,5-6,0,0,0,0,0,0.0,0.0,1.099998950958252,0.0,0,1,1.373676270331034,26.07444984970384,0,3.879296000377508,964735122254a363625bd137fd3dba1e2360204ad70b6af5d6e3f13f55128f1c,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.646834092141701,0.578452770310253,0,0,0.0,,0.3681191049192752,0.5573273085963668,0.3681191049192752,1.97820277360554,28.85543618375524,26.412340488270573,1.0924982659741804,8.207098722457886,8.207098722457886,0.0041414282442806,0.0,6,1.0,0.1033911585115731,True,True,none
s1_crossing_8-B0-t12-97b9af9043,exp09-formal-20260730,formal,s1,s1_crossing_8,B0,B0,distance_hungarian,off,12,4212,1.320876130893097,1.320876130893097,1.916403705513789,5-6,0,0,0,0,0,0.0,0.0,1.399998664855957,0.0,0,1,1.302509202233728,26.13832062003684,0,4.113820999918971,7491248d5dc18fbd789a1577971c079e56f0c8fd0f7471fd6141503e3be6651e,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6377978570118652,0.5648844641704949,0,0,0.0,,0.3634424822573819,0.5440405893736049,0.3634424822573819,1.9456249406848356,28.622345307624578,26.178313902401708,1.0933609175264205,8.210039138793945,8.210039138793945,0.0044086796635687,0.0,4,1.0,0.0924503725005563,True,True,none
s1_crossing_8-B0-t13-cd061d1bda,exp09-formal-20260730,formal,s1,s1_crossing_8,B0,B0,distance_hungarian,off,13,4213,1.3449537980479498,1.3449537980479498,1.936858043247472,5-6,0,0,0,0,0,0.0,0.0,1.1999988555908203,0.0,0,1,1.3385891665482934,26.088048637967216,0,4.552757000055863,a7326ec2b697eae3ddbd4265d85ff6ab21248073d83bd5f51a4a8b2c61e5d535,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6441639769963172,0.5713026664760079,0,0,0.0,,0.3559220692652626,0.5342046797655993,0.3559220692652626,1.9088708798454084,28.86344165870254,26.19933265264574,1.101686139924933,8.047731876373291,8.047731876373291,0.0001861185534144,0.0,5,1.0,0.0763542759056242,True,True,none
s1_crossing_8-B0-t14-450d148d49,exp09-formal-20260730,formal,s1,s1_crossing_8,B0,B0,distance_hungarian,off,14,4214,1.4124669538140489,1.4124669538140489,1.9607696624383768,5-6,0,0,0,0,0,0.0,0.0,0.8999991416931152,0.0,0,1,1.4282835508798766,26.205535555987343,0,3.908768001565477,834df78b751c8e90229e3bfc5b9bfa770a54b50e94feac89eedff191dcf6555c,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6356477724595676,0.5611014311619247,0,0,0.0,,0.3948160022066979,0.5559855873138239,0.3948160022066979,1.9392033606668,28.960857286935184,26.21196506571245,1.1048716574408428,8.28933596611023,8.28933596611023,0.0082879574447138,0.0,5,1.0,0.1762353877865576,True,True,none
s1_crossing_8-B0-t15-730278638b,exp09-formal-20260730,formal,s1,s1_crossing_8,B0,B0,distance_hungarian,off,15,4215,1.348877300835782,1.348877300835782,1.9168156413965751,5-6,0,0,0,0,0,0.0,0.0,1.299998760223389,0.0,0,1,1.3178468072420657,25.988933416944302,0,3.9795309967303183,82b4c3222af610345add09106c34715985cadf15543210f3effed7aada3eee4d,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6407641096341348,0.5734313807164745,0,0,0.0,,0.4115678654546045,0.5810248603086765,0.4115678654546045,2.00838173814355,29.961897162222968,26.185612604118617,1.1442121906863618,8.315073490142822,8.315073490142822,0.0103618299512646,0.0,1,1.0,0.1498443328131952,True,True,none
s1_crossing_8-E-t01-9bf53ae65c,exp09-formal-20260730,formal,s1,s1_crossing_8,E,E,distance_hungarian,iapf_dual,1,4201,1.4243191246187548,1.4243191246187548,1.931899520755666,5-6,0,0,0,0,0,0.0,0.0,0.9999990463256836,0.0,0,1,1.3827296325424152,26.132181045837477,0,4.246700002113357,c33a32f04b2d4f890123c6b34c5514b61ef38007fd6c0bcfb6d2431514a27dba,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,3.9400744438171382,3.9400744438171382,0.0419176214199137,0.0419176214199137,0.3777279834928715,1.3297450281422063,0.0007291913544218,0.0640438346109339,0.0043752308346185,0.3842630076656034,0.0,0.0,0,0.0,0.6364468743048916,0.3746352839342397,2,2,0.0,0.0,0.3281744225181287,0.5208417131502838,0.3281744225181287,1.9500510509885227,28.599178646096945,26.863619240156854,1.06460631348384,8.750115633010864,8.750115633010864,0.0701974330106871,3.8397490978240967,3,1.0,0.0547809742656417,True,True,none
s1_crossing_8-E-t02-7d24948588,exp09-formal-20260730,formal,s1,s1_crossing_8,E,E,distance_hungarian,iapf_dual,2,4202,1.4048824929915813,1.4048824929915813,1.9415359264305536,5-6,0,0,0,0,0,0.0,0.0,1.099998950958252,0.0,0,1,1.360928402655267,26.11417027266053,0,3.8667740009259433,bcfcb0e47d6d6c92dcbec099435795f43ed07941cf4c7398fb35225ecc4d5046,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,4.120149612426758,4.120149612426758,0.0436801996568786,0.0436801996568786,0.4345016006096443,1.5058718182338182,0.0009479251187784,0.0723449928239688,0.0056876508910233,0.4340699569438133,0.0,0.0,0,0.0,0.6336770267837556,0.3715002192931289,2,2,0.0,0.0,0.4234937081347765,0.5549769971224843,0.4234937081347765,1.900022126598869,29.4461161580117,26.06524778317147,1.1297078931673548,8.792176723480225,8.792176723480225,0.091651419311062,3.79986023902893,3,1.0,0.2595301944943825,True,True,none
s1_crossing_8-E-t03-640a7ecab1,exp09-formal-20260730,formal,s1,s1_crossing_8,E,E,distance_hungarian,iapf_dual,3,4203,1.4419683674805936,1.4419683674805936,1.9466016200866063,5-6,0,0,0,0,0,0.0,0.0,0.7999992370605469,0.0,0,1,1.4181065953274692,26.1992944488294,0,4.23032499384135,91b91d223682e6fdbb8c54e6f5e9b534164d440935f6e51976de31b83a5404cf,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,3.5993573665618896,3.5993573665618896,0.0379677827919961,0.0379677827919961,0.3282240129966699,1.181050023885954,0.0006226990498176,0.0568358943780662,0.0037362956037065,0.3410153662683972,0.0,0.0,0,0.0,0.6336022573480568,0.3786147304116502,2,2,0.0,0.0,0.4015112466171912,0.5627060809812577,0.4015112466171912,1.958048537584524,29.241976854497608,26.2753548307954,1.1129051174686804,8.851525068283081,8.851525068283081,0.0941055345608816,3.9799766540527344,2,1.0,0.1434227268970124,True,True,none
s1_crossing_8-E-t04-15c8ceeb95,exp09-formal-20260730,formal,s1,s1_crossing_8,E,E,distance_hungarian,iapf_dual,4,4204,1.4261838179811857,1.4261838179811857,1.9269047244991997,5-6,0,0,0,0,0,0.0,0.0,1.1999988555908203,0.0,0,1,1.3455645228090185,26.038147803151592,0,4.184307996183634,93153230dc5e587e4e14a827731566e71a6c4e52ad90fd1dd46e23742158ca22,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,4.359215259552002,4.359215259552002,0.0462920576014492,0.0462920576014492,0.3898003755713221,1.3072344285838096,0.0009015894552861,0.0636868048910937,0.0054096316261215,0.3821208293465623,0.0,0.0,0,0.0,0.6327044121047102,0.3632757430618749,2,2,0.0,0.0,0.3729622597250909,0.5461970819809501,0.3729622597250909,1.9589648198659124,28.301194199680683,26.007366278372004,1.0881991623740943,8.771279096603394,8.771279096603394,0.0701736576015923,3.8199222087860103,3,1.0,0.120698335823486,True,True,none
s1_crossing_8-E-t05-1ebfd24a39,exp09-formal-20260730,formal,s1,s1_crossing_8,E,E,distance_hungarian,iapf_dual,5,4205,1.4170003568773373,1.4170003568773373,1.9440877741647755,5-6,0,0,0,0,0,0.0,0.0,0.9499990940093994,0.0,0,1,1.3793508213923926,25.86453866783879,0,4.008468000392895,0697ea78b41106b913ebaf61767f2c4eb16ba506d60b5a52b2a2f62286aaacc3,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,3.8393497467041016,3.8393497467041016,0.0410475739327386,0.0410475739327386,0.3996999387196249,1.390738521116982,0.0008196871223337,0.0668629415294413,0.0049182281383226,0.401177649176648,0.0,0.0,0,0.0,0.6385075471372198,0.3713056421130578,2,2,0.0,0.0,0.3443596491877898,0.5353906975164855,0.3443596491877898,1.944764070868704,27.63958267566219,25.942994152733217,1.065396789319718,8.692342281341553,8.692342281341553,0.0566406117675404,3.7598931789398193,3,1.0,0.0569001498567598,True,True,none
s1_crossing_8-E-t06-d87abf9dc0,exp09-formal-20260730,formal,s1,s1_crossing_8,E,E,distance_hungarian,iapf_dual,6,4206,1.431548496029001,1.431548496029001,1.968613623662011,5-6,0,0,0,0,0,0.0,0.0,0.7999992370605469,0.0,0,1,1.4236270656519132,26.10494074905417,0,4.226698001730256,a6617667f89e047a3a114020e23b392497d7a5a611ab3a7c68483973acb9fe5d,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,3.559236764907837,3.559236764907837,0.0377355223095501,0.0377355223095501,0.3387010178219147,1.269269634823772,0.0006386478585641,0.0604984985095511,0.0038319891050931,0.3629909910573067,0.0,0.0,0,0.0,0.6339733264018493,0.3735660051453768,2,2,0.0,0.0,0.3625071986476714,0.5560132012858462,0.3625071986476714,1.9895858498739143,28.059133403054556,26.16627346311753,1.0723396834709795,8.791423797607422,8.791423797607422,0.0807889337077503,3.85980224609375,3,1.0,0.0906368282946411,True,True,none
s1_crossing_8-E-t07-5fe38bfa13,exp09-formal-20260730,formal,s1,s1_crossing_8,E,E,distance_hungarian,iapf_dual,7,4207,1.431611967534646,1.431611967534646,1.9610292591914869,5-6,0,0,0,0,0,0.0,0.0,0.9499990940093994,0.0,0,1,1.3918632564540303,25.98770065408844,0,4.334983001172077,37febc61c9ec0e7a4461350fde3bf1bf9151b2793d493f7cd2a9a35118234b53,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,3.7998127937316895,3.7998127937316895,0.0402860091615758,0.0402860091615758,0.353582347424241,1.2650253567946692,0.0007116156734128,0.0607441509970706,0.0042697833691135,0.3644649059824236,0.0,0.0,0,0.0,0.6348692955467102,0.3561844466444677,2,2,0.0,0.0,0.3483905341191371,0.5403652707062943,0.3483905341191371,1.9540438446542352,27.692503899444684,25.878001765697555,1.0701175519723602,8.791101217269897,8.791101217269897,0.0794343236207417,3.739910840988159,3,1.0,0.049265495384359,True,True,none
s1_crossing_8-E-t08-d4ccf623ca,exp09-formal-20260730,formal,s1,s1_crossing_8,E,E,distance_hungarian,iapf_dual,8,4208,1.3943630782823766,1.3943630782823766,1.9277897882156465,5-6,0,0,0,0,0,0.0,0.0,1.099998950958252,0.0,0,1,1.367022760542411,25.93662600989228,0,4.009486998256762,52f61fb2d8d4ca1623a486fbb6d0f17ec383195c708ec353660864580f29b60b,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,4.079900026321411,4.079900026321411,0.0433338584006571,0.0433338584006571,0.4363409674460232,1.5937118128946848,0.0009446434951829,0.0744864789066848,0.0056679635302142,0.4469188734401092,0.0,0.0,0,0.0,0.6345267867172236,0.3736081691282684,2,2,0.0,0.0,0.3829108825875567,0.5451770985993649,0.3829108825875567,1.920138608132561,28.660221972625397,26.068489899009883,1.099420107710725,8.769416332244873,8.769416332244873,0.0646216592583206,3.7599411010742183,3,1.0,0.1437081340079079,True,True,none
s1_crossing_8-E-t09-3ef5d2d849,exp09-formal-20260730,formal,s1,s1_crossing_8,E,E,distance_hungarian,iapf_dual,9,4209,1.426963936643935,1.426963936643935,1.9410477000909483,5-6,0,0,0,0,0,0.0,0.0,0.9999990463256836,0.0,0,1,1.3762802759041843,26.277757795930587,0,4.089467001904268,06323f707640517ca2d2ddc6dc751bb03cfa89f0202a2987442c83980f06e2a1,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,3.920308113098145,3.920308113098145,0.0415622766999046,0.0415622766999046,0.3752725547470658,1.30584405406215,0.0007791638275624,0.0632031773843909,0.0046750681183936,0.3792190643063454,0.0,0.0,0,0.0,0.6405181538383866,0.3755291551842464,2,2,0.0,0.0,0.4075976748254666,0.5641116801986862,0.4075976748254666,1.9685420536545943,29.376529186717843,26.34863218397014,1.1149166674613873,8.791361331939697,8.791361331939697,0.0798005605965661,3.8199753761291504,3,1.0,0.1654051825341856,True,True,none
s1_crossing_8-E-t10-11f34ff434,exp09-formal-20260730,formal,s1,s1_crossing_8,E,E,distance_hungarian,iapf_dual,10,4210,1.4190517589754996,1.4190517589754996,1.938327807112129,5-6,0,0,0,0,0,0.0,0.0,1.0499989986419678,0.0,0,1,1.3717391182603504,25.97479909938406,0,4.075119999470189,693495210ae137e9254a87e69e4132725d59cde9cf753828d5618750cef57892,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,3.959708213806152,3.959708213806152,0.0422698455721375,0.0422698455721375,0.3932209700474596,1.354194812709933,0.0008303546466387,0.0651151419867753,0.0049822276949319,0.3906908519206519,0.0,0.0,0,0.0,0.6292740063873599,0.3668474514765935,2,2,0.0,0.0,0.3587574800265503,0.5399579536882516,0.3587574800265503,1.9224558830624692,28.185509687907704,25.95447594027976,1.0859594989612378,8.710079431533813,8.710079431533813,0.065345415484554,3.7802541255950928,3,1.0,0.070930907116558,True,True,none
s1_crossing_8-E-t11-c195b2f7f3,exp09-formal-20260730,formal,s1,s1_crossing_8,E,E,distance_hungarian,iapf_dual,11,4211,1.4119949151639262,1.4119949151639262,1.950295475065763,5-6,0,0,0,0,0,0.0,0.0,0.9999990463256836,0.0,0,1,1.373676270331034,26.07444984970384,0,4.228817000694107,964735122254a363625bd137fd3dba1e2360204ad70b6af5d6e3f13f55128f1c,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,3.879693031311035,3.879693031311035,0.0412749339468633,0.0412749339468633,0.3996548617247391,1.438977226914106,0.0008240458810332,0.0686065899095014,0.0049443715287782,0.4116395394570089,0.0,0.0,0,0.0,0.6424560880558094,0.3690328701286787,2,2,0.0,0.0,0.3838374791640684,0.5550893806566837,0.3838374791640684,1.972488857499487,28.58441719769119,26.24380483402025,1.089187234033869,8.750076055526733,8.750076055526733,0.067844923668602,3.700039863586426,3,1.0,0.1340880340946021,True,True,none
s1_crossing_8-E-t12-812e0f550e,exp09-formal-20260730,formal,s1,s1_crossing_8,E,E,distance_hungarian,iapf_dual,12,4212,1.36478551217994,1.36478551217994,1.9203839863849408,5-6,0,0,0,0,0,0.0,0.0,1.4499986171722412,0.0,0,1,1.302509202233728,26.13832062003684,0,3.857730000163429,7491248d5dc18fbd789a1577971c079e56f0c8fd0f7471fd6141503e3be6651e,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,4.779807806015015,4.779807806015015,0.0501673437000402,0.0501673437000402,0.5631142558637543,1.8902499537667283,0.0014115272305729,0.089529648842406,0.0084692682841574,0.5371778930544364,0.0,0.0,0,0.0,0.6360532776206224,0.3950321089158415,2,2,0.0,0.0,0.4147594095454021,0.5707117591387855,0.4147594095454021,1.989369781193556,29.35823854089528,26.274259729221576,1.117376430143293,8.911045789718628,8.911045789718628,0.1103580895222355,3.859912157058716,3,1.0,0.203795979533171,True,True,none
