bag_time_ns,x,y,z
1785125861813814294,-0.00319300452247262,14.98322655633092,-0.1978370100259781
1785125861913771785,-0.0019824046175926924,14.98298410139978,-0.20304493606090546
1785125862013806609,-0.0023227198980748653,14.9823587089777,-0.20952539145946503
1785125862113793726,-0.002625756897032261,14.982954036444426,-0.2128942906856537
1785125862213750986,-0.0030281166546046734,14.984014982357621,-0.214862659573555
1785125862313794568,-0.004269742406904697,14.98436988517642,-0.22000838816165924
1785125862413751999,-0.0059940870851278305,14.984126618131995,-0.22706575691699982
1785125862513806080,-0.007542637642472982,14.98438535630703,-0.2302352488040924
1785125862613770644,-0.009019559249281883,14.984872537665069,-0.23182672262191772
1785125862713786955,-0.011309909634292126,14.984755312092602,-0.23702242970466614
1785125862813753043,-0.014016883447766304,14.984127391129732,-0.24400030076503754
1785125862913812503,-0.013792293146252632,14.982927825301886,-0.2464839667081833
1785125863013779332,-0.012024402618408203,14.981370717287064,-0.24741804599761963
1785125863113755699,-0.0116100599989295,14.979616433382034,-0.25186580419540405
1785125863213758766,-0.012402087450027466,14.9776824247092,-0.2597120702266693
1785125863313740804,-0.011801660992205143,14.977192958816886,-0.26248452067375183
1785125863413730606,-0.01072584930807352,14.9772974178195,-0.26357874274253845
1785125863513731409,-0.010835169814527035,14.976690670475364,-0.268746942281723
1785125863613729226,-0.011988140642642975,14.975790774449706,-0.27608582377433777
1785125863713725249,-0.011524096131324768,14.97551322542131,-0.2787224054336548
1785125863813727595,-0.010469481348991394,14.975371470674872,-0.27963173389434814
1785125863913730131,-0.010630546137690544,14.974725438281894,-0.2849639058113098
1785125864013750820,-0.011842726729810238,14.973869109526277,-0.2928650677204132
1785125864113724704,-0.01161473710089922,14.974216237664223,-0.29583489894866943
1785125864213737068,-0.01088398601859808,14.974992517381907,-0.2966596186161041
1785125864313722623,-0.01152067631483078,14.97504417039454,-0.30192649364471436
1785125864413698771,-0.01310322992503643,14.974639715626836,-0.30975234508514404
1785125864513709803,-0.013092951849102974,14.975350175052881,-0.3126636743545532
1785125864613708232,-0.01236647553741932,14.976443098857999,-0.3134639263153076
1785125864713692976,-0.012854920700192451,14.977139001712203,-0.31878331303596497
1785125864813693579,-0.014317506924271584,14.977608188986778,-0.32666605710983276
1785125864913699521,-0.013463287614285946,14.978254154324532,-0.32983461022377014
1785125865013715413,-0.011680609546601772,14.97884458489716,-0.3312048316001892
1785125865113744059,-0.011323327198624611,14.97914924658835,-0.33713746070861816
1785125865213694189,-0.012099440209567547,14.979110626503825,-0.34552761912345886
1785125865313691286,-0.012121367268264294,14.979168809950352,-0.3484909236431122
