bag_time_ns,armed_time,arming_state,avoidance_system_required,avoidance_system_valid,calibration_enabled,can_set_nav_states_mask,component_id,executor_in_charge,failsafe,failsafe_and_user_took_over,failsafe_defer_state,failure_detector_status,gcs_connection_lost,gcs_connection_lost_counter,high_latency_data_link_lost,hil_state,in_transition_mode,in_transition_to_fw,is_vtol,is_vtol_tailsitter,latest_arming_reason,latest_disarming_reason,nav_state,nav_state_timestamp,nav_state_user_intention,open_drone_id_system_healthy,open_drone_id_system_present,parachute_system_healthy,parachute_system_present,power_input_valid,pre_flight_checks_pass,rc_calibration_in_progress,safety_button_available,safety_off,system_id,system_type,takeoff_time,timestamp,usb_connected,valid_nav_states_mask,vehicle_type
1785207362282661869,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207362280341,False,2147411071,1
1785207362786602978,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207362784341,False,2147411071,1
1785207363294032780,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207363284356,False,2147411071,1
1785207363793413417,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207363788356,False,2147411071,1
1785207364296324716,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207364292369,False,2147411071,1
1785207364800040577,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207364796369,False,2147411071,1
1785207365304043779,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207365300381,False,2147411071,1
1785207365808049187,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207365804381,False,2147411071,1
1785207366312194647,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207366308392,False,2147411071,1
1785207366816216646,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207366812392,False,2147411071,1
1785207367320399055,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207367316404,False,2147411071,1
1785207367824312057,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207367820404,False,2147411071,1
1785207368328444701,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207368324417,False,2147411071,1
1785207368832516522,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207368828417,False,2147411071,1
1785207369336555839,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207369332430,False,2147411071,1
1785207369840713502,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207369836430,False,2147411071,1
1785207370344545937,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207370340442,False,2147411071,1
1785207370848562993,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207370844442,False,2147411071,1
1785207371352606095,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207371348455,False,2147411071,1
1785207371856612161,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207371852455,False,2147411071,1
1785207372360583136,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207372356468,False,2147411071,1
1785207372864614719,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207372860468,False,2147411071,1
1785207373368609899,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207373364481,False,2147411071,1
1785207373872598470,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207373868481,False,2147411071,1
1785207374376636590,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207374372494,False,2147411071,1
1785207374880619601,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207374876494,False,2147411071,1
1785207375384574784,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207375380507,False,2147411071,1
1785207375888651070,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207375884507,False,2147411071,1
1785207376392623395,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207376388520,False,2147411071,1
1785207376896593591,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207376892520,False,2147411071,1
1785207377400647038,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207377396533,False,2147411071,1
1785207377904603707,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207377900533,False,2147411071,1
1785207378408593554,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207378404546,False,2147411071,1
1785207378912595008,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207378908546,False,2147411071,1
1785207379416555939,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207379412558,False,2147411071,1
1785207379920563756,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207379916558,False,2147411071,1
1785207380424606441,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207380420571,False,2147411071,1
1785207380928687014,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207380924571,False,2147411071,1
1785207381433585386,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207381428585,False,2147411071,1
1785207381937648997,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207381932585,False,2147411071,1
1785207382441620006,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207382436601,False,2147411071,1
1785207382945575453,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207382940601,False,2147411071,1
1785207383449625871,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207383444617,False,2147411071,1
1785207383953623878,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207383948617,False,2147411071,1
1785207384457548339,22352000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24464000,14,False,False,False,False,True,True,False,True,True,2,2,26324000,1785207384452633,False,2147411071,1
