bag_time_ns,angular_velocity_0,angular_velocity_1,angular_velocity_2,orientation_variance_0,orientation_variance_1,orientation_variance_2,pose_frame,position_0,position_1,position_2,position_variance_0,position_variance_1,position_variance_2,q_0,q_1,q_2,q_3,quality,reset_counter,timestamp,timestamp_sample,velocity_0,velocity_1,velocity_2,velocity_frame,velocity_variance_0,velocity_variance_1,velocity_variance_2
1785206605603684183,0.00063206936,-0.0013389736,0.0015370116,4.4017594e-05,4.319198e-05,0.03405483,1,0.0027941936,0.0014246257,0.1621271,0.1135732,0.1137514,0.09087213,0.7026656,-0.0010787068,0.0009861575,0.7115188,0,6,1785206605601209,1785206605601209,-0.0034411256,-0.019382741,0.09689249,1,0.01585439,0.01564468,0.006553177
1785206605611543006,0.0008983809,-0.0013389736,-0.00085982843,4.4060183e-05,4.323339e-05,0.034055173,1,0.002773337,0.0013756804,0.16233307,0.113995746,0.114175,0.091156155,0.7026676,-0.0010745438,0.0009823524,0.71151686,0,6,1785206605609209,1785206605609209,-0.0036067616,-0.019437846,0.09703859,1,0.015926398,0.01571455,0.0065663783
1785206605623587071,0.001963514,-7.4957497e-06,-0.0016595284,4.409997e-05,4.3275355e-05,0.034052227,1,0.002753397,0.0013233337,0.16252822,0.11441263,0.11459799,0.09076963,0.7026692,-0.001065159,0.000986864,0.7115152,0,6,1785206605617209,1785206605617209,-0.0035314918,-0.019633772,0.09712644,1,0.015987407,0.015779685,0.006554015
1785206605631597271,-0.0009659687,0.0021230334,0.00073731726,4.4142216e-05,4.331436e-05,0.034052555,1,0.0027341745,0.0012667198,0.16274123,0.1148401,0.11502656,0.09105347,0.7026687,-0.0010712128,0.0009886668,0.7115157,0,6,1785206605625209,1785206605625209,-0.0035515234,-0.01987627,0.09717082,1,0.016060198,0.015850255,0.0065672104
1785206605643623020,0.00089824,-0.00320329,-0.005920585,4.4226264e-05,4.339984e-05,0.034053218,1,0.0026949996,0.0011413922,0.16321631,0.11570274,0.11589133,0.091624014,0.7026882,-0.0010634342,0.0009920511,0.7114964,0,6,1785206605641209,1785206605641209,-0.0037592212,-0.020096553,0.09725699,1,0.016206421,0.015992118,0.0065936293
1785206605651583252,9.9297846e-05,-0.00027381303,-0.0019258441,4.4270204e-05,4.3443146e-05,0.034053545,1,0.0026747144,0.0010728933,0.16348007,0.11613794,0.116327554,0.09191073,0.7026939,-0.0010585877,0.0009883255,0.71149087,0,6,1785206605649209,1785206605649209,-0.0038341356,-0.020285096,0.09755775,1,0.01627975,0.016063293,0.0066068526
1785206605663621356,0.00063193013,0.004253561,-0.0005942621,4.431279e-05,4.3482225e-05,0.034053873,1,0.0026539036,0.0010007771,0.16376196,0.11657573,0.11676635,0.0921984,0.7026957,-0.0010677783,0.0009992277,0.711489,0,6,1785206605657209,1785206605657209,-0.003948118,-0.020429134,0.09788621,1,0.0163535,0.016134782,0.0066200835
1785206605671571507,-0.0022975474,0.000525136,0.0015362648,4.4354652e-05,4.352203e-05,0.0340542,1,0.0026330098,0.0009255653,0.16406035,0.117016144,0.11720774,0.092487045,0.7026919,-0.0010742773,0.001000007,0.7114928,0,6,1785206605665209,1785206605665209,-0.003935057,-0.02038357,0.09797368,1,0.01642753,0.0162066,0.0066333227
1785206605683643558,-0.0025638663,-0.0010727607,0.002068895,4.443752e-05,4.3607826e-05,0.03405487,1,0.0025893429,0.0007686035,0.1646857,0.11790489,0.118098356,0.092373885,0.702684,-0.001069418,0.00096897385,0.71150064,0,6,1785206605681209,1785206605681209,-0.0043443013,-0.02037368,0.09802719,1,0.01657661,0.016351143,0.006633397
1785206605691592106,-0.00043302577,0.0013237176,-0.0005968834,4.4479257e-05,4.3651988e-05,0.034051925,1,0.0025628433,0.0006895039,0.16502038,0.11834354,0.118543886,0.09266326,0.7026825,-0.0010744617,0.0009698225,0.7115021,0,6,1785206605689209,1785206605689209,-0.0045283563,-0.020203669,0.098109044,1,0.01663901,0.016417991,0.00664664
1785206605703598969,-0.00096565904,0.00025845412,-0.0016621489,4.4522905e-05,4.3695985e-05,0.034052245,1,0.0025362722,0.0006100559,0.16537003,0.11879438,0.1189957,0.0929536,0.7026863,-0.0010768627,0.0009665601,0.7114984,0,6,1785206605697209,1785206605697209,-0.0044828504,-0.019969516,0.09838568,1,0.01671403,0.016490676,0.0066598924
1785206605711589931,-0.0028298711,0.0045195124,-0.0029937315,4.4568118e-05,4.3737262e-05,0.034052573,1,0.0025102487,0.0005284003,0.16573563,0.119247906,0.11945017,0.09324492,0.7026943,-0.001094387,0.0009692446,0.7114905,0,6,1785206605705209,1785206605705209,-0.004532413,-0.020069906,0.09865698,1,0.016789457,0.01656378,0.006673151
1785206605723607675,-0.0006993454,0.0021226674,0.00046837857,4.465518e-05,4.3815347e-05,0.03405325,1,0.0024546906,0.00035672114,0.1665108,0.12016307,0.12036714,0.09383047,0.70269966,-0.0011080406,0.0009812302,0.7114851,0,6,1785206605721209,1785206605721209,-0.0049067275,-0.020374605,0.09910401,1,0.016941147,0.016710907,0.0066996976
1785206605731589308,-0.00043302693,0.0039868793,-0.0011295164,4.4698998e-05,4.385689e-05,0.034053586,1,0.0024264648,0.00026506116,0.16692093,0.120624736,0.12082967,0.09412471,0.7027005,-0.0011196184,0.0009908068,0.71148425,0,6,1785206605729209,1785206605729209,-0.0048402003,-0.020511009,0.09949969,1,0.017017344,0.016784787,0.0067129824
1785206605743590730,-0.00016671268,0.0039868816,-6.42521e-05,4.4743858e-05,4.3897177e-05,0.034053925,1,0.0023978031,0.00017111948,0.1673005,0.121089146,0.121294916,0.09370415,0.7027014,-0.0011323253,0.000997762,0.71148336,0,6,1785206605737209,1785206605737209,-0.005062732,-0.020453628,0.09976431,1,0.017093658,0.01685879,0.00669884
1785206605751587824,0.0006322352,0.0010574036,0.0010010117,4.4789285e-05,4.393744e-05,0.034054257,1,0.0023683235,7.483535e-05,0.16769528,0.121556304,0.12176288,0.093998104,0.7027,-0.0011360153,0.0010063061,0.71148473,0,6,1785206605745209,1785206605745209,-0.005072597,-0.02058817,0.100018166,1,0.017170485,0.016933283,0.0067121196
1785206605763588965,0.0008984498,-0.0013397168,-0.00033250317,4.4872995e-05,4.402005e-05,0.034051646,1,0.0023076022,-0.00012242145,0.16853078,0.12248758,0.12270267,0.09458896,0.7026985,-0.0011181328,0.0010111862,0.7114862,0,6,1785206605761209,1785206605761209,-0.005509461,-0.020636916,0.10068734,1,0.017311497,0.01707692,0.0067387046
1785206605771605707,-0.00043313403,0.0005244962,-6.618391e-05,4.491546e-05,4.4059496e-05,0.03405198,1,0.0022757775,-0.00022410954,0.16896904,0.12296291,0.123178825,0.09488585,0.7027003,-0.0011191822,0.0010111451,0.7114844,0,6,1785206605769209,1785206605769209,-0.005631205,-0.020768616,0.10069618,1,0.017389052,0.017152049,0.00675201
1785206605783616287,0.001164763,0.0010571275,0.0015317152,4.496054e-05,4.410215e-05,0.03405231,1,0.0022431768,-0.0003289127,0.16942038,0.12344104,0.12365776,0.09518372,0.702698,-0.0011210318,0.0010171538,0.7114867,0,6,1785206605777209,1785206605777209,-0.0057100374,-0.020910276,0.1010382,1,0.017466957,0.01722751,0.006765323
1785206605791572631,0.0027626643,-0.002937614,0.0015317149,4.5005854e-05,4.4143122e-05,0.034052633,1,0.0022104033,-0.00043634677,0.16988498,0.123922005,0.1241395,0.095482595,0.7026927,-0.0011070368,0.0010172613,0.711492,0,6,1785206605785209,1785206605785209,-0.0057430607,-0.020990103,0.10111457,1,0.01754522,0.017303385,0.0067786453
1785206605803594984,-0.00043313205,0.0010571275,0.00020013339,4.5088796e-05,4.422579e-05,0.034053296,1,0.0021453327,-0.00065539475,0.17078686,0.124892466,0.12511142,0.09534447,0.7026915,-0.0011092152,0.0010143238,0.7114931,0,6,1785206605801209,1785206605801209,-0.005806526,-0.020633034,0.10158168,1,0.017702006,0.017455334,0.0067769904
1785206605811611165,-0.00096576614,-8.135103e-06,-0.0021967145,4.5136494e-05,4.4267523e-05,0.03405362,1,0.0021115385,-0.00076681253,0.1712577,0.12538199,0.12560162,0.095644,0.7026984,-0.0011107245,0.0010147548,0.7114863,0,6,1785206605809209,1785206605809209,-0.006013797,-0.020952316,0.10172727,1,0.017780736,0.017531633,0.0067903143
1785206605823597708,-0.0014983981,-0.0005407692,-0.0011314434,4.5181605e-05,4.4310655e-05,0.034053948,1,0.0020763653,-0.00088301336,0.17174159,0.1258744,0.12609468,0.09594451,0.7027022,-0.0011174689,0.0010076447,0.71148247,0,6,1785206605817209,1785206605817209,-0.0062193293,-0.021300893,0.10202873,1,0.0178599,0.017608399,0.0068036476
1785206605831577368,-0.00016585854,0.0010565231,-0.0011357347,4.5220855e-05,4.435468e-05,0.03405101,1,0.0020319982,-0.0009981565,0.17223795,0.12635668,0.12658556,0.09624601,0.7027054,-0.0011167303,0.0010066272,0.71147937,0,6,1785206605825209,1785206605825209,-0.006264065,-0.021384718,0.10214517,1,0.017925404,0.017679295,0.0068169893
1785206605843605712,-0.0025626998,-0.0021392703,-0.0019346882,4.530661e-05,4.444217e-05,0.034051664,1,0.0019432656,-0.0012355952,0.17322615,0.12735564,0.12758589,0.09609901,0.7027124,-0.0011118322,0.0009960134,0.7114725,0,6,1785206605841209,1785206605841209,-0.0064861467,-0.021624034,0.10245906,1,0.018085007,0.017834282,0.006814708
1785206605851574801,0.0006330869,0.0007902081,-7.0466434e-05,4.5350203e-05,4.448538e-05,0.034051992,1,0.0018975436,-0.0013593029,0.17371856,0.12785952,0.12809043,0.09640114,0.702715,-0.0011149015,0.0009972918,0.71147,0,6,1785206605849209,1785206605849209,-0.006597859,-0.021969674,0.10253735,1,0.018164955,0.017911896,0.0068280525
1785206605863619358,0.0011647629,-0.0008191769,0.0007334444,4.2871106e-05,4.2122683e-05,0.03405145,1,0.0018666895,-0.0010874592,0.17340948,0.10636961,0.1065193,0.086744145,0.7027175,-0.001110066,0.0009975058,0.71146744,0,6,1785206605857209,1785206605857209,-0.0067595365,-0.021989256,0.10220208,1,0.014545532,0.014364141,0.006309977
1785206605871599067,0.0032952928,0.0031755643,0.004994502,4.291536e-05,4.2162937e-05,0.034051772,1,0.0018348774,-0.00082654436,0.17313093,0.10674846,0.10689942,0.08701283,0.70270693,-0.0011065496,0.0010119376,0.7114779,0,6,1785206605865209,1785206605865209,-0.006859283,-0.021876903,0.10211639,1,0.014612607,0.014429356,0.006322907
1785206605883624166,-0.00016681536,-0.0024170736,0.0009997595,4.3003893e-05,4.224319e-05,0.034052435,1,0.0017685536,-0.0003373887,0.17266583,0.10751306,0.10766649,0.08755294,0.702707,-0.0011031743,0.0010136716,0.7114778,0,6,1785206605881209,1785206605881209,-0.0071061444,-0.021927804,0.10205641,1,0.014747375,0.01456011,0.006348791
1785206605891645708,0.0014310835,-0.0021507572,0.0015323946,4.3049073e-05,4.2284282e-05,0.034052763,1,0.001733326,-0.00010763598,0.17247832,0.10789883,0.10805347,0.08782438,0.7027044,-0.0010912763,0.0010063404,0.71148044,0,6,1785206605889209,1785206605889209,-0.0072487392,-0.021622764,0.10215686,1,0.014815099,0.014625965,0.006361746
