bag_time_ns,arrival_time_error,elapsed_time,final_position_error,header_frame_id,header_stamp_nanosec,header_stamp_sec,integrated_squared_jerk,is_finished,is_hover_stable,max_acceleration,max_jerk,max_velocity,motion_style,path_length,requested_duration,safety_factor,start_pos_x,start_pos_y,start_pos_z,target_pos_x,target_pos_y,target_pos_z,trajectory_duration,uav_id
1785206615134485351,nan,0.09134697914123535,7.888154983520508,world,134437196,1785206615,184.4076690673828,False,False,5.060847282409668,17.53129005432129,4.930675029754639,aggressive,7.88908052444458,3.0,1.0,-0.05203877389431,3.1250659972429276,-0.05912782624363899,6.0,3.0,5.0,3.0,1
1785206615234472578,nan,0.19134743511676788,7.8851518630981445,world,234438442,1785206615,184.4076690673828,False,False,5.060847282409668,17.53129005432129,4.930675029754639,aggressive,7.88908052444458,3.0,1.0,-0.05203877389431,3.1250659972429276,-0.05912782624363899,6.0,3.0,5.0,3.0,1
1785206615334476830,nan,0.2913488745689392,7.872478485107422,world,334439867,1785206615,184.4076690673828,False,False,5.060847282409668,17.53129005432129,4.930675029754639,aggressive,7.88908052444458,3.0,1.0,-0.05203877389431,3.1250659972429276,-0.05912782624363899,6.0,3.0,5.0,3.0,1
1785206615434563523,nan,0.3914150595664978,7.822734355926514,world,434514356,1785206615,184.4076690673828,False,False,5.060847282409668,17.53129005432129,4.930675029754639,aggressive,7.88908052444458,3.0,1.0,-0.05203877389431,3.1250659972429276,-0.05912782624363899,6.0,3.0,5.0,3.0,1
1785206615534570259,nan,0.4914298951625824,7.722931385040283,world,534524840,1785206615,184.4076690673828,False,False,5.060847282409668,17.53129005432129,4.930675029754639,aggressive,7.88908052444458,3.0,1.0,-0.05203877389431,3.1250659972429276,-0.05912782624363899,6.0,3.0,5.0,3.0,1
1785206615634545433,nan,0.5914179086685181,7.604703426361084,world,634508280,1785206615,184.4076690673828,False,False,5.060847282409668,17.53129005432129,4.930675029754639,aggressive,7.88908052444458,3.0,1.0,-0.05203877389431,3.1250659972429276,-0.05912782624363899,6.0,3.0,5.0,3.0,1
1785206615734547590,nan,0.6914296746253967,7.44926118850708,world,734520226,1785206615,184.4076690673828,False,False,5.060847282409668,17.53129005432129,4.930675029754639,aggressive,7.88908052444458,3.0,1.0,-0.05203877389431,3.1250659972429276,-0.05912782624363899,6.0,3.0,5.0,3.0,1
1785206615834570097,nan,0.7914395928382874,7.256707191467285,world,834530099,1785206615,184.4076690673828,False,False,5.060847282409668,17.53129005432129,4.930675029754639,aggressive,7.88908052444458,3.0,1.0,-0.05203877389431,3.1250659972429276,-0.05912782624363899,6.0,3.0,5.0,3.0,1
1785206615934568206,nan,0.8914438486099243,7.025830268859863,world,934534160,1785206615,184.4076690673828,False,False,5.060847282409668,17.53129005432129,4.930675029754639,aggressive,7.88908052444458,3.0,1.0,-0.05203877389431,3.1250659972429276,-0.05912782624363899,6.0,3.0,5.0,3.0,1
1785206616034581129,nan,0.9914517402648926,6.797834396362305,world,34541862,1785206616,184.4076690673828,False,False,5.060847282409668,17.53129005432129,4.930675029754639,aggressive,7.88908052444458,3.0,1.0,-0.05203877389431,3.1250659972429276,-0.05912782624363899,6.0,3.0,5.0,3.0,1
