bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785206615042962799,3.0,world,42817163,1785206615,1519235681,aggressive,1.0,6.0,3.0,5.0,1
1785206615154678572,3.0,world,42817163,1785206615,1519235681,aggressive,1.0,6.0,3.0,5.0,1
1785206615274636926,3.0,world,42817163,1785206615,1519235681,aggressive,1.0,6.0,3.0,5.0,1
1785206615394646861,3.0,world,42817163,1785206615,1519235681,aggressive,1.0,6.0,3.0,5.0,1
1785206615494676792,3.0,world,42817163,1785206615,1519235681,aggressive,1.0,6.0,3.0,5.0,1
1785206615594726964,3.0,world,42817163,1785206615,1519235681,aggressive,1.0,6.0,3.0,5.0,1
1785206615694883003,3.0,world,42817163,1785206615,1519235681,aggressive,1.0,6.0,3.0,5.0,1
1785206615814766319,3.0,world,42817163,1785206615,1519235681,aggressive,1.0,6.0,3.0,5.0,1
1785206615934748340,3.0,world,42817163,1785206615,1519235681,aggressive,1.0,6.0,3.0,5.0,1
1785206616034842541,3.0,world,42817163,1785206615,1519235681,aggressive,1.0,6.0,3.0,5.0,1
