bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785141511014722756,8.0,world,14485318,1785141513,3,normal,0.0,11.23606798,5.19577393,5.0,1
1785141511114816643,8.0,world,14485318,1785141513,3,normal,0.0,11.23606798,5.19577393,5.0,1
1785141511214950356,8.0,world,14485318,1785141513,3,normal,0.0,11.23606798,5.19577393,5.0,1
1785141511315096692,8.0,world,14485318,1785141513,3,normal,0.0,11.23606798,5.19577393,5.0,1
1785141511415238240,8.0,world,14485318,1785141513,3,normal,0.0,11.23606798,5.19577393,5.0,1
1785141511515350963,8.0,world,14485318,1785141513,3,normal,0.0,11.23606798,5.19577393,5.0,1
1785141511615498762,8.0,world,14485318,1785141513,3,normal,0.0,11.23606798,5.19577393,5.0,1
1785141511715637424,8.0,world,14485318,1785141513,3,normal,0.0,11.23606798,5.19577393,5.0,1
1785141511815735339,8.0,world,14485318,1785141513,3,normal,0.0,11.23606798,5.19577393,5.0,1
1785141511915865515,8.0,world,14485318,1785141513,3,normal,0.0,11.23606798,5.19577393,5.0,1
