bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785141511014795864,8.0,world,14485318,1785141513,3,normal,0.0,6.76393202,11.35114101,5.0,4
1785141511114868040,8.0,world,14485318,1785141513,3,normal,0.0,6.76393202,11.35114101,5.0,4
1785141511215056086,8.0,world,14485318,1785141513,3,normal,0.0,6.76393202,11.35114101,5.0,4
1785141511315172906,8.0,world,14485318,1785141513,3,normal,0.0,6.76393202,11.35114101,5.0,4
1785141511415293354,8.0,world,14485318,1785141513,3,normal,0.0,6.76393202,11.35114101,5.0,4
1785141511515421215,8.0,world,14485318,1785141513,3,normal,0.0,6.76393202,11.35114101,5.0,4
1785141511615578643,8.0,world,14485318,1785141513,3,normal,0.0,6.76393202,11.35114101,5.0,4
1785141511715669645,8.0,world,14485318,1785141513,3,normal,0.0,6.76393202,11.35114101,5.0,4
1785141511815795763,8.0,world,14485318,1785141513,3,normal,0.0,6.76393202,11.35114101,5.0,4
1785141511915927852,8.0,world,14485318,1785141513,3,normal,0.0,6.76393202,11.35114101,5.0,4
