mission_id,uav_id,motion_style,target_distance,duration,average_speed,gain_multiplier,omega_o_x,omega_o_y,omega_o_z,omega_c_x,omega_c_y,omega_c_z,peak_velocity,peak_acceleration,settling_time,tracking_rmse
3329346635,1,normal,7.789989,3.000000,2.596663,1.000000,10.000000,10.000000,15.000000,3.000000,3.000000,3.500000,3.625110,10.251539,3.667022,1.106355
