bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785140198031270475,12.0,world,30888343,1785140200,402,normal,0.0,16.0,13.5,5.0,5
1785140198131353438,12.0,world,30888343,1785140200,402,normal,0.0,16.0,13.5,5.0,5
1785140198231508508,12.0,world,30888343,1785140200,402,normal,0.0,16.0,13.5,5.0,5
1785140198331658618,12.0,world,30888343,1785140200,402,normal,0.0,16.0,13.5,5.0,5
1785140198431787378,12.0,world,30888343,1785140200,402,normal,0.0,16.0,13.5,5.0,5
1785140198532060430,12.0,world,30888343,1785140200,402,normal,0.0,16.0,13.5,5.0,5
1785140198632167790,12.0,world,30888343,1785140200,402,normal,0.0,16.0,13.5,5.0,5
1785140198732325745,12.0,world,30888343,1785140200,402,normal,0.0,16.0,13.5,5.0,5
1785140198832454735,12.0,world,30888343,1785140200,402,normal,0.0,16.0,13.5,5.0,5
1785140198932725964,12.0,world,30888343,1785140200,402,normal,0.0,16.0,13.5,5.0,5
