[INFO] [1788079326.871688854] [uav4.ladrc_position_controller]: 已创建 7 个邻居 Odom 订阅
[INFO] [1788079326.881818646] [uav4.ladrc_position_controller]: LADRC 集群执行节点已初始化 (命名空间: /uav4), ENU偏移=[0.0, 12.0, 0.0]
[INFO] [1788079326.881958798] [uav4.ladrc_position_controller]: 等待 swarm_command 和 vehicle_odometry 消息...
[INFO] [1788079326.881993984] [uav4.ladrc_position_controller]: 控制模式: ladrc_acceleration
[INFO] [1788079326.882308161] [uav4.ladrc_position_controller]: 已接收到 vehicle_odometry 消息
[INFO] [1788079338.681854478] [uav4.ladrc_position_controller]: 请求 ARM（第 1 次）
[INFO] [1788079338.781844890] [uav4.ladrc_position_controller]: 请求 OFFBOARD（第 1 次）
[INFO] [1788079338.901896437] [uav4.ladrc_position_controller]: UAV4 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.00,0.00,-0.22] Cmd[-0.0,0.0,4.7]
[INFO] [1788079339.921882376] [uav4.ladrc_position_controller]: UAV4 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.01,-0.01,-0.24] Cmd[0.0,0.0,8.0]
[INFO] [1788079340.941886002] [uav4.ladrc_position_controller]: UAV4 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[0.03,-0.04,0.93] Cmd[-0.4,0.5,3.3]
[INFO] [1788079341.961860175] [uav4.ladrc_position_controller]: UAV4 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.06,-0.02,1.38] Cmd[0.7,0.1,3.7]
[INFO] [1788079342.981855991] [uav4.ladrc_position_controller]: UAV4 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.05,0.02,1.51] Cmd[-0.0,-0.0,3.6]
[INFO] [1788079342.981891467] [uav4.ladrc_position_controller]: 自动起飞稳定保持完成，进入 READY
[INFO] [1788079343.981878059] [uav4.ladrc_position_controller]: UAV4 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[0.04,0.03,1.86] Cmd[-0.0,0.1,-0.5]
[INFO] [1788079345.001900941] [uav4.ladrc_position_controller]: UAV4 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[0.01,-0.03,1.70] Cmd[0.1,0.3,-0.3]
[INFO] [1788079346.021843586] [uav4.ladrc_position_controller]: UAV4 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.00,0.04,1.54] Cmd[0.1,-0.2,0.9]
[INFO] [1788079347.041874409] [uav4.ladrc_position_controller]: UAV4 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[0.03,0.00,1.51] Cmd[-0.2,0.2,-0.0]
[INFO] [1788079348.061826157] [uav4.ladrc_position_controller]: UAV4 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[0.01,-0.00,1.51] Cmd[-0.0,0.1,-0.1]
[INFO] [1788079349.081829794] [uav4.ladrc_position_controller]: UAV4 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[0.00,0.03,1.51] Cmd[-0.1,-0.1,-0.0]
[INFO] [1788079350.081847240] [uav4.ladrc_position_controller]: UAV4 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[0.01,-0.00,1.48] Cmd[-0.2,0.2,0.5]
