[INFO] [1788079326.871633931] [uav5.ladrc_position_controller]: 已创建 7 个邻居 Odom 订阅
[INFO] [1788079326.878153693] [uav5.ladrc_position_controller]: LADRC 集群执行节点已初始化 (命名空间: /uav5), ENU偏移=[0.0, 15.0, 0.0]
[INFO] [1788079326.878193657] [uav5.ladrc_position_controller]: 等待 swarm_command 和 vehicle_odometry 消息...
[INFO] [1788079326.878208856] [uav5.ladrc_position_controller]: 控制模式: ladrc_acceleration
[WARN] [1788079326.899863509] [uav5.ladrc_position_controller]: 等待新鲜 VehicleOdometry（startup=WAIT_ESTIMATOR_READY armed=0 offboard=0）
[INFO] [1788079327.343537127] [uav5.ladrc_position_controller]: 已接收到 vehicle_odometry 消息
[INFO] [1788079339.078192892] [uav5.ladrc_position_controller]: 请求 ARM（第 1 次）
[INFO] [1788079339.178198954] [uav5.ladrc_position_controller]: 请求 OFFBOARD（第 1 次）
[INFO] [1788079339.298256552] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[-0.01,-0.01,-0.22] Cmd[-0.1,-0.0,4.7]
[INFO] [1788079340.318247382] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[-0.01,-0.01,-0.23] Cmd[0.1,-0.0,8.0]
[INFO] [1788079341.338203209] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[0.04,-0.06,0.95] Cmd[-0.5,0.5,3.5]
[INFO] [1788079342.358180760] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[-0.06,-0.04,1.38] Cmd[0.7,0.1,3.7]
[INFO] [1788079343.358251226] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[-0.06,0.01,1.51] Cmd[-0.1,-0.0,3.8]
[INFO] [1788079344.378182125] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[0.04,0.00,1.85] Cmd[-0.0,0.1,-0.5]
[INFO] [1788079345.378194038] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[-0.02,-0.04,1.70] Cmd[0.1,0.2,-0.6]
[INFO] [1788079346.398186597] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[0.00,0.01,1.55] Cmd[-0.0,-0.1,0.8]
[INFO] [1788079347.178220460] [uav5.ladrc_position_controller]: 自动起飞稳定保持完成，进入 READY
[INFO] [1788079347.418167978] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[0.02,-0.01,1.51] Cmd[-0.2,0.2,0.3]
[INFO] [1788079348.438216799] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[-0.01,-0.02,1.52] Cmd[0.0,0.1,-0.3]
