bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785137479428985943,12.0,world,428690845,1785137481,403,normal,0.0,16.0,13.5,5.0,5
1785137479529188166,12.0,world,428690845,1785137481,403,normal,0.0,16.0,13.5,5.0,5
1785137479629379959,12.0,world,428690845,1785137481,403,normal,0.0,16.0,13.5,5.0,5
1785137479729535102,12.0,world,428690845,1785137481,403,normal,0.0,16.0,13.5,5.0,5
1785137479829580693,12.0,world,428690845,1785137481,403,normal,0.0,16.0,13.5,5.0,5
1785137479929763910,12.0,world,428690845,1785137481,403,normal,0.0,16.0,13.5,5.0,5
1785137480029862341,12.0,world,428690845,1785137481,403,normal,0.0,16.0,13.5,5.0,5
1785137480129964103,12.0,world,428690845,1785137481,403,normal,0.0,16.0,13.5,5.0,5
1785137480230175347,12.0,world,428690845,1785137481,403,normal,0.0,16.0,13.5,5.0,5
1785137480330337295,12.0,world,428690845,1785137481,403,normal,0.0,16.0,13.5,5.0,5
