bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785137479428940586,12.0,world,428690845,1785137481,403,normal,0.0,5.75735931,9.25735931,5.0,3
1785137479529112931,12.0,world,428690845,1785137481,403,normal,0.0,5.75735931,9.25735931,5.0,3
1785137479629295426,12.0,world,428690845,1785137481,403,normal,0.0,5.75735931,9.25735931,5.0,3
1785137479729486979,12.0,world,428690845,1785137481,403,normal,0.0,5.75735931,9.25735931,5.0,3
1785137479829539514,12.0,world,428690845,1785137481,403,normal,0.0,5.75735931,9.25735931,5.0,3
1785137479929726137,12.0,world,428690845,1785137481,403,normal,0.0,5.75735931,9.25735931,5.0,3
1785137480029856750,12.0,world,428690845,1785137481,403,normal,0.0,5.75735931,9.25735931,5.0,3
1785137480129941049,12.0,world,428690845,1785137481,403,normal,0.0,5.75735931,9.25735931,5.0,3
1785137480230115071,12.0,world,428690845,1785137481,403,normal,0.0,5.75735931,9.25735931,5.0,3
1785137480330274464,12.0,world,428690845,1785137481,403,normal,0.0,5.75735931,9.25735931,5.0,3
