bag_time_ns,angular_velocity,orientation_variance,pose_frame,position,position_variance,q,quality,reset_counter,timestamp,timestamp_sample,velocity,velocity_frame,velocity_variance
1785137477352112736,[-1.2632783e-03 -8.0352835e-04 -4.6878038e-05],[4.2318912e-05 4.1289215e-05 3.3976927e-02],1,[-0.00185991 -0.01366526  0.20846088],[0.10705044 0.10720043 0.08667777],[ 0.7043902  -0.00207371  0.0017025   0.70980793],0,6,1785137477343891,1785137477343891,[-0.01841479 -0.03199327  0.12650289],1,[0.01446116 0.01429283 0.00620694]
1785137477363982261,[ 0.0016662  -0.00106985  0.00128471],[4.2393753e-05 4.1363968e-05 3.3977591e-02],1,[-0.00171268 -0.01299318  0.20831214],[0.10781638 0.10796848 0.08720914],[ 0.70440423 -0.00206643  0.00169147  0.7097941 ],0,6,1785137477359891,1785137477359891,[-0.01823457 -0.03177277  0.12681381],1,[0.01459288 0.01442109 0.00623204]
1785137477372118026,[0.00353041 0.00212595 0.00101839],[4.2435157e-05 4.1402163e-05 3.3977918e-02],1,[-0.00164625 -0.01267776  0.20828585],[0.10820278 0.10835592 0.08747616],[ 0.70440376 -0.00205985  0.00170299  0.70979446],0,6,1785137477367891,1785137477367891,[-0.01827117 -0.03154618  0.12699953],1,[0.0146592  0.01448594 0.0062446 ]
1785137477383919068,[ 0.00033462 -0.00080353  0.00021943],[4.2470434e-05 4.1439529e-05 3.3978254e-02],1,[-0.00158513 -0.01237503  0.20829056],[0.10859149 0.10874564 0.08774408],[ 0.70440716 -0.00205513  0.00170285  0.7097912 ],0,6,1785137477375891,1785137477375891,[-0.0182922  -0.03133796  0.12703489],1,[0.01472578 0.01455063 0.00625717]
1785137477392023313,[-0.00286117  0.00185963 -0.00084583],[4.2504904e-05 4.1481548e-05 3.3978589e-02],1,[-0.00152907 -0.01208491  0.208325  ],[0.10898253 0.10913767 0.0880129 ],[ 0.7044131  -0.00206434  0.00169627  0.7097853 ],0,6,1785137477383891,1785137477383891,[-0.01839564 -0.03120003  0.12715456],1,[0.01479262 0.01461571 0.00626975]
1785137477404073696,[-0.00286056  0.00398996  0.0015493 ],[4.2582120e-05 4.1560827e-05 3.3976119e-02],1,[-0.00144074 -0.01153917  0.20848332],[0.10976499 0.10992634 0.08855326],[ 0.70441633 -0.00208019  0.00169569  0.709782  ],0,6,1785137477399891,1785137477399891,[-0.01840801 -0.03082801  0.12763019],1,[0.01491736 0.0147424  0.00629493]
1785137477411949140,[ 6.0154719e-04 -5.3741364e-04 -4.8582766e-05],[4.2624826e-05 4.1601106e-05 3.3976454e-02],1,[-0.00140276 -0.01128388  0.20857325],[0.11016293 0.11032529 0.08819114],[ 0.70441973 -0.00208378  0.00169187  0.7097786 ],0,6,1785137477407891,1785137477407891,[-0.01835759 -0.03075035  0.12774575],1,[0.01498504 0.01480825 0.00628431]
1785137477423944226,[ 0.00086786  0.00265838 -0.00031491],[4.2668598e-05 4.1641499e-05 3.3976775e-02],1,[-0.00136832 -0.01104019  0.20869075],[0.11056324 0.1107266  0.08846166],[ 0.70442456 -0.00208291  0.00169713  0.70977384],0,6,1785137477415891,1785137477415891,[-0.01819142 -0.030531    0.1277667 ],1,[0.01505286 0.01487424 0.0062969 ]
1785137477432044754,[-1.9740325e-04  1.8594321e-03 -4.8588608e-05],[4.270987e-05 4.167998e-05 3.397710e-02],1,[-0.00133602 -0.01080622  0.20883414],[0.11096594 0.11113027 0.08873308],[ 0.70442975 -0.00208957  0.00170013  0.7097687 ],0,6,1785137477423891,1785137477423891,[-0.01797062 -0.0301907   0.12767383],1,[0.01512093 0.01494051 0.0063095 ]
1785137477444044168,[-0.00046372  0.00052785  0.00181562],[4.2787062e-05 4.1752261e-05 3.3977777e-02],1,[-0.00128647 -0.0103698   0.2091967 ],[0.11177853 0.11194475 0.08927866],[ 0.7044256  -0.0021006   0.00170021  0.70977277],0,6,1785137477439891,1785137477439891,[-0.01848803 -0.03000275  0.12782983],1,[0.01525776 0.01507349 0.00633472]
