bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785208187913524730,3.0,world,913388044,1785208187,1401501618,normal,1.0,6.0,3.0,5.0,1
1785208188023481079,3.0,world,913388044,1785208187,1401501618,normal,1.0,6.0,3.0,5.0,1
1785208188143472388,3.0,world,913388044,1785208187,1401501618,normal,1.0,6.0,3.0,5.0,1
1785208188243516254,3.0,world,913388044,1785208187,1401501618,normal,1.0,6.0,3.0,5.0,1
1785208188363492996,3.0,world,913388044,1785208187,1401501618,normal,1.0,6.0,3.0,5.0,1
1785208188483499485,3.0,world,913388044,1785208187,1401501618,normal,1.0,6.0,3.0,5.0,1
1785208188583542819,3.0,world,913388044,1785208187,1401501618,normal,1.0,6.0,3.0,5.0,1
1785208188703514582,3.0,world,913388044,1785208187,1401501618,normal,1.0,6.0,3.0,5.0,1
1785208188803575019,3.0,world,913388044,1785208187,1401501618,normal,1.0,6.0,3.0,5.0,1
1785208188903633191,3.0,world,913388044,1785208187,1401501618,normal,1.0,6.0,3.0,5.0,1
