bag_time_ns,arrival_time_error,elapsed_time,final_position_error,header_frame_id,header_stamp_nanosec,header_stamp_sec,integrated_squared_jerk,is_finished,is_hover_stable,max_acceleration,max_jerk,max_velocity,motion_style,path_length,requested_duration,safety_factor,start_pos_x,start_pos_y,start_pos_z,target_pos_x,target_pos_y,target_pos_z,trajectory_duration,uav_id
1785208188003385217,nan,0.08967617899179459,7.826902866363525,world,3339641,1785208188,181.3403778076172,False,False,5.018581867218018,17.384878158569336,4.889496803283691,normal,7.823194980621338,3.0,1.0,0.1026570051908493,3.132350340485573,-0.13869693875312805,6.0,3.0,5.0,3.0,1
1785208188103390189,nan,0.18967732787132263,7.827499866485596,world,103340737,1785208188,181.3403778076172,False,False,5.018581867218018,17.384878158569336,4.889496803283691,normal,7.823194980621338,3.0,1.0,0.1026570051908493,3.132350340485573,-0.13869693875312805,6.0,3.0,5.0,3.0,1
1785208188203401043,nan,0.28969380259513855,7.82338809967041,world,203357251,1785208188,181.3403778076172,False,False,5.018581867218018,17.384878158569336,4.889496803283691,normal,7.823194980621338,3.0,1.0,0.1026570051908493,3.132350340485573,-0.13869693875312805,6.0,3.0,5.0,3.0,1
1785208188303395516,nan,0.38969358801841736,7.774135112762451,world,303356994,1785208188,181.3403778076172,False,False,5.018581867218018,17.384878158569336,4.889496803283691,normal,7.823194980621338,3.0,1.0,0.1026570051908493,3.132350340485573,-0.13869693875312805,6.0,3.0,5.0,3.0,1
1785208188403392123,nan,0.48969411849975586,7.667514324188232,world,403357688,1785208188,181.3403778076172,False,False,5.018581867218018,17.384878158569336,4.889496803283691,normal,7.823194980621338,3.0,1.0,0.1026570051908493,3.132350340485573,-0.13869693875312805,6.0,3.0,5.0,3.0,1
1785208188503378821,nan,0.5896753668785095,7.545393466949463,world,503338736,1785208188,181.3403778076172,False,False,5.018581867218018,17.384878158569336,4.889496803283691,normal,7.823194980621338,3.0,1.0,0.1026570051908493,3.132350340485573,-0.13869693875312805,6.0,3.0,5.0,3.0,1
1785208188603370729,nan,0.6896740794181824,7.387491703033447,world,603337327,1785208188,181.3403778076172,False,False,5.018581867218018,17.384878158569336,4.889496803283691,normal,7.823194980621338,3.0,1.0,0.1026570051908493,3.132350340485573,-0.13869693875312805,6.0,3.0,5.0,3.0,1
1785208188703369300,nan,0.7896767854690552,7.196803092956543,world,703340075,1785208188,181.3403778076172,False,False,5.018581867218018,17.384878158569336,4.889496803283691,normal,7.823194980621338,3.0,1.0,0.1026570051908493,3.132350340485573,-0.13869693875312805,6.0,3.0,5.0,3.0,1
1785208188803388499,nan,0.8896846175193787,6.964105606079102,world,803349687,1785208188,181.3403778076172,False,False,5.018581867218018,17.384878158569336,4.889496803283691,normal,7.823194980621338,3.0,1.0,0.1026570051908493,3.132350340485573,-0.13869693875312805,6.0,3.0,5.0,3.0,1
1785208188903394724,nan,0.9896772503852844,6.738049507141113,world,903340473,1785208188,181.3403778076172,False,False,5.018581867218018,17.384878158569336,4.889496803283691,normal,7.823194980621338,3.0,1.0,0.1026570051908493,3.132350340485573,-0.13869693875312805,6.0,3.0,5.0,3.0,1
1785208189003380791,nan,1.0896759033203125,6.481426239013672,world,3339204,1785208189,181.3403778076172,False,False,5.018581867218018,17.384878158569336,4.889496803283691,normal,7.823194980621338,3.0,1.0,0.1026570051908493,3.132350340485573,-0.13869693875312805,6.0,3.0,5.0,3.0,1
1785208189103401703,nan,1.1896787881851196,6.235321998596191,world,103342352,1785208189,181.3403778076172,False,False,5.018581867218018,17.384878158569336,4.889496803283691,normal,7.823194980621338,3.0,1.0,0.1026570051908493,3.132350340485573,-0.13869693875312805,6.0,3.0,5.0,3.0,1
1785208189203441951,nan,1.2897005081176758,5.9502787590026855,world,203375336,1785208189,181.3403778076172,False,False,5.018581867218018,17.384878158569336,4.889496803283691,normal,7.823194980621338,3.0,1.0,0.1026570051908493,3.132350340485573,-0.13869693875312805,6.0,3.0,5.0,3.0,1
1785208189303395727,nan,1.3896595239639282,5.673464775085449,world,303330645,1785208189,181.3403778076172,False,False,5.018581867218018,17.384878158569336,4.889496803283691,normal,7.823194980621338,3.0,1.0,0.1026570051908493,3.132350340485573,-0.13869693875312805,6.0,3.0,5.0,3.0,1
