bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785125918908572242,8.0,world,908280309,1785125920,1,normal,0.0,14.0,9.0,5.0,3
1785125918908822918,8.0,world,908280309,1785125920,1,normal,0.0,14.0,9.0,5.0,3
1785125919007578544,8.0,world,908280309,1785125920,1,normal,0.0,14.0,9.0,5.0,3
1785125919007936630,8.0,world,908280309,1785125920,1,normal,0.0,14.0,9.0,5.0,3
1785125919008041845,8.0,world,908280309,1785125920,1,normal,0.0,14.0,9.0,5.0,3
1785125919008300486,8.0,world,908280309,1785125920,1,normal,0.0,14.0,9.0,5.0,3
1785125919008522910,8.0,world,908280309,1785125920,1,normal,0.0,14.0,9.0,5.0,3
1785125919107334280,8.0,world,908280309,1785125920,1,normal,0.0,14.0,9.0,5.0,3
1785125919107833268,8.0,world,908280309,1785125920,1,normal,0.0,14.0,9.0,5.0,3
1785125919108108600,8.0,world,908280309,1785125920,1,normal,0.0,14.0,9.0,5.0,3
