bag_time_ns,actual_pos_x,actual_pos_y,actual_pos_z,arrival_time_error,elapsed_time,final_position_error,header_frame_id,header_stamp_nanosec,header_stamp_sec,integrated_squared_jerk,integrated_squared_jerk_valid,is_finished,is_hover_stable,max_acceleration,max_acceleration_valid,max_jerk,max_jerk_valid,max_velocity,max_velocity_valid,motion_style,path_length,reference_acceleration_x,reference_acceleration_y,reference_acceleration_z,reference_jerk_x,reference_jerk_y,reference_jerk_z,reference_pos_x,reference_pos_y,reference_pos_z,reference_velocity_x,reference_velocity_y,reference_velocity_z,requested_duration,safety_factor,start_pos_x,start_pos_y,start_pos_z,target_pos_x,target_pos_y,target_pos_z,trajectory_duration,trajectory_profile,uav_id
1785125919188233037,-0.016126884147524834,5.988129384815693,-0.32371512055397034,nan,-1.7201097011566162,8.645675659179688,world,188176683,1785125919,nan,False,False,False,nan,False,nan,False,1.0801904201507568,True,normal,8.641523361206055,0.0,0.0,0.0,0.0,0.0,0.0,-0.014668894000351429,5.987868847325444,-0.31879571080207825,0.847325114250044,0.08262376783431946,0.6648494638502598,8.0,0.0,-0.014668894000351429,5.987868847325444,-0.31879571080207825,6.76393202,6.64885899,5.0,8.0,linear,2
1785125919288213661,-0.018610848113894463,5.988053428009152,-0.33298325538635254,nan,-1.6201117038726807,8.653338432312012,world,288174208,1785125919,nan,False,False,False,nan,False,nan,False,1.0801904201507568,True,normal,8.641523361206055,0.0,0.0,0.0,0.0,0.0,0.0,-0.014668894000351429,5.987868847325444,-0.31879571080207825,0.847325114250044,0.08262376783431946,0.6648494638502598,8.0,0.0,-0.014668894000351429,5.987868847325444,-0.31879571080207825,6.76393202,6.64885899,5.0,8.0,linear,2
1785125919388208853,-0.01679830811917782,5.9890907518565655,-0.3332153856754303,nan,-1.5201138257980347,8.651981353759766,world,388171864,1785125919,nan,False,False,False,nan,False,nan,False,1.0801904201507568,True,normal,8.641523361206055,0.0,0.0,0.0,0.0,0.0,0.0,-0.014668894000351429,5.987868847325444,-0.31879571080207825,0.847325114250044,0.08262376783431946,0.6648494638502598,8.0,0.0,-0.014668894000351429,5.987868847325444,-0.31879571080207825,6.76393202,6.64885899,5.0,8.0,linear,2
1785125919488204515,-0.015613127499818802,5.99000736977905,-0.33676597476005554,nan,-1.4201099872589111,8.653172492980957,world,488175661,1785125919,nan,False,False,False,nan,False,nan,False,1.0801904201507568,True,normal,8.641523361206055,0.0,0.0,0.0,0.0,0.0,0.0,-0.014668894000351429,5.987868847325444,-0.31879571080207825,0.847325114250044,0.08262376783431946,0.6648494638502598,8.0,0.0,-0.014668894000351429,5.987868847325444,-0.31879571080207825,6.76393202,6.64885899,5.0,8.0,linear,2
1785125919588200618,-0.01578129455447197,5.990545755252242,-0.34377527236938477,nan,-1.3201143741607666,8.657588005065918,world,588171123,1785125919,nan,False,False,False,nan,False,nan,False,1.0801904201507568,True,normal,8.641523361206055,0.0,0.0,0.0,0.0,0.0,0.0,-0.014668894000351429,5.987868847325444,-0.31879571080207825,0.847325114250044,0.08262376783431946,0.6648494638502598,8.0,0.0,-0.014668894000351429,5.987868847325444,-0.31879571080207825,6.76393202,6.64885899,5.0,8.0,linear,2
1785125919688214764,-0.017069382593035698,5.990748465061188,-0.3545301556587219,nan,-1.220113754272461,8.66522216796875,world,688171674,1785125919,nan,False,False,False,nan,False,nan,False,1.0801904201507568,True,normal,8.641523361206055,0.0,0.0,0.0,0.0,0.0,0.0,-0.014668894000351429,5.987868847325444,-0.31879571080207825,0.847325114250044,0.08262376783431946,0.6648494638502598,8.0,0.0,-0.014668894000351429,5.987868847325444,-0.31879571080207825,6.76393202,6.64885899,5.0,8.0,linear,2
1785125919788219563,-0.015628686174750328,5.9916084026917815,-0.35530751943588257,nan,-1.120112419128418,8.664510726928711,world,788173848,1785125919,nan,False,False,False,nan,False,nan,False,1.0801904201507568,True,normal,8.641523361206055,0.0,0.0,0.0,0.0,0.0,0.0,-0.014668894000351429,5.987868847325444,-0.31879571080207825,0.847325114250044,0.08262376783431946,0.6648494638502598,8.0,0.0,-0.014668894000351429,5.987868847325444,-0.31879571080207825,6.76393202,6.64885899,5.0,8.0,linear,2
1785125919888200188,-0.014836635440587997,5.992322123143822,-0.3588174879550934,nan,-1.0201153755187988,8.666007041931152,world,888170522,1785125919,nan,False,False,False,nan,False,nan,False,1.0801904201507568,True,normal,8.641523361206055,0.0,0.0,0.0,0.0,0.0,0.0,-0.014668894000351429,5.987868847325444,-0.31879571080207825,0.847325114250044,0.08262376783431946,0.6648494638502598,8.0,0.0,-0.014668894000351429,5.987868847325444,-0.31879571080207825,6.76393202,6.64885899,5.0,8.0,linear,2
1785125919988218211,-0.015199040062725544,5.992662739008665,-0.366050124168396,nan,-0.9201131463050842,8.670738220214844,world,988172817,1785125919,nan,False,False,False,nan,False,nan,False,1.0801904201507568,True,normal,8.641523361206055,0.0,0.0,0.0,0.0,0.0,0.0,-0.014668894000351429,5.987868847325444,-0.31879571080207825,0.847325114250044,0.08262376783431946,0.6648494638502598,8.0,0.0,-0.014668894000351429,5.987868847325444,-0.31879571080207825,6.76393202,6.64885899,5.0,8.0,linear,2
1785125920088222029,-0.01655038446187973,5.992919421754777,-0.3771747648715973,nan,-0.820112407207489,8.678664207458496,world,88173299,1785125920,nan,False,False,False,nan,False,nan,False,1.0801904201507568,True,normal,8.641523361206055,0.0,0.0,0.0,0.0,0.0,0.0,-0.014668894000351429,5.987868847325444,-0.31879571080207825,0.847325114250044,0.08262376783431946,0.6648494638502598,8.0,0.0,-0.014668894000351429,5.987868847325444,-0.31879571080207825,6.76393202,6.64885899,5.0,8.0,linear,2
