batch_id,task_type,attempt_id,trial_id,stage_id,uav_id,mission_id,failure_reason,failure_condition,command_ack,reference_finished,stability_state,position_error,speed,odom_age,status_age,iapf_active,nearest_neighbor_distance,last_candidate_time,last_confirmed_time
exp10-pilot-v3-replay-20260803,task_b_sequential,attempt_0004,2,2,8,2,stabilization_timeout,not_confirmed,True,True,0,0.4130745530128479,0.41199275851249695,0.08702384600110236,0.00672316100099124,False,3.057117223739624,30.249910759001068,31.26936593500068
exp10-pilot-v3-replay-20260803,task_e_mixed,attempt_0006,3,2,1,3,stabilization_timeout,not_confirmed,True,True,0,0.35482701659202576,0.3563523292541504,0.002988190000905888,0.0020203589992888737,False,3.5107343196868896,nan,nan
exp10-pilot-v3-replay-20260803,task_e_mixed,attempt_0006,3,2,2,3,stabilization_timeout,not_confirmed,True,True,0,0.35625237226486206,0.35803189873695374,0.09986527300134185,0.019371461999980966,False,3.511690855026245,nan,nan
exp10-pilot-v3-replay-20260803,task_e_mixed,attempt_0006,3,2,3,3,stabilization_timeout,not_confirmed,True,True,0,0.3690265417098999,0.36757317185401917,0.006419306999305263,0.005834028997924179,False,3.5107343196868896,32.324015404999955,33.32423612099956
exp10-pilot-v3-replay-20260803,task_e_mixed,attempt_0006,3,2,4,3,stabilization_timeout,not_confirmed,True,True,0,0.375532329082489,0.37033313512802124,6.0285998188192025e-05,0.019179303999408148,False,3.511690855026245,32.35116302000097,33.37109158500243
exp10-pilot-v3-replay-20260803,task_e_mixed,attempt_0006,3,2,5,4,stabilization_timeout,not_confirmed,True,True,0,0.37685081362724304,0.3722022771835327,0.09798071199838887,0.017896130000735866,False,3.5209295749664307,32.31189982000069,33.312061464999715
exp10-pilot-v3-replay-20260803,task_e_mixed,attempt_0006,3,2,6,4,stabilization_timeout,not_confirmed,True,True,0,0.3831735849380493,0.37611833214759827,0.09724371699849144,0.017071170997951413,False,3.520810842514038,32.292837573000725,33.31304471100157
exp10-pilot-v3-replay-20260803,task_e_mixed,attempt_0006,3,2,7,4,stabilization_timeout,not_confirmed,True,True,0,0.3721265196800232,0.3801175653934479,0.09389299100075732,0.013892306000343524,False,3.5268332958221436,32.136947393999435,33.137275241999305
exp10-pilot-v3-replay-20260803,task_e_mixed,attempt_0006,3,2,8,4,stabilization_timeout,not_confirmed,True,True,0,0.3987029790878296,0.38900333642959595,0.0011523539978952613,0.00110797600063961,False,3.527074098587036,32.0288662990024,33.049396503000025
exp10-pilot-v3-replay-20260803,task_b_sequential,attempt_0007,4,1,1,1,stabilization_timeout,not_confirmed,True,True,0,0.4732511639595032,0.4538070261478424,0.005064201999630313,0.0050174889984191395,False,5.979310989379883,20.388708999998926,21.408750668997527
