experiment_id,batch_id,task_type,trial_id,mission_id,uav_id,controller_tracking_rmse,avoidance_deviation,peak_velocity,peak_acceleration,semantic_gain_multiplier,sample_count
experiments_10,exp10-pilot-v3-replay-20260803,task_e_mixed,1,1,2,1.3067061265281594,0.0,1.6063082218170166,3.613281726837158,0.8792181015014648,575
experiments_10,exp10-pilot-v3-replay-20260803,task_e_mixed,1,2,8,1.0962911607550505,0.0,1.3763231039047241,4.2828521728515625,0.8549580574035645,575
experiments_10,exp10-pilot-v3-replay-20260803,task_e_mixed,1,2,7,1.2817769658367524,0.0,1.7522811889648438,3.5349667072296143,0.8788022398948669,575
experiments_10,exp10-pilot-v3-replay-20260803,task_e_mixed,1,1,1,1.0975683353394603,0.0,1.3520549535751343,2.589921474456787,0.8556703925132751,575
experiments_10,exp10-pilot-v3-replay-20260803,task_e_mixed,1,2,6,0.9278576994692959,0.0,1.302991509437561,4.762495994567871,0.8299334049224854,575
experiments_10,exp10-pilot-v3-replay-20260803,task_e_mixed,1,1,4,1.106937404490628,0.0,1.3694469928741455,2.0088298320770264,0.8517714738845825,575
experiments_10,exp10-pilot-v3-replay-20260803,task_e_mixed,1,2,5,1.0863611047694521,0.0,1.6749640703201294,5.293646812438965,0.8514329195022583,575
experiments_10,exp10-pilot-v3-replay-20260803,task_e_mixed,1,1,3,0.9241796422600604,0.0,1.1066908836364746,1.350725769996643,0.8307061791419983,574
experiments_10,exp10-pilot-v3-replay-20260803,task_e_mixed,1,3,3,1.0755584914370384,0.0,2.5594711303710938,1.2095755338668823,0.9582101702690125,2029
experiments_10,exp10-pilot-v3-replay-20260803,task_e_mixed,1,3,2,1.0763277583719155,0.0,2.5872795581817627,1.222078561782837,0.9579152464866638,2028
experiments_10,exp10-pilot-v3-replay-20260803,task_e_mixed,1,4,8,1.100152956525682,0.0,2.6720333099365234,1.392163872718811,0.9585431218147278,2028
experiments_10,exp10-pilot-v3-replay-20260803,task_e_mixed,1,4,7,1.1014618181608538,0.0,2.6676626205444336,1.0571485757827759,0.9588687419891357,2028
experiments_10,exp10-pilot-v3-replay-20260803,task_e_mixed,1,3,1,1.0718739090501626,0.0,2.5825788974761963,1.1742173433303833,0.9579501748085022,2028
experiments_10,exp10-pilot-v3-replay-20260803,task_e_mixed,1,4,6,1.0972076314192578,0.0,2.638444662094116,1.2213200330734253,0.9586016535758972,2028
experiments_10,exp10-pilot-v3-replay-20260803,task_e_mixed,1,3,4,1.0776168602296758,0.0,2.5701091289520264,1.2708138227462769,0.9586858153343201,2028
experiments_10,exp10-pilot-v3-replay-20260803,task_e_mixed,1,4,5,1.1125944063190658,0.0,2.6709508895874023,1.2811436653137207,0.9592368006706238,2028
experiments_10,exp10-pilot-v3-replay-20260803,task_b_sequential,1,1,1,1.160295467829276,0.0,2.668726682662964,5.485558986663818,0.8571433424949646,2031
experiments_10,exp10-pilot-v3-replay-20260803,task_b_sequential,1,1,3,8.0929953159764,0.0,0.4955505132675171,0.3418423533439636,0.7152440547943115,2031
experiments_10,exp10-pilot-v3-replay-20260803,task_b_sequential,1,1,8,1.1372674073304867,0.0,2.8294146060943604,14.777137756347656,0.8568640351295471,2031
experiments_10,exp10-pilot-v3-replay-20260803,task_b_sequential,1,1,6,8.047916886479271,0.0,0.4924580454826355,0.6642183661460876,0.7153999209403992,2031
experiments_10,exp10-pilot-v3-replay-20260803,task_b_sequential,1,1,7,11.204956766111252,0.0,0.48753538727760315,10.890931129455566,0.7830613851547241,2031
experiments_10,exp10-pilot-v3-replay-20260803,task_b_sequential,1,1,2,11.261643089090095,0.0,0.49411526322364807,10.78552532196045,0.7830897569656372,2030
experiments_10,exp10-pilot-v3-replay-20260803,task_b_sequential,1,1,4,0.5572133086575931,0.0,1.2570946216583252,4.768247127532959,0.6664002537727356,2030
experiments_10,exp10-pilot-v3-replay-20260803,task_b_sequential,1,1,5,0.5638295681726049,0.0,1.0974547863006592,1.3966599702835083,0.6661121249198914,2030
experiments_10,exp10-pilot-v3-replay-20260803,task_e_mixed,2,1,2,1.3133557829323907,0.0,1.622443437576294,3.4444591999053955,0.8791733980178833,577
experiments_10,exp10-pilot-v3-replay-20260803,task_e_mixed,2,1,4,1.1113354689528065,0.0,1.3756580352783203,1.9519271850585938,0.8517007231712341,577
experiments_10,exp10-pilot-v3-replay-20260803,task_e_mixed,2,1,3,0.9348572212715209,0.0,1.121838927268982,1.5163609981536865,0.8304374814033508,577
experiments_10,exp10-pilot-v3-replay-20260803,task_e_mixed,2,1,1,1.1178725709493058,0.0,1.3621320724487305,2.86460280418396,0.8554370403289795,577
experiments_10,exp10-pilot-v3-replay-20260803,task_e_mixed,2,2,7,1.277421210427066,0.0,1.774922251701355,4.239011764526367,0.878890872001648,577
experiments_10,exp10-pilot-v3-replay-20260803,task_e_mixed,2,2,6,0.9322372998162513,0.0,1.3078749179840088,4.73653507232666,0.8299722075462341,577
