experiment_id,batch_id,task_type,trial_id,mean_rtf,min_rtf,p5_rtf,mean_cpu,p95_cpu,max_cpu,mean_memory_bytes,max_memory_bytes,control_loop_effective_frequency,realtime_success
experiments_10,exp10-pilot-v3-replay-20260803,task_e_mixed,1,0.9987443900496376,0.6710078852432059,0.9999638780835993,9.88927791077548,18.245564892623715,26.763485477178424,11215170439.944828,11297103872.0,50.00156754899619,True
experiments_10,exp10-pilot-v3-replay-20260803,task_b_sequential,1,0.9980788037312408,0.5695663880457704,0.9999988766971571,9.89506881275652,17.31369516310461,25.97938144329897,11337648585.142857,11387961344.0,50.00597370523266,True
experiments_10,exp10-pilot-v3-replay-20260803,task_e_mixed,2,0.9986500531018349,0.6478817279756098,0.99831029775553,8.085151157222077,17.28592729338256,22.46520874751491,11309894210.00697,11396763648.0,49.99819123940745,True
experiments_10,exp10-pilot-v3-replay-20260803,task_b_sequential,2,0.9988164357857634,0.6724878520996241,0.9999719433235957,8.097489109507858,17.423960008525317,39.60526315789474,11226049855.775438,11278827520.0,50.00755426244376,True
experiments_10,exp10-pilot-v3-replay-20260803,task_b_sequential,3,0.996214202835918,0.4621172866346201,0.9999789830990391,10.910638219215793,18.280508524225205,25.89641434262948,11185563851.443708,11284041728.0,49.99809861727303,True
experiments_10,exp10-pilot-v3-replay-20260803,task_e_mixed,3,0.9989347081484389,0.6960105838699561,0.9999540810040041,8.15137251271682,17.143442199266804,39.839572192513366,11258040097.088436,11327520768.0,50.009913626415006,True
experiments_10,exp10-pilot-v3-replay-20260803,task_b_sequential,4,0.9981585450463653,0.5941134309985227,0.9999620992683422,9.347709061275488,16.78361017919974,26.789366053169733,11165014716.398268,11221487616.0,50.01778220917936,True
experiments_10,exp10-pilot-v3-replay-20260803,task_e_mixed,4,0.9986471708052237,0.6257198582287095,0.9999572165843887,9.09905779131665,18.192791423989195,23.564356435643564,11180333354.666666,11236036608.0,50.002448374991545,True
experiments_10,exp10-pilot-v3-replay-20260803,task_b_sequential,5,0.9983537591163698,0.6708947518413876,0.9999876322921046,10.492879669465513,18.50329781836631,21.29817444219067,11339920362.025751,11381202944.0,50.00074778609246,True
experiments_10,exp10-pilot-v3-replay-20260803,task_e_mixed,5,0.9953935374961779,0.6777679849436538,0.9909459242564415,9.759475998484083,17.94871794871795,37.978142076502735,11279113513.064846,11331809280.0,49.999804740633614,True
