task_type,attempt_id,metric,value,q1,q3,lower_bound,upper_bound,is_outlier,reason
task_b_sequential,attempt_0001,planning_time,0.09700550799971097,0.09700550799971097,0.09700550799971097,0.09700550799971097,0.09700550799971097,False,
task_b_sequential,attempt_0001,reference_execution_time,18.200304065998353,18.200304065998353,18.200304065998353,18.200304065998353,18.200304065998353,False,
task_b_sequential,attempt_0001,stabilization_delay,4.332358468000166,4.332358468000166,4.332358468000166,4.332358468000166,4.332358468000166,False,
task_b_sequential,attempt_0001,stage_wall_time,22.63014227900203,22.63014227900203,22.63014227900203,22.63014227900203,22.63014227900203,False,
task_b_sequential,attempt_0001,mission_wall_time,22.63014227900203,22.63014227900203,22.63014227900203,22.63014227900203,22.63014227900203,False,
task_b_sequential,attempt_0001,trajectory_finish_spread,0.01615809599752538,0.01615809599752538,0.01615809599752538,0.01615809599752538,0.01615809599752538,False,
task_b_sequential,attempt_0001,stable_arrival_spread,1.2589554309997766,1.2589554309997766,1.2589554309997766,1.2589554309997766,1.2589554309997766,False,
task_b_sequential,attempt_0001,tracking_rmse,0.9910877558532818,0.9910877558532818,0.9910877558532818,0.9910877558532818,0.9910877558532818,False,
task_b_sequential,attempt_0001,minimum_inter_agent_distance,2.1455553839681265,2.1455553839681265,2.1455553839681265,2.1455553839681265,2.1455553839681265,False,
task_b_sequential,attempt_0001,mean_rtf,0.9973543058579022,0.9973543058579022,0.9973543058579022,0.9973543058579022,0.9973543058579022,False,
task_b_sequential,attempt_0001,iapf_active_duration,0.0,0.0,0.0,0.0,0.0,False,
