bag_time_ns,average_speed,duration,gain_multiplier,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,omega_c_x,omega_c_y,omega_c_z,omega_o_x,omega_o_y,omega_o_z,peak_acceleration,peak_velocity,settling_time,target_distance,tracking_rmse,uav_id
1785207120224518720,2.601060152053833,3.0,1.0,world,224485847,1785207120,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,0.3846462666988373,0.2476726472377777,nan,7.803180694580078,0.01488466002047062,1
1785207120324509843,2.601060152053833,3.0,1.0,world,324462092,1785207120,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,1.8482335805892944,0.2476726472377777,nan,7.803180694580078,0.030971355736255646,1
1785207120424517959,2.601060152053833,3.0,1.0,world,424486870,1785207120,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,3.962324619293213,0.2476726472377777,nan,7.803180694580078,0.05117861181497574,1
1785207120524529392,2.601060152053833,3.0,1.0,world,524461513,1785207120,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,5.341969013214111,0.5570853352546692,nan,7.803180694580078,0.07169938087463379,1
1785207120624558017,2.601060152053833,3.0,1.0,world,624502170,1785207120,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,6.124730587005615,1.023581862449646,nan,7.803180694580078,0.09084627777338028,1
1785207120724541636,2.601060152053833,3.0,1.0,world,724505487,1785207120,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,7.080499649047852,1.6133664846420288,nan,7.803180694580078,0.11059735715389252,1
1785207120824504075,2.601060152053833,3.0,1.0,world,824474840,1785207120,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,7.080499649047852,2.0549793243408203,nan,7.803180694580078,0.13741761445999146,1
1785207120924511199,2.601060152053833,3.0,1.0,world,924463499,1785207120,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,7.080499649047852,2.2714040279388428,nan,7.803180694580078,0.16870896518230438,1
1785207121024507361,2.601060152053833,3.0,1.0,world,24446134,1785207121,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,7.080499649047852,2.407447099685669,nan,7.803180694580078,0.20727428793907166,1
1785207121124588860,2.601060152053833,3.0,1.0,world,124500672,1785207121,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,7.080499649047852,2.5094316005706787,nan,7.803180694580078,0.25460511445999146,1
1785207121224561913,2.601060152053833,3.0,1.0,world,224507199,1785207121,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,7.080499649047852,2.589104175567627,nan,7.803180694580078,0.31322386860847473,1
1785207121324535647,2.601060152053833,3.0,1.0,world,324468900,1785207121,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,7.080499649047852,2.6776416301727295,nan,7.803180694580078,0.3821607828140259,1
1785207121424484764,2.601060152053833,3.0,1.0,world,424454797,1785207121,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,7.080499649047852,2.7642574310302734,nan,7.803180694580078,0.4612143635749817,1
1785207121524536817,2.601060152053833,3.0,1.0,world,524507240,1785207121,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,7.080499649047852,2.8675503730773926,nan,7.803180694580078,0.5481330752372742,1
1785207121624553593,2.601060152053833,3.0,1.0,world,624505772,1785207121,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,7.080499649047852,2.9711148738861084,nan,7.803180694580078,0.638966977596283,1
1785207121724564147,2.601060152053833,3.0,1.0,world,724520143,1785207121,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,7.080499649047852,3.090059995651245,nan,7.803180694580078,0.7317266464233398,1
1785207121824561536,2.601060152053833,3.0,1.0,world,824532921,1785207121,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,7.080499649047852,3.205855131149292,nan,7.803180694580078,0.8247789144515991,1
1785207121924559716,2.601060152053833,3.0,1.0,world,924529268,1785207121,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,7.080499649047852,3.3207802772521973,nan,7.803180694580078,0.914569079875946,1
1785207122024564097,2.601060152053833,3.0,1.0,world,24536585,1785207122,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,7.080499649047852,3.4162991046905518,nan,7.803180694580078,0.9984932541847229,1
1785207122124562872,2.601060152053833,3.0,1.0,world,124531983,1785207122,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,7.080499649047852,3.4987852573394775,nan,7.803180694580078,1.0741428136825562,1
1785207122224548993,2.601060152053833,3.0,1.0,world,224522593,1785207122,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,7.080499649047852,3.559614658355713,nan,7.803180694580078,1.1405446529388428,1
1785207122324583776,2.601060152053833,3.0,1.0,world,324551815,1785207122,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,7.080499649047852,3.5983543395996094,nan,7.803180694580078,1.1956790685653687,1
1785207122424564838,2.601060152053833,3.0,1.0,world,424531354,1785207122,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,7.080499649047852,3.6061925888061523,nan,7.803180694580078,1.2385363578796387,1
1785207122524592227,2.601060152053833,3.0,1.0,world,524541039,1785207122,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,7.080499649047852,3.6061925888061523,nan,7.803180694580078,1.268653154373169,1
1785207122624572497,2.601060152053833,3.0,1.0,world,624534324,1785207122,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,7.080499649047852,3.6061925888061523,nan,7.803180694580078,1.286909580230713,1
1785207122724614073,2.601060152053833,3.0,1.0,world,724560000,1785207122,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,7.080499649047852,3.6061925888061523,nan,7.803180694580078,1.293897032737732,1
1785207122824581539,2.601060152053833,3.0,1.0,world,824542895,1785207122,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,7.080499649047852,3.6061925888061523,nan,7.803180694580078,1.291050672531128,1
1785207122924612134,2.601060152053833,3.0,1.0,world,924565856,1785207122,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,7.125272274017334,3.6061925888061523,nan,7.803180694580078,1.2808245420455933,1
1785207123024604706,2.601060152053833,3.0,1.0,world,24564479,1785207123,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,7.571420669555664,3.6061925888061523,nan,7.803180694580078,1.2661861181259155,1
1785207123124611770,2.601060152053833,3.0,1.0,world,124554681,1785207123,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,7.893380641937256,3.6061925888061523,nan,7.803180694580078,1.2491891384124756,1
1785207123224587013,2.601060152053833,3.0,1.0,world,224556375,1785207123,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,7.893380641937256,3.6061925888061523,nan,7.803180694580078,1.231004238128662,1
1785207123324629275,2.601060152053833,3.0,1.0,world,324574120,1785207123,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,7.893380641937256,3.6061925888061523,nan,7.803180694580078,1.212709665298462,1
1785207123424619918,2.601060152053833,3.0,1.0,world,424561697,1785207123,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,7.893380641937256,3.6061925888061523,nan,7.803180694580078,1.1948291063308716,1
1785207123524625048,2.601060152053833,3.0,1.0,world,524571616,1785207123,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,7.893380641937256,3.6061925888061523,nan,7.803180694580078,1.1774982213974,1
1785207123624601554,2.601060152053833,3.0,1.0,world,624571276,1785207123,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,7.893380641937256,3.6061925888061523,nan,7.803180694580078,1.1606898307800293,1
1785207123724624148,2.601060152053833,3.0,1.0,world,724582729,1785207123,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,7.893380641937256,3.6061925888061523,nan,7.803180694580078,1.1445400714874268,1
1785207123824623617,2.601060152053833,3.0,1.0,world,824585655,1785207123,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,7.893380641937256,3.6061925888061523,nan,7.803180694580078,1.129106879234314,1
1785207123924638857,2.601060152053833,3.0,1.0,world,924586998,1785207123,3280266203,aggressive,3.0,3.0,3.5,10.0,10.0,15.0,8.268460273742676,3.6061925888061523,3.7177467346191406,7.803180694580078,1.114303708076477,1
