bag_time_ns,x,y,z
1785207111964251121,0.0005203707842156291,3.003792661242187,-0.15572094917297363
1785207112064260486,7.18738156137988e-05,3.005177711136639,-0.15706707537174225
1785207112164278614,-0.0009681666851975024,3.006298238877207,-0.16089218854904175
1785207112264276995,-0.0023053160402923822,3.0070289061404765,-0.16587884724140167
1785207112364261019,2.8914655558764935e-07,3.0071036918088794,-0.16482050716876984
1785207112464286993,0.001608292106539011,3.0069079361855984,-0.16577717661857605
1785207112564264163,0.0022085162345319986,3.006437249481678,-0.16942818462848663
1785207112664283785,0.001942671020515263,3.0059373513795435,-0.17476285994052887
1785207112764277918,0.003150364849716425,3.0056651262566447,-0.1740744709968567
1785207112864287009,0.0036837621591985226,3.005123616196215,-0.17531675100326538
1785207112964283577,0.0033925757743418217,3.004199791699648,-0.17953070998191833
1785207113064292764,0.002549727912992239,3.003150863572955,-0.1854783296585083
1785207113164310836,0.004224933218210936,3.0031800852157176,-0.1862611025571823
1785207113264304672,0.005197803024202585,3.002938641468063,-0.18916252255439758
1785207113364328835,0.005239356774836779,3.002236678265035,-0.19480261206626892
1785207113464324805,0.0046130153350532055,3.0012076748535037,-0.20168979465961456
1785207113564310465,0.007080389186739922,3.001543937250972,-0.20274049043655396
1785207113664311825,0.008847992867231369,3.001421739696525,-0.2058379054069519
1785207113764328384,0.009778151288628578,3.000731920765247,-0.21231450140476227
1785207113864378356,0.00985624361783266,2.9997109993128106,-0.22041885554790497
1785207113964357644,0.009612509049475193,2.999005827587098,-0.22064624726772308
1785207114064375932,0.008744501508772373,2.9979901504702866,-0.22287102043628693
1785207114164376905,0.007278187666088343,2.9964267269242555,-0.22844573855400085
1785207114270467932,0.005450026132166386,2.9945898428559303,-0.23593521118164062
1785207114364331069,0.005150471348315477,2.994642344303429,-0.23631498217582703
1785207114464332332,0.004359319340437651,2.994528538081795,-0.2391858696937561
1785207114564350758,0.0030037821270525455,2.9936384856700897,-0.24562622606754303
1785207114664431152,0.0013203294947743416,2.992180139757693,-0.25375688076019287
1785207114764380967,0.0016812542453408241,2.9936299379915,-0.25277021527290344
1785207114864407157,0.0015329058514907956,2.994629116728902,-0.25454065203666687
1785207114964367463,0.0006293590413406491,2.9947953894734383,-0.26034435629844666
1785207115064364133,-0.0007819000747986138,2.994163914117962,-0.26845788955688477
1785207115164372382,-7.555255433544517e-05,2.993269216734916,-0.27008676528930664
1785207115264394909,-3.888664650730789e-06,2.992073578760028,-0.2740405797958374
1785207115364394272,-0.0009157023159787059,2.9903340991586447,-0.281574547290802
1785207115464430595,-0.0024979503359645605,2.988345536403358,-0.2908056676387787
1785207115564395953,-0.0030425230506807566,2.988603923469782,-0.2928287982940674
1785207115664503632,-0.004045146517455578,2.988555927760899,-0.297153502702713
1785207115764501422,-0.005880756303668022,2.9879500437527895,-0.3051067888736725
1785207115864488371,-0.008094003424048424,2.986963976174593,-0.3147258758544922
1785207115964400968,-0.005862273741513491,2.988031830638647,-0.3148101568222046
1785207116064387572,-0.004382045939564705,2.9887447534129024,-0.3175306022167206
1785207116164407959,-0.004095606040209532,2.9889160692691803,-0.3246457576751709
1785207116264380353,-0.004790874198079109,2.9885994382202625,-0.3338976502418518
1785207116364431578,-0.003257943782955408,2.9905800400301814,-0.3342572748661041
1785207116464391589,-0.0025038698222488165,2.991862950846553,-0.33717694878578186
1785207116564387489,-0.002729295752942562,2.9925995897501707,-0.34420105814933777
1785207116664453802,-0.00366066861897707,2.992755939718336,-0.353503942489624
1785207116764410377,-0.003481572726741433,2.9943337473087013,-0.3504047989845276
1785207116864398271,-0.003999733831733465,2.995504583232105,-0.3510796129703522
1785207116964448233,-0.005407001357525587,2.996243330882862,-0.35654881596565247
1785207117064390015,-0.0074033490382134914,2.9964744423050433,-0.3650968074798584
1785207117164404964,-0.007613740861415863,2.9973519947379827,-0.3637961149215698
1785207117264417278,-0.008316957391798496,2.997803691541776,-0.36581501364707947
1785207117364417530,-0.009829582646489143,2.997857111506164,-0.3727193772792816
1785207117464436627,-0.011699352413415909,2.9976932224817574,-0.38240286707878113
1785207117564464660,-0.010217850096523762,2.996615676674992,-0.380968302488327
1785207117664443851,-0.00868180114775896,2.994658760726452,-0.38296619057655334
1785207117764427631,-0.006905923597514629,2.9914446426555514,-0.3897555470466614
1785207117864437020,-0.004523381590843201,2.9873729571700096,-0.3991466760635376
1785207117964455986,0.0011350065469741821,2.983971893787384,-0.3976712226867676
1785207118064456684,0.008026231080293655,2.9791578464210033,-0.399724543094635
1785207118164442390,0.017644526436924934,2.9718367867171764,-0.40674448013305664
1785207118264469616,0.02913021855056286,2.9632164239883423,-0.4166041314601898
