trial_id,scenario,scenario_seed,num_uav,method,assignment,total_path_length,avg_path_length,xy_crossings,proximity_crossings,min_distance,safety_cost,safety_violation_count,critical_violation_count,arrival_time_variance,failed_assignment,critical_failed_assignment,total_cost,compute_time_ms
0,small,1887462795,3,random,"[2,0,1]",11.701784,3.900595,0,1,1.213747,0.823216,31,17,1.073085,1,1,22.525001,0.017643
0,small,1887462795,3,nearest_neighbor,"[1,0,2]",5.304490,1.768163,0,0,4.137733,0.000000,0,0,0.818888,0,0,5.304490,0.018895
0,small,1887462795,3,hungarian_distance,"[1,0,2]",5.304490,1.768163,0,0,4.137733,0.000000,0,0,0.818888,0,0,5.304490,0.018013
0,small,1887462795,3,hungarian_crossing_penalty,"[1,0,2]",5.304490,1.768163,0,0,4.137733,0.000000,0,0,0.818888,0,0,5.304490,0.574019
0,small,1887462795,3,safety_aware_local_swap,"[1,0,2]",5.304490,1.768163,0,0,4.137733,0.000000,0,0,0.818888,0,0,5.304490,0.550063
1,small,144202666,3,random,"[0,1,2]",14.542539,4.847513,1,2,1.029640,1.714431,77,42,2.007589,1,1,46.256971,0.004549
1,small,144202666,3,nearest_neighbor,"[1,0,2]",8.808674,2.936225,0,0,2.215682,0.000000,0,0,1.142134,0,0,8.808674,0.016451
1,small,144202666,3,hungarian_distance,"[2,0,1]",8.383736,2.794579,0,0,2.004120,0.000000,0,0,3.033946,0,0,8.383736,0.010280
1,small,144202666,3,hungarian_crossing_penalty,"[2,0,1]",8.383736,2.794579,0,0,2.004120,0.000000,0,0,3.033946,0,0,8.383736,0.564010
1,small,144202666,3,safety_aware_local_swap,"[2,0,1]",8.383736,2.794579,0,0,2.004120,0.000000,0,0,3.033946,0,0,8.383736,0.543862
2,small,1363390165,3,random,"[0,1,2]",16.644715,5.548238,2,2,1.596750,1.172591,39,0,3.389426,1,0,57.817306,0.004458
2,small,1363390165,3,nearest_neighbor,"[1,2,0]",7.675404,2.558468,0,0,4.093936,0.000000,0,0,0.054452,0,0,7.675404,0.015560
2,small,1363390165,3,hungarian_distance,"[1,2,0]",7.675404,2.558468,0,0,4.093936,0.000000,0,0,0.054452,0,0,7.675404,0.009919
2,small,1363390165,3,hungarian_crossing_penalty,"[1,2,0]",7.675404,2.558468,0,0,4.093936,0.000000,0,0,0.054452,0,0,7.675404,0.558138
2,small,1363390165,3,safety_aware_local_swap,"[1,2,0]",7.675404,2.558468,0,0,4.093936,0.000000,0,0,0.054452,0,0,7.675404,0.568397
3,small,1435346075,3,random,"[2,0,1]",13.113295,4.371098,1,1,0.220510,4.514472,38,27,2.998028,1,1,37.627767,0.004308
3,small,1435346075,3,nearest_neighbor,"[0,2,1]",8.021448,2.673816,0,0,2.407857,0.000000,0,0,0.544265,0,0,8.021448,0.016080
3,small,1435346075,3,hungarian_distance,"[0,2,1]",8.021448,2.673816,0,0,2.407857,0.000000,0,0,0.544265,0,0,8.021448,0.010169
3,small,1435346075,3,hungarian_crossing_penalty,"[0,2,1]",8.021448,2.673816,0,0,2.407857,0.000000,0,0,0.544265,0,0,8.021448,0.545765
3,small,1435346075,3,safety_aware_local_swap,"[0,2,1]",8.021448,2.673816,0,0,2.407857,0.000000,0,0,0.544265,0,0,8.021448,0.547088
4,small,681567888,3,random,"[2,1,0]",11.996699,3.998900,0,0,2.374506,0.000000,0,0,3.890682,0,0,11.996699,0.004359
4,small,681567888,3,nearest_neighbor,"[2,0,1]",6.491452,2.163817,0,0,3.505363,0.000000,0,0,0.622950,0,0,6.491452,0.016100
4,small,681567888,3,hungarian_distance,"[2,0,1]",6.491452,2.163817,0,0,3.505363,0.000000,0,0,0.622950,0,0,6.491452,0.009798
4,small,681567888,3,hungarian_crossing_penalty,"[2,0,1]",6.491452,2.163817,0,0,3.505363,0.000000,0,0,0.622950,0,0,6.491452,0.563118
4,small,681567888,3,safety_aware_local_swap,"[2,0,1]",6.491452,2.163817,0,0,3.505363,0.000000,0,0,0.622950,0,0,6.491452,0.545255
5,small,1032468036,3,random,"[0,1,2]",11.518657,3.839552,0,1,1.385365,0.721311,47,17,9.587026,1,1,22.239968,0.004258
5,small,1032468036,3,nearest_neighbor,"[1,2,0]",14.125910,4.708637,0,1,1.716798,0.582141,36,0,0.335590,1,0,24.708051,0.015670
5,small,1032468036,3,hungarian_distance,"[0,1,2]",11.518657,3.839552,0,1,1.385365,0.721311,47,17,9.587026,1,1,22.239968,0.010349
5,small,1032468036,3,hungarian_crossing_penalty,"[0,1,2]",11.518657,3.839552,0,1,1.385365,0.721311,47,17,9.587026,1,1,22.239968,0.562897
5,small,1032468036,3,safety_aware_local_swap,"[1,0,2]",11.924243,3.974748,0,0,2.301319,0.000000,0,0,3.673831,0,0,11.924243,0.942270
6,small,415139589,3,random,"[1,2,0]",15.230329,5.076776,3,3,0.337442,5.615983,116,79,0.086932,1,1,80.846311,0.004048
6,small,415139589,3,nearest_neighbor,"[0,1,2]",6.146261,2.048754,0,0,3.178080,0.000000,0,0,0.074071,0,0,6.146261,0.015379
6,small,415139589,3,hungarian_distance,"[0,1,2]",6.146261,2.048754,0,0,3.178080,0.000000,0,0,0.074071,0,0,6.146261,0.009568
6,small,415139589,3,hungarian_crossing_penalty,"[0,1,2]",6.146261,2.048754,0,0,3.178080,0.000000,0,0,0.074071,0,0,6.146261,0.565171
6,small,415139589,3,safety_aware_local_swap,"[0,1,2]",6.146261,2.048754,0,0,3.178080,0.000000,0,0,0.074071,0,0,6.146261,0.538322
7,small,1642873678,3,random,"[1,0,2]",10.878499,3.626166,0,0,2.585328,0.000000,0,0,2.544347,0,0,10.878499,0.004068
7,small,1642873678,3,nearest_neighbor,"[0,1,2]",7.076255,2.358752,0,0,4.187625,0.000000,0,0,2.802043,0,0,7.076255,0.015339
7,small,1642873678,3,hungarian_distance,"[0,1,2]",7.076255,2.358752,0,0,4.187625,0.000000,0,0,2.802043,0,0,7.076255,0.009818
7,small,1642873678,3,hungarian_crossing_penalty,"[0,1,2]",7.076255,2.358752,0,0,4.187625,0.000000,0,0,2.802043,0,0,7.076255,0.545445
7,small,1642873678,3,safety_aware_local_swap,"[0,1,2]",7.076255,2.358752,0,0,4.187625,0.000000,0,0,2.802043,0,0,7.076255,0.538451
8,small,1250862551,3,random,"[1,0,2]",7.769375,2.589792,0,1,1.904884,0.524691,14,0,4.145950,1,0,18.294066,0.004188
8,small,1250862551,3,nearest_neighbor,"[1,0,2]",7.769375,2.589792,0,1,1.904884,0.524691,14,0,4.145950,1,0,18.294066,0.015569
8,small,1250862551,3,hungarian_distance,"[2,0,1]",5.010670,1.670223,0,0,3.366439,0.000000,0,0,1.459213,0,0,5.010670,0.009768
8,small,1250862551,3,hungarian_crossing_penalty,"[2,0,1]",5.010670,1.670223,0,0,3.366439,0.000000,0,0,1.459213,0,0,5.010670,0.538111
8,small,1250862551,3,safety_aware_local_swap,"[2,0,1]",5.010670,1.670223,0,0,3.366439,0.000000,0,0,1.459213,0,0,5.010670,0.542389
9,small,1667242277,3,random,"[1,2,0]",11.656696,3.885565,1,1,0.577419,1.728852,38,27,1.772453,1,1,33.385547,0.004238
9,small,1667242277,3,nearest_neighbor,"[2,1,0]",5.679016,1.893005,0,0,3.244304,0.000000,0,0,0.080250,0,0,5.679016,0.015549
9,small,1667242277,3,hungarian_distance,"[2,1,0]",5.679016,1.893005,0,0,3.244304,0.000000,0,0,0.080250,0,0,5.679016,0.009669
9,small,1667242277,3,hungarian_crossing_penalty,"[2,1,0]",5.679016,1.893005,0,0,3.244304,0.000000,0,0,0.080250,0,0,5.679016,0.533592
9,small,1667242277,3,safety_aware_local_swap,"[2,1,0]",5.679016,1.893005,0,0,3.244304,0.000000,0,0,0.080250,0,0,5.679016,0.541998
10,small,592010160,3,random,"[2,0,1]",15.237845,5.079282,1,1,0.509433,1.959123,31,23,0.925918,1,1,37.196968,0.004328
10,small,592010160,3,nearest_neighbor,"[1,0,2]",14.291936,4.763979,1,1,0.885108,1.128530,45,30,5.639973,1,1,35.420466,0.015680
10,small,592010160,3,hungarian_distance,"[2,1,0]",7.319018,2.439673,0,0,2.739134,0.000000,0,0,1.413055,0,0,7.319018,0.009548
10,small,592010160,3,hungarian_crossing_penalty,"[2,1,0]",7.319018,2.439673,0,0,2.739134,0.000000,0,0,1.413055,0,0,7.319018,0.543120
10,small,592010160,3,safety_aware_local_swap,"[2,1,0]",7.319018,2.439673,0,0,2.739134,0.000000,0,0,1.413055,0,0,7.319018,0.537750
11,small,1180070726,3,random,"[0,2,1]",15.078936,5.026312,0,2,1.259307,1.387157,56,20,1.849782,1,1,36.466093,0.004188
11,small,1180070726,3,nearest_neighbor,"[2,0,1]",7.108682,2.369561,0,0,2.637207,0.000000,0,0,0.434432,0,0,7.108682,0.015680
11,small,1180070726,3,hungarian_distance,"[2,0,1]",7.108682,2.369561,0,0,2.637207,0.000000,0,0,0.434432,0,0,7.108682,0.009568
11,small,1180070726,3,hungarian_crossing_penalty,"[2,0,1]",7.108682,2.369561,0,0,2.637207,0.000000,0,0,0.434432,0,0,7.108682,0.546407
11,small,1180070726,3,safety_aware_local_swap,"[2,0,1]",7.108682,2.369561,0,0,2.637207,0.000000,0,0,0.434432,0,0,7.108682,0.548490
12,small,2030455522,3,random,"[1,0,2]",13.272779,4.424260,1,1,0.226298,4.399502,66,43,0.974462,1,1,37.672281,0.004208
12,small,2030455522,3,nearest_neighbor,"[1,0,2]",13.272779,4.424260,1,1,0.226298,4.399502,66,43,0.974462,1,1,37.672281,0.015720
12,small,2030455522,3,hungarian_distance,"[0,1,2]",10.176466,3.392155,0,0,2.103083,0.000000,0,0,1.839627,0,0,10.176466,0.010210
12,small,2030455522,3,hungarian_crossing_penalty,"[0,1,2]",10.176466,3.392155,0,0,2.103083,0.000000,0,0,1.839627,0,0,10.176466,0.549883
12,small,2030455522,3,safety_aware_local_swap,"[0,1,2]",10.176466,3.392155,0,0,2.103083,0.000000,0,0,1.839627,0,0,10.176466,0.548761
13,small,234973449,3,random,"[2,1,0]",9.211715,3.070572,0,0,2.261890,0.000000,0,0,1.837909,0,0,9.211715,0.004188
13,small,234973449,3,nearest_neighbor,"[0,1,2]",9.312028,3.104009,0,2,1.363343,1.239457,56,18,6.082409,1,1,30.551486,0.015289
13,small,234973449,3,hungarian_distance,"[0,2,1]",9.129002,3.043001,0,0,2.266393,0.000000,0,0,1.644599,0,0,9.129002,0.010209
13,small,234973449,3,hungarian_crossing_penalty,"[0,2,1]",9.129002,3.043001,0,0,2.266393,0.000000,0,0,1.644599,0,0,9.129002,0.539213
13,small,234973449,3,safety_aware_local_swap,"[0,2,1]",9.129002,3.043001,0,0,2.266393,0.000000,0,0,1.644599,0,0,9.129002,0.543811
14,small,652474354,3,random,"[1,0,2]",13.111359,4.370453,0,1,1.677236,0.595864,23,0,0.022774,1,0,23.707223,0.004248
14,small,652474354,3,nearest_neighbor,"[0,2,1]",4.817660,1.605887,0,0,2.771627,0.000000,0,0,0.487144,0,0,4.817660,0.015669
14,small,652474354,3,hungarian_distance,"[0,2,1]",4.817660,1.605887,0,0,2.771627,0.000000,0,0,0.487144,0,0,4.817660,0.009408
14,small,652474354,3,hungarian_crossing_penalty,"[0,2,1]",4.817660,1.605887,0,0,2.771627,0.000000,0,0,0.487144,0,0,4.817660,0.547278
14,small,652474354,3,safety_aware_local_swap,"[0,2,1]",4.817660,1.605887,0,0,2.771627,0.000000,0,0,0.487144,0,0,4.817660,0.532721
15,small,1723685751,3,random,"[2,0,1]",16.396853,5.465618,3,3,0.397963,4.448125,98,52,0.002860,1,1,80.844978,0.004138
15,small,1723685751,3,nearest_neighbor,"[0,2,1]",8.562846,2.854282,0,1,1.664375,0.600466,25,0,3.932854,1,0,19.163312,0.015489
15,small,1723685751,3,hungarian_distance,"[1,2,0]",5.596991,1.865664,0,0,3.318227,0.000000,0,0,1.023992,0,0,5.596991,0.009688
15,small,1723685751,3,hungarian_crossing_penalty,"[1,2,0]",5.596991,1.865664,0,0,3.318227,0.000000,0,0,1.023992,0,0,5.596991,0.551826
15,small,1723685751,3,safety_aware_local_swap,"[1,2,0]",5.596991,1.865664,0,0,3.318227,0.000000,0,0,1.023992,0,0,5.596991,0.538231
16,small,1449477884,3,random,"[0,2,1]",10.840627,3.613542,0,0,2.496722,0.000000,0,0,4.016495,0,0,10.840627,0.004228
16,small,1449477884,3,nearest_neighbor,"[2,0,1]",6.869877,2.289959,0,0,2.760685,0.000000,0,0,0.587828,0,0,6.869877,0.015579
16,small,1449477884,3,hungarian_distance,"[2,0,1]",6.869877,2.289959,0,0,2.760685,0.000000,0,0,0.587828,0,0,6.869877,0.009648
16,small,1449477884,3,hungarian_crossing_penalty,"[2,0,1]",6.869877,2.289959,0,0,2.760685,0.000000,0,0,0.587828,0,0,6.869877,0.544562
16,small,1449477884,3,safety_aware_local_swap,"[2,0,1]",6.869877,2.289959,0,0,2.760685,0.000000,0,0,0.587828,0,0,6.869877,0.544874
17,small,1402860734,3,random,"[1,2,0]",15.807214,5.269071,1,1,0.079037,12.494216,38,28,3.108164,1,1,48.301430,0.004067
17,small,1402860734,3,nearest_neighbor,"[0,1,2]",7.351901,2.450634,0,0,3.920413,0.000000,0,0,0.800982,0,0,7.351901,0.015950
17,small,1402860734,3,hungarian_distance,"[0,1,2]",7.351901,2.450634,0,0,3.920413,0.000000,0,0,0.800982,0,0,7.351901,0.009588
17,small,1402860734,3,hungarian_crossing_penalty,"[0,1,2]",7.351901,2.450634,0,0,3.920413,0.000000,0,0,0.800982,0,0,7.351901,0.533041
17,small,1402860734,3,safety_aware_local_swap,"[0,1,2]",7.351901,2.450634,0,0,3.920413,0.000000,0,0,0.800982,0,0,7.351901,0.540125
18,small,1353708395,3,random,"[2,0,1]",9.657228,3.219076,0,0,4.964868,0.000000,0,0,0.302017,0,0,9.657228,0.004148
18,small,1353708395,3,nearest_neighbor,"[2,0,1]",9.657228,3.219076,0,0,4.964868,0.000000,0,0,0.302017,0,0,9.657228,0.015810
18,small,1353708395,3,hungarian_distance,"[2,0,1]",9.657228,3.219076,0,0,4.964868,0.000000,0,0,0.302017,0,0,9.657228,0.009768
18,small,1353708395,3,hungarian_crossing_penalty,"[2,0,1]",9.657228,3.219076,0,0,4.964868,0.000000,0,0,0.302017,0,0,9.657228,0.538702
18,small,1353708395,3,safety_aware_local_swap,"[2,0,1]",9.657228,3.219076,0,0,4.964868,0.000000,0,0,0.302017,0,0,9.657228,0.537319
19,small,1963937555,3,random,"[0,1,2]",11.356452,3.785484,0,1,0.993072,1.005963,42,26,1.367043,1,1,22.362415,0.004228
19,small,1963937555,3,nearest_neighbor,"[1,0,2]",7.872054,2.624018,0,0,2.950543,0.000000,0,0,0.021177,0,0,7.872054,0.015830
19,small,1963937555,3,hungarian_distance,"[1,0,2]",7.872054,2.624018,0,0,2.950543,0.000000,0,0,0.021177,0,0,7.872054,0.009659
19,small,1963937555,3,hungarian_crossing_penalty,"[1,0,2]",7.872054,2.624018,0,0,2.950543,0.000000,0,0,0.021177,0,0,7.872054,0.549121
19,small,1963937555,3,safety_aware_local_swap,"[1,0,2]",7.872054,2.624018,0,0,2.950543,0.000000,0,0,0.021177,0,0,7.872054,0.534715
20,small,1125130069,3,random,"[1,2,0]",19.809837,6.603279,3,2,1.466685,1.309353,41,5,0.090675,1,1,71.119190,0.004248
20,small,1125130069,3,nearest_neighbor,"[2,0,1]",5.487646,1.829215,0,0,4.915539,0.000000,0,0,0.538817,0,0,5.487646,0.015950
20,small,1125130069,3,hungarian_distance,"[2,0,1]",5.487646,1.829215,0,0,4.915539,0.000000,0,0,0.538817,0,0,5.487646,0.009528
20,small,1125130069,3,hungarian_crossing_penalty,"[2,0,1]",5.487646,1.829215,0,0,4.915539,0.000000,0,0,0.538817,0,0,5.487646,0.545485
20,small,1125130069,3,safety_aware_local_swap,"[2,0,1]",5.487646,1.829215,0,0,4.915539,0.000000,0,0,0.538817,0,0,5.487646,0.545194
21,small,916423560,3,random,"[2,1,0]",11.621222,3.873741,1,1,1.163838,0.858489,32,19,1.737259,1,1,32.479711,0.004038
21,small,916423560,3,nearest_neighbor,"[2,0,1]",6.176391,2.058797,0,0,3.751953,0.000000,0,0,0.576858,0,0,6.176391,0.015228
21,small,916423560,3,hungarian_distance,"[2,0,1]",6.176391,2.058797,0,0,3.751953,0.000000,0,0,0.576858,0,0,6.176391,0.009919
21,small,916423560,3,hungarian_crossing_penalty,"[2,0,1]",6.176391,2.058797,0,0,3.751953,0.000000,0,0,0.576858,0,0,6.176391,0.535236
21,small,916423560,3,safety_aware_local_swap,"[2,0,1]",6.176391,2.058797,0,0,3.751953,0.000000,0,0,0.576858,0,0,6.176391,0.561635
22,small,336145324,3,random,"[2,1,0]",14.368420,4.789473,2,3,1.324673,1.910933,71,16,0.533244,1,1,66.279354,0.004389
22,small,336145324,3,nearest_neighbor,"[0,2,1]",4.159306,1.386435,0,0,3.136556,0.000000,0,0,0.255728,0,0,4.159306,0.015439
22,small,336145324,3,hungarian_distance,"[0,2,1]",4.159306,1.386435,0,0,3.136556,0.000000,0,0,0.255728,0,0,4.159306,0.009848
22,small,336145324,3,hungarian_crossing_penalty,"[0,2,1]",4.159306,1.386435,0,0,3.136556,0.000000,0,0,0.255728,0,0,4.159306,0.541387
22,small,336145324,3,safety_aware_local_swap,"[0,2,1]",4.159306,1.386435,0,0,3.136556,0.000000,0,0,0.255728,0,0,4.159306,0.537650
23,small,1647042259,3,random,"[2,1,0]",9.027671,3.009224,0,0,3.311775,0.000000,0,0,2.455900,0,0,9.027671,0.004588
23,small,1647042259,3,nearest_neighbor,"[0,2,1]",9.438804,3.146268,0,0,3.290270,0.000000,0,0,1.792701,0,0,9.438804,0.016672
23,small,1647042259,3,hungarian_distance,"[2,1,0]",9.027671,3.009224,0,0,3.311775,0.000000,0,0,2.455900,0,0,9.027671,0.009808
23,small,1647042259,3,hungarian_crossing_penalty,"[2,1,0]",9.027671,3.009224,0,0,3.311775,0.000000,0,0,2.455900,0,0,9.027671,0.545104
23,small,1647042259,3,safety_aware_local_swap,"[2,1,0]",9.027671,3.009224,0,0,3.311775,0.000000,0,0,2.455900,0,0,9.027671,0.539674
24,small,429518732,3,random,"[0,1,2]",15.606435,5.202145,1,1,1.426112,0.700716,21,7,1.139601,1,1,36.307150,0.004459
24,small,429518732,3,nearest_neighbor,"[1,0,2]",12.015175,4.005058,1,0,2.631890,0.000000,0,0,2.781858,0,0,22.015175,0.015378
24,small,429518732,3,hungarian_distance,"[0,2,1]",8.131619,2.710540,0,0,3.137569,0.000000,0,0,1.345192,0,0,8.131619,0.009458
24,small,429518732,3,hungarian_crossing_penalty,"[0,2,1]",8.131619,2.710540,0,0,3.137569,0.000000,0,0,1.345192,0,0,8.131619,0.547859
24,small,429518732,3,safety_aware_local_swap,"[0,2,1]",8.131619,2.710540,0,0,3.137569,0.000000,0,0,1.345192,0,0,8.131619,0.546567
25,small,288897200,3,random,"[1,0,2]",15.548958,5.182986,1,2,1.522564,1.215174,47,0,0.931033,1,0,46.764132,0.004047
25,small,288897200,3,nearest_neighbor,"[0,1,2]",9.685490,3.228497,1,1,0.188067,5.289128,46,32,5.196616,1,1,34.974617,0.015519
25,small,288897200,3,hungarian_distance,"[2,1,0]",5.918138,1.972713,0,0,3.156451,0.000000,0,0,0.841691,0,0,5.918138,0.009408
25,small,288897200,3,hungarian_crossing_penalty,"[2,1,0]",5.918138,1.972713,0,0,3.156451,0.000000,0,0,0.841691,0,0,5.918138,0.548421
25,small,288897200,3,safety_aware_local_swap,"[2,1,0]",5.918138,1.972713,0,0,3.156451,0.000000,0,0,0.841691,0,0,5.918138,0.552668
26,small,64928149,3,random,"[0,2,1]",14.431509,4.810503,0,1,1.981462,0.504423,6,0,0.201260,1,0,24.935932,0.004047
26,small,64928149,3,nearest_neighbor,"[1,0,2]",5.530380,1.843460,0,0,4.018494,0.000000,0,0,1.482017,0,0,5.530380,0.017212
26,small,64928149,3,hungarian_distance,"[1,0,2]",5.530380,1.843460,0,0,4.018494,0.000000,0,0,1.482017,0,0,5.530380,0.009428
26,small,64928149,3,hungarian_crossing_penalty,"[1,0,2]",5.530380,1.843460,0,0,4.018494,0.000000,0,0,1.482017,0,0,5.530380,0.543471
26,small,64928149,3,safety_aware_local_swap,"[1,0,2]",5.530380,1.843460,0,0,4.018494,0.000000,0,0,1.482017,0,0,5.530380,0.537339
27,small,1598417532,3,random,"[0,2,1]",13.284968,4.428323,0,1,0.537560,1.856803,32,23,1.945039,1,1,25.141770,0.005691
27,small,1598417532,3,nearest_neighbor,"[0,1,2]",4.511634,1.503878,0,0,3.581440,0.000000,0,0,0.664317,0,0,4.511634,0.018756
27,small,1598417532,3,hungarian_distance,"[0,1,2]",4.511634,1.503878,0,0,3.581440,0.000000,0,0,0.664317,0,0,4.511634,0.010600
27,small,1598417532,3,hungarian_crossing_penalty,"[0,1,2]",4.511634,1.503878,0,0,3.581440,0.000000,0,0,0.664317,0,0,4.511634,0.562617
27,small,1598417532,3,safety_aware_local_swap,"[0,1,2]",4.511634,1.503878,0,0,3.581440,0.000000,0,0,0.664317,0,0,4.511634,0.551606
28,small,303872512,3,random,"[1,2,0]",7.135068,2.378356,0,0,5.194900,0.000000,0,0,1.941795,0,0,7.135068,0.004428
28,small,303872512,3,nearest_neighbor,"[1,2,0]",7.135068,2.378356,0,0,5.194900,0.000000,0,0,1.941795,0,0,7.135068,0.016000
28,small,303872512,3,hungarian_distance,"[1,2,0]",7.135068,2.378356,0,0,5.194900,0.000000,0,0,1.941795,0,0,7.135068,0.010450
28,small,303872512,3,hungarian_crossing_penalty,"[1,2,0]",7.135068,2.378356,0,0,5.194900,0.000000,0,0,1.941795,0,0,7.135068,0.547438
28,small,303872512,3,safety_aware_local_swap,"[1,2,0]",7.135068,2.378356,0,0,5.194900,0.000000,0,0,1.941795,0,0,7.135068,0.551375
29,small,183144117,3,random,"[0,1,2]",19.989600,6.663200,2,3,0.986449,2.183638,54,19,1.111014,1,1,72.173238,0.004188
29,small,183144117,3,nearest_neighbor,"[2,0,1]",7.373786,2.457929,0,0,5.020976,0.000000,0,0,2.174805,0,0,7.373786,0.015810
29,small,183144117,3,hungarian_distance,"[2,0,1]",7.373786,2.457929,0,0,5.020976,0.000000,0,0,2.174805,0,0,7.373786,0.009918
29,small,183144117,3,hungarian_crossing_penalty,"[2,0,1]",7.373786,2.457929,0,0,5.020976,0.000000,0,0,2.174805,0,0,7.373786,0.537640
29,small,183144117,3,safety_aware_local_swap,"[2,0,1]",7.373786,2.457929,0,0,5.020976,0.000000,0,0,2.174805,0,0,7.373786,0.545876
30,small,2097714449,3,random,"[0,2,1]",17.024050,5.674683,2,3,0.634390,3.621637,81,52,0.326108,1,1,70.645687,0.004288
30,small,2097714449,3,nearest_neighbor,"[2,1,0]",5.272784,1.757595,0,0,2.965446,0.000000,0,0,1.556346,0,0,5.272784,0.016391
30,small,2097714449,3,hungarian_distance,"[2,1,0]",5.272784,1.757595,0,0,2.965446,0.000000,0,0,1.556346,0,0,5.272784,0.009818
30,small,2097714449,3,hungarian_crossing_penalty,"[2,1,0]",5.272784,1.757595,0,0,2.965446,0.000000,0,0,1.556346,0,0,5.272784,0.541136
30,small,2097714449,3,safety_aware_local_swap,"[2,1,0]",5.272784,1.757595,0,0,2.965446,0.000000,0,0,1.556346,0,0,5.272784,0.535045
31,small,1361547835,3,random,"[2,1,0]",11.619377,3.873126,0,0,2.325794,0.000000,0,0,5.859009,0,0,11.619377,0.004338
31,small,1361547835,3,nearest_neighbor,"[2,0,1]",7.726763,2.575588,0,0,3.419838,0.000000,0,0,0.697587,0,0,7.726763,0.015730
31,small,1361547835,3,hungarian_distance,"[2,0,1]",7.726763,2.575588,0,0,3.419838,0.000000,0,0,0.697587,0,0,7.726763,0.009809
31,small,1361547835,3,hungarian_crossing_penalty,"[2,0,1]",7.726763,2.575588,0,0,3.419838,0.000000,0,0,0.697587,0,0,7.726763,0.595889
31,small,1361547835,3,safety_aware_local_swap,"[2,0,1]",7.726763,2.575588,0,0,3.419838,0.000000,0,0,0.697587,0,0,7.726763,0.553349
32,small,1133878096,3,random,"[1,2,0]",16.647827,5.549276,2,3,0.263097,5.722021,110,70,1.073952,1,1,72.369847,0.004198
32,small,1133878096,3,nearest_neighbor,"[0,1,2]",7.550956,2.516985,0,0,2.624526,0.000000,0,0,1.548833,0,0,7.550956,0.015840
32,small,1133878096,3,hungarian_distance,"[0,1,2]",7.550956,2.516985,0,0,2.624526,0.000000,0,0,1.548833,0,0,7.550956,0.010650
32,small,1133878096,3,hungarian_crossing_penalty,"[0,1,2]",7.550956,2.516985,0,0,2.624526,0.000000,0,0,1.548833,0,0,7.550956,0.540916
32,small,1133878096,3,safety_aware_local_swap,"[0,1,2]",7.550956,2.516985,0,0,2.624526,0.000000,0,0,1.548833,0,0,7.550956,0.545585
33,small,928235902,3,random,"[0,2,1]",9.287662,3.095887,0,0,2.371762,0.000000,0,0,3.208372,0,0,9.287662,0.004278
33,small,928235902,3,nearest_neighbor,"[2,1,0]",11.198914,3.732971,0,1,1.997581,0.500355,4,0,3.443607,1,0,21.699269,0.015439
33,small,928235902,3,hungarian_distance,"[0,2,1]",9.287662,3.095887,0,0,2.371762,0.000000,0,0,3.208372,0,0,9.287662,0.009548
33,small,928235902,3,hungarian_crossing_penalty,"[0,2,1]",9.287662,3.095887,0,0,2.371762,0.000000,0,0,3.208372,0,0,9.287662,0.627920
33,small,928235902,3,safety_aware_local_swap,"[0,2,1]",9.287662,3.095887,0,0,2.371762,0.000000,0,0,3.208372,0,0,9.287662,0.563378
34,small,1079500318,3,random,"[2,0,1]",11.138594,3.712865,0,1,1.361456,0.733969,29,13,6.902691,1,1,21.872563,0.004509
34,small,1079500318,3,nearest_neighbor,"[2,1,0]",9.791918,3.263973,0,0,3.380236,0.000000,0,0,1.513856,0,0,9.791918,0.016531
34,small,1079500318,3,hungarian_distance,"[0,2,1]",8.593877,2.864626,0,0,3.376120,0.000000,0,0,0.417633,0,0,8.593877,0.010068
34,small,1079500318,3,hungarian_crossing_penalty,"[0,2,1]",8.593877,2.864626,0,0,3.376120,0.000000,0,0,0.417633,0,0,8.593877,0.564030
34,small,1079500318,3,safety_aware_local_swap,"[0,2,1]",8.593877,2.864626,0,0,3.376120,0.000000,0,0,0.417633,0,0,8.593877,0.541046
35,small,214347437,3,random,"[2,1,0]",9.107139,3.035713,0,1,1.362919,0.733181,54,20,0.696895,1,1,19.840320,0.004639
35,small,214347437,3,nearest_neighbor,"[0,1,2]",7.036902,2.345634,0,0,2.130449,0.000000,0,0,0.174979,0,0,7.036902,0.016060
35,small,214347437,3,hungarian_distance,"[0,1,2]",7.036902,2.345634,0,0,2.130449,0.000000,0,0,0.174979,0,0,7.036902,0.016521
35,small,214347437,3,hungarian_crossing_penalty,"[0,1,2]",7.036902,2.345634,0,0,2.130449,0.000000,0,0,0.174979,0,0,7.036902,0.535366
35,small,214347437,3,safety_aware_local_swap,"[0,1,2]",7.036902,2.345634,0,0,2.130449,0.000000,0,0,0.174979,0,0,7.036902,0.540886
36,small,1881112128,3,random,"[2,1,0]",8.074342,2.691447,0,0,2.733727,0.000000,0,0,0.537821,0,0,8.074342,0.004097
36,small,1881112128,3,nearest_neighbor,"[2,0,1]",8.362300,2.787433,0,0,2.652371,0.000000,0,0,0.383298,0,0,8.362300,0.015990
36,small,1881112128,3,hungarian_distance,"[2,1,0]",8.074342,2.691447,0,0,2.733727,0.000000,0,0,0.537821,0,0,8.074342,0.009508
36,small,1881112128,3,hungarian_crossing_penalty,"[2,1,0]",8.074342,2.691447,0,0,2.733727,0.000000,0,0,0.537821,0,0,8.074342,0.540425
