bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785138073102610677,8.0,world,102341525,1785138075,5,normal,0.0,14.0,9.0,5.0,3
1785138073202800126,8.0,world,102341525,1785138075,5,normal,0.0,14.0,9.0,5.0,3
1785138073302886359,8.0,world,102341525,1785138075,5,normal,0.0,14.0,9.0,5.0,3
1785138073403052454,8.0,world,102341525,1785138075,5,normal,0.0,14.0,9.0,5.0,3
1785138073503205494,8.0,world,102341525,1785138075,5,normal,0.0,14.0,9.0,5.0,3
1785138073603309631,8.0,world,102341525,1785138075,5,normal,0.0,14.0,9.0,5.0,3
1785138073703434337,8.0,world,102341525,1785138075,5,normal,0.0,14.0,9.0,5.0,3
1785138073803549225,8.0,world,102341525,1785138075,5,normal,0.0,14.0,9.0,5.0,3
1785138073903676957,8.0,world,102341525,1785138075,5,normal,0.0,14.0,9.0,5.0,3
1785138074003841789,8.0,world,102341525,1785138075,5,normal,0.0,14.0,9.0,5.0,3
