bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785138073102688334,8.0,world,102341525,1785138075,5,normal,0.0,11.23606798,12.80422607,5.0,5
1785138073202850592,8.0,world,102341525,1785138075,5,normal,0.0,11.23606798,12.80422607,5.0,5
1785138073302928589,8.0,world,102341525,1785138075,5,normal,0.0,11.23606798,12.80422607,5.0,5
1785138073403128909,8.0,world,102341525,1785138075,5,normal,0.0,11.23606798,12.80422607,5.0,5
1785138073503261651,8.0,world,102341525,1785138075,5,normal,0.0,11.23606798,12.80422607,5.0,5
1785138073603376308,8.0,world,102341525,1785138075,5,normal,0.0,11.23606798,12.80422607,5.0,5
1785138073703486767,8.0,world,102341525,1785138075,5,normal,0.0,11.23606798,12.80422607,5.0,5
1785138073803587137,8.0,world,102341525,1785138075,5,normal,0.0,11.23606798,12.80422607,5.0,5
1785138073903720590,8.0,world,102341525,1785138075,5,normal,0.0,11.23606798,12.80422607,5.0,5
1785138074003878118,8.0,world,102341525,1785138075,5,normal,0.0,11.23606798,12.80422607,5.0,5
