bag_time_ns,angular_velocity,orientation_variance,pose_frame,position,position_variance,q,quality,reset_counter,timestamp,timestamp_sample,velocity,velocity_frame,velocity_variance
1785140427470292070,[ 0.00059062 -0.00266269 -0.00218484],[4.2619013e-05 4.1670857e-05 3.4011927e-02],1,[-0.01184447 -0.01029142  0.21061864],[0.11054224 0.11070212 0.08826382],[ 0.70452815 -0.00220582  0.00156854  0.70967084],0,6,1785140427458616,1785140427458616,[-0.01731571 -0.03043938  0.12877333],1,[0.01501262 0.01483057 0.0062727 ]
1785140427478037719,[-3.1377752e-03  1.5785918e-07 -2.4536571e-03],[4.2698121e-05 4.1751515e-05 3.4009650e-02],1,[-0.0117829  -0.01052571  0.21092334],[0.11134211 0.11150844 0.08880547],[ 0.7045473  -0.0022143   0.0015522   0.70965195],0,6,1785140427474616,1785140427474616,[-0.01729354 -0.03085543  0.12927414],1,[0.0151383  0.01495822 0.00629777]
1785140427486098934,[ 4.0527587e-03  1.5980529e-03 -5.6807392e-05],[4.2740015e-05 4.1788633e-05 3.4009982e-02],1,[-0.01175882 -0.01065173  0.21111685],[0.11174906 0.11191638 0.08907765],[ 0.70455194 -0.00221048  0.00156085  0.70964736],0,6,1785140427482616,1785140427482616,[-0.01743119 -0.03110198  0.12943612],1,[0.01520623 0.01502454 0.00631032]
1785140427494353515,[ 5.8020232e-05 -5.3247483e-04 -5.8944966e-04],[4.2779324e-05 4.1824496e-05 3.4010310e-02],1,[-0.01173937 -0.01078233  0.21133538],[0.11215843 0.1123267  0.08935075],[ 0.7045546  -0.00220776  0.00156462  0.7096447 ],0,6,1785140427490616,1785140427490616,[-0.01743544 -0.03109216  0.12947857],1,[0.01527452 0.01509089 0.00632287]
1785140427510106868,[-0.00340409  0.00079911 -0.00218734],[4.2816653e-05 4.1860170e-05 3.4010649e-02],1,[-0.01172348 -0.01091662  0.21157865],[0.11257023 0.11273944 0.08962475],[ 0.7045633  -0.00221781  0.00155629  0.709636  ],0,6,1785140427498616,1785140427498616,[-0.01744063 -0.03107893  0.12963717],1,[0.01534324 0.01515759 0.00633544]
1785140427518070098,[-0.00287145 -0.00079879 -0.00058944],[4.2898388e-05 4.1933588e-05 3.4011316e-02],1,[-0.01170369 -0.01119824  0.21210924],[0.11340114 0.11357217 0.08952248],[ 0.704564   -0.00223071  0.00154011  0.7096353 ],0,6,1785140427514616,1785140427514616,[-0.01744132 -0.03137708  0.13032645],1,[0.0154809  0.0152917  0.00633663]
1785140427526147875,[ 5.8016158e-05 -2.6615849e-04 -8.5575966e-04],[4.2937816e-05 4.1973533e-05 3.4011636e-02],1,[-0.01169845 -0.01134554  0.21239576],[0.11382028 0.11399219 0.08979723],[ 0.70456994 -0.00223097  0.00153637  0.7096294 ],0,6,1785140427522616,1785140427522616,[-0.01736178 -0.03148815  0.13046806],1,[0.01555035 0.01535918 0.00634919]
1785140427534209220,[-0.00207251  0.00026647  0.00074213],[4.2971562e-05 4.2010870e-05 3.4011971e-02],1,[-0.01169592 -0.01149716  0.21270594],[0.11424191 0.11441467 0.09007289],[ 0.7045702  -0.00223685  0.00153075  0.7096292 ],0,6,1785140427530616,1785140427530616,[-0.01722565 -0.03164789  0.13071617],1,[0.01562006 0.01542716 0.00636177]
1785140427550111956,[-0.00260509  0.00159783 -0.00032492],[4.301280e-05 4.205037e-05 3.400938e-02],1,[-0.01169547 -0.01165254  0.21303935],[0.11465774 0.11483662 0.09034947],[ 0.70457375 -0.00224764  0.00152702  0.7096256 ],0,6,1785140427538616,1785140427538616,[-0.01701708 -0.03200919  0.1308464 ],1,[0.01567933 0.01549032 0.00637435]
1785140427558088611,[-1.5398202e-03  7.9887966e-04 -5.8609341e-05],[4.3088236e-05 4.2130581e-05 3.4010038e-02],1,[-0.01170542 -0.0119798   0.213772  ],[0.11551318 0.11569383 0.09090539],[ 0.70457256 -0.00225638  0.00153029  0.70962673],0,6,1785140427554616,1785140427554616,[-0.01727692 -0.03239024  0.13106258],1,[0.0158201  0.01562704 0.00639953]
1785140427566169263,[-0.00313772  0.00239678 -0.0016565 ],[4.3126442e-05 4.2165360e-05 3.4010377e-02],1,[-0.01171623 -0.01214899  0.21416982],[0.11594469 0.11612619 0.09118474],[ 0.7045791  -0.00227504  0.0015255   0.70962024],0,6,1785140427562616,1785140427562616,[-0.01733196 -0.0324024   0.131163  ],1,[0.01589071 0.01569554 0.00641214]
1785140427574183840,[5.8071921e-05 5.3256657e-04 1.8056090e-03],[4.3162992e-05 4.2201049e-05 3.4010712e-02],1,[-0.01173069 -0.01232162  0.21458474],[0.11637874 0.11656108 0.09079324],[ 0.7045792  -0.00227864  0.00152684  0.7096201 ],0,6,1785140427570616,1785140427570616,[-0.01736807 -0.03251313  0.13117732],1,[0.01596134 0.01576424 0.00640002]
1785140427590148753,[ 0.00245492  0.00239678 -0.00059124],[4.3238953e-05 4.2277428e-05 3.4011375e-02],1,[-0.01176639 -0.0126826   0.21547619],[0.1172545  0.11743845 0.09135244],[ 0.7045901  -0.00226137  0.00153682  0.7096093 ],0,6,1785140427586616,1785140427586616,[-0.01714009 -0.03313949  0.13176844],1,[0.01610401 0.01590282 0.00642523]
1785140427598060025,[ 0.00165597  0.0010652  -0.00059124],[4.3274737e-05 4.2315882e-05 3.4011710e-02],1,[-0.01178792 -0.01287031  0.21595208],[0.11769626 0.11788096 0.09163342],[ 0.70459414 -0.0022631   0.00154842  0.7096053 ],0,6,1785140427594616,1785140427594616,[-0.01709335 -0.0333696   0.13181643],1,[0.01617566 0.01597245 0.00643785]
1785140427606220007,[ 0.00085702  0.00026625 -0.00192282],[4.3309425e-05 4.2356336e-05 3.4012042e-02],1,[-0.01181192 -0.01306146  0.21644674],[0.1181406  0.11832605 0.09191533],[ 0.7046015  -0.00226103  0.00155026  0.70959795],0,6,1785140427602616,1785140427602616,[-0.01708448 -0.03331802  0.13204914],1,[0.01624746 0.01604209 0.00645047]
1785140427614376342,[-0.00020806 -0.00292992 -0.0019258 ],[4.3342578e-05 4.2394873e-05 3.4009453e-02],1,[-0.01184042 -0.01325236  0.21696007],[0.11857781 0.11877017 0.09219817],[ 0.704608   -0.00225553  0.00154574  0.70959145],0,6,1785140427610616,1785140427610616,[-0.01714043 -0.03337504  0.1321669 ],1,[0.01630808 0.01610708 0.0064631 ]
1785140427630217652,[ 0.00085721 -0.00053308 -0.0003279 ],[4.3379379e-05 4.2434676e-05 3.4009796e-02],1,[-0.01187166 -0.01344646  0.21749094],[0.11902721 0.11922036 0.09248194],[ 0.7046138  -0.00225002  0.0015405   0.70958585],0,6,1785140427618616,1785140427618616,[-0.01707738 -0.0335176   0.13224623],1,[0.01638031 0.01617722 0.00647574]
1785140427637843064,[ 1.1235243e-03 -1.5983405e-03 -6.1583094e-05],[4.3419306e-05 4.2478496e-05 3.4010127e-02],1,[-0.011905   -0.01364556  0.21803816],[0.11947925 0.11967317 0.09276665],[ 0.7046168  -0.00224413  0.00154095  0.70958287],0,6,1785140427626616,1785140427626616,[-0.01702421 -0.03389209  0.13213924],1,[0.01645283 0.01624768 0.00648839]
1785140427646242317,[-0.00047437  0.0023964   0.00020473],[4.3501157e-05 4.2549513e-05 3.4010798e-02],1,[-0.01197983 -0.01405826  0.21911365],[0.12039128 0.12058666 0.09264155],[ 0.704621   -0.0022233   0.00154273  0.70957875],0,6,1785140427642625,1785140427642625,[-0.01722515 -0.03441605  0.13225313],1,[0.01659884 0.01638971 0.006488  ]
1785140427654200007,[ 5.9089117e-04 -4.4284388e-07  4.7105376e-04],[4.3541728e-05 4.2593198e-05 3.4011129e-02],1,[-0.0120231  -0.01427066  0.21967782],[0.1208513  0.12104736 0.09292693],[ 0.7046226  -0.00222945  0.00154548  0.70957714],0,6,1785140427650625,1785140427650625,[-0.01739599 -0.0345247   0.13250405],1,[0.01667215 0.01646098 0.00650065]
1785140427670104606,[-0.00020806  0.00159745  0.00047105],[4.3581727e-05 4.2635020e-05 3.4011457e-02],1,[-0.01206921 -0.01448714  0.22026016],[0.121314   0.12151074 0.09321324],[ 0.7046238  -0.00222805  0.00154754  0.70957595],0,6,1785140427658625,1785140427658625,[-0.01735212 -0.03479991  0.13287468],1,[0.01674561 0.01653238 0.00651331]
