bag_time_ns,actual_pos_x,actual_pos_y,actual_pos_z,actual_velocity_x,actual_velocity_y,actual_velocity_z,arrival_time_error,elapsed_time,final_position_error,header_frame_id,header_stamp_nanosec,header_stamp_sec,integrated_squared_jerk,integrated_squared_jerk_valid,is_finished,is_hover_stable,ladrc_accel_feedforward_enabled,ladrc_acceleration_command_x,ladrc_acceleration_command_y,ladrc_acceleration_command_z,max_acceleration,max_acceleration_valid,max_jerk,max_jerk_valid,max_velocity,max_velocity_valid,mission_id,motion_style,path_length,reference_acceleration_x,reference_acceleration_y,reference_acceleration_z,reference_jerk_x,reference_jerk_y,reference_jerk_z,reference_pos_x,reference_pos_y,reference_pos_z,reference_velocity_x,reference_velocity_y,reference_velocity_z,requested_duration,safety_factor,start_pos_x,start_pos_y,start_pos_z,target_pos_x,target_pos_y,target_pos_z,tracking_error,trajectory_duration,trajectory_profile,uav_id
1785140429900518693,-0.007005596067756414,3.019532509148121,-0.44903454184532166,-0.0036799313966184855,0.0004955210024490952,-0.19570985436439514,nan,-1.912161946296692,12.243639945983887,world,900455553,1785140429,0.4335232973098755,True,False,False,True,-0.02729527645979921,0.026030215028283975,0.7722624464688352,0.4907609224319458,True,0.42501142621040344,True,1.9125514030456543,True,4,normal,12.240328788757324,0.0,0.0,0.0,0.3474872322597851,0.15555002364433473,0.18892200456725225,-0.007632289081811905,3.0201593190431595,-0.44095373153686523,0.0,0.0,0.0,12.0,0.0,-0.007632289081811905,3.0201593190431595,-0.44095373153686523,10.0,7.5,5.0,0.00812927633523941,12.0,minimum_jerk,1
1785140430000525977,-0.005536673124879599,3.0168835055083036,-0.4481205940246582,-0.009185237810015678,0.005593105684965849,-0.19437339901924133,nan,-1.8121562004089355,12.243002891540527,world,463358,1785140430,0.4335232973098755,True,False,False,True,-0.08204893137009513,0.12824165355309952,0.06633959243796332,0.4907609224319458,True,0.42501142621040344,True,1.9125514030456543,True,4,normal,12.240328788757324,0.0,0.0,0.0,0.3474872322597851,0.15555002364433473,0.18892200456725225,-0.007632289081811905,3.0201593190431595,-0.44095373153686523,0.0,0.0,0.0,12.0,0.0,-0.007632289081811905,3.0201593190431595,-0.44095373153686523,10.0,7.5,5.0,0.008153923787176609,12.0,minimum_jerk,1
1785140430100505117,-0.004443577490746975,3.0144531317055225,-0.4482922852039337,-0.01393010001629591,0.010637757368385792,-0.1946856528520584,nan,-1.7121667861938477,12.24307632446289,world,100452688,1785140430,0.4335232973098755,True,False,False,True,-0.11517300066699285,0.2193505187009116,0.19848598855963218,0.4907609224319458,True,0.42501142621040344,True,1.9125514030456543,True,4,normal,12.240328788757324,0.0,0.0,0.0,0.3474872322597851,0.15555002364433473,0.18892200456725225,-0.007632289081811905,3.0201593190431595,-0.44095373153686523,0.0,0.0,0.0,12.0,0.0,-0.007632289081811905,3.0201593190431595,-0.44095373153686523,10.0,7.5,5.0,0.009827655740082264,12.0,minimum_jerk,1
1785140430200463699,-0.005384526681154966,3.0140276979655027,-0.45428597927093506,-0.027845563367009163,0.024159079417586327,-0.19591066241264343,nan,-1.6121811866760254,12.246668815612793,world,200434264,1785140430,0.4335232973098755,True,False,False,True,-0.032285193230275296,0.1489671777966009,0.7440521564498621,0.4907609224319458,True,0.42501142621040344,True,1.9125514030456543,True,4,normal,12.240328788757324,0.0,0.0,0.0,0.3474872322597851,0.15555002364433473,0.18892200456725225,-0.007632289081811905,3.0201593190431595,-0.44095373153686523,0.0,0.0,0.0,12.0,0.0,-0.007632289081811905,3.0201593190431595,-0.44095373153686523,10.0,7.5,5.0,0.01484580896794796,12.0,minimum_jerk,1
1785140430300507162,-0.007266932167112827,3.0145936710759997,-0.4634987711906433,-0.026690039783716202,0.022343313321471214,-0.19732119143009186,nan,-1.5121701955795288,12.252104759216309,world,300446006,1785140430,0.4335232973098755,True,False,False,True,0.06869515547390065,0.07357976787221313,1.290418674553215,0.4907609224319458,True,0.42501142621040344,True,1.9125514030456543,True,4,normal,12.240328788757324,0.0,0.0,0.0,0.3474872322597851,0.15555002364433473,0.18892200456725225,-0.007632289081811905,3.0201593190431595,-0.44095373153686523,0.0,0.0,0.0,12.0,0.0,-0.007632289081811905,3.0201593190431595,-0.44095373153686523,10.0,7.5,5.0,0.02322474494576454,12.0,minimum_jerk,1
1785140430400502904,-0.00589517829939723,3.0129507863894105,-0.4605746269226074,-0.007721540983766317,0.0048796008341014385,-0.19555051624774933,nan,-1.4121664762496948,12.250282287597656,world,400449493,1785140430,0.4335232973098755,True,False,False,True,-0.022162365002182764,0.1455250127592192,0.38270655419939204,0.4907609224319458,True,0.42501142621040344,True,1.9125514030456543,True,4,normal,12.240328788757324,0.0,0.0,0.0,0.3474872322597851,0.15555002364433473,0.18892200456725225,-0.007632289081811905,3.0201593190431595,-0.44095373153686523,0.0,0.0,0.0,12.0,0.0,-0.007632289081811905,3.0201593190431595,-0.44095373153686523,10.0,7.5,5.0,0.020975224673748016,12.0,minimum_jerk,1
1785140430500484820,-0.002669729059562087,3.0097491815686226,-0.45834389328956604,0.002489823382347822,-0.003851118963211775,-0.19279451668262482,nan,-1.312175989151001,12.247827529907227,world,500439263,1785140430,0.4335232973098755,True,False,False,True,-0.23209483308047293,0.32337159619774813,0.4668130019136649,0.4907609224319458,True,0.42501142621040344,True,1.9125514030456543,True,4,normal,12.240328788757324,0.0,0.0,0.0,0.3474872322597851,0.15555002364433473,0.18892200456725225,-0.007632289081811905,3.0201593190431595,-0.44095373153686523,0.0,0.0,0.0,12.0,0.0,-0.007632289081811905,3.0201593190431595,-0.44095373153686523,10.0,7.5,5.0,0.020866617560386658,12.0,minimum_jerk,1
1785140430600500199,-0.0005083470605313778,3.007280357182026,-0.46218225359916687,-0.004233918152749538,0.0020013200119137764,-0.1921352744102478,nan,-1.2121729850769043,12.248679161071777,world,600447119,1785140430,0.4335232973098755,True,False,False,True,-0.23778027587537184,0.3538067323880607,1.0251212636615026,0.4907609224319458,True,0.42501142621040344,True,1.9125514030456543,True,4,normal,12.240328788757324,0.0,0.0,0.0,0.3474872322597851,0.15555002364433473,0.18892200456725225,-0.007632289081811905,3.0201593190431595,-0.44095373153686523,0.0,0.0,0.0,12.0,0.0,-0.007632289081811905,3.0201593190431595,-0.44095373153686523,10.0,7.5,5.0,0.025831537321209908,12.0,minimum_jerk,1
1785140430700479650,0.0010168399894610047,3.0052277501672506,-0.4698449671268463,0.008445877581834793,-0.008825435303151608,-0.19233430922031403,nan,-1.112168550491333,12.251605987548828,world,700447369,1785140430,0.4335232973098755,True,False,False,True,-0.21449882483592797,0.3616582203912173,1.5821137252446302,0.4907609224319458,True,0.42501142621040344,True,1.9125514030456543,True,4,normal,12.240328788757324,0.0,0.0,0.0,0.3474872322597851,0.15555002364433473,0.18892200456725225,-0.007632289081811905,3.0201593190431595,-0.44095373153686523,0.0,0.0,0.0,12.0,0.0,-0.007632289081811905,3.0201593190431595,-0.44095373153686523,10.0,7.5,5.0,0.033652082085609436,12.0,minimum_jerk,1
1785140430800468860,0.006999229080975056,3.000404628459364,-0.4670432209968567,0.042461130768060684,-0.03452542424201965,-0.1856931746006012,nan,-1.0122201442718506,12.247243881225586,world,800396533,1785140430,0.4335232973098755,True,False,False,True,-0.40838930690031533,0.5099319675388294,0.821785498124361,0.4907609224319458,True,0.42501142621040344,True,1.9125514030456543,True,4,normal,12.240328788757324,0.0,0.0,0.0,0.3474872322597851,0.15555002364433473,0.18892200456725225,-0.007632289081811905,3.0201593190431595,-0.44095373153686523,0.0,0.0,0.0,12.0,0.0,-0.007632289081811905,3.0201593190431595,-0.44095373153686523,10.0,7.5,5.0,0.0358467660844326,12.0,minimum_jerk,1
