bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785140429812873908,12.0,world,812609018,1785140431,4,normal,0.0,10.0,7.5,5.0,1
1785140429912991641,12.0,world,812609018,1785140431,4,normal,0.0,10.0,7.5,5.0,1
1785140430013086219,12.0,world,812609018,1785140431,4,normal,0.0,10.0,7.5,5.0,1
1785140430113220353,12.0,world,812609018,1785140431,4,normal,0.0,10.0,7.5,5.0,1
1785140430213338656,12.0,world,812609018,1785140431,4,normal,0.0,10.0,7.5,5.0,1
1785140430313523986,12.0,world,812609018,1785140431,4,normal,0.0,10.0,7.5,5.0,1
1785140430413670383,12.0,world,812609018,1785140431,4,normal,0.0,10.0,7.5,5.0,1
1785140430513842949,12.0,world,812609018,1785140431,4,normal,0.0,10.0,7.5,5.0,1
1785140430614014213,12.0,world,812609018,1785140431,4,normal,0.0,10.0,7.5,5.0,1
1785140430714137746,12.0,world,812609018,1785140431,4,normal,0.0,10.0,7.5,5.0,1
