bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785138757978620512,8.0,world,978349519,1785138759,4,normal,0.0,11.23606798,5.19577393,5.0,1
1785138758078671829,8.0,world,978349519,1785138759,4,normal,0.0,11.23606798,5.19577393,5.0,1
1785138758806381496,8.0,world,978349519,1785138759,4,normal,0.0,11.23606798,5.19577393,5.0,1
1785138758806520439,8.0,world,978349519,1785138759,4,normal,0.0,11.23606798,5.19577393,5.0,1
1785138758806640686,8.0,world,978349519,1785138759,4,normal,0.0,11.23606798,5.19577393,5.0,1
1785138758806761615,8.0,world,978349519,1785138759,4,normal,0.0,11.23606798,5.19577393,5.0,1
1785138758806859720,8.0,world,978349519,1785138759,4,normal,0.0,11.23606798,5.19577393,5.0,1
1785138758807010756,8.0,world,978349519,1785138759,4,normal,0.0,11.23606798,5.19577393,5.0,1
1785138758807138347,8.0,world,978349519,1785138759,4,normal,0.0,11.23606798,5.19577393,5.0,1
1785138758879776340,8.0,world,978349519,1785138759,4,normal,0.0,11.23606798,5.19577393,5.0,1
