timestamp,uav_id,x,y,z
1785406222.6206877,2,3.0190858840942383,2.1442623138427734,3.2023391723632812
1785406222.6209261,1,0.29894766211509705,-3.2374658584594727,3.1707262992858887
1785406222.621331,4,-2.8678019046783447,2.034916877746582,3.277036190032959
1785406222.621593,3,4.595855236053467,4.523447513580322,3.2025070190429688
1785406222.720765,2,3.019104480743408,2.1428771018981934,3.2053563594818115
1785406222.721203,1,0.2996378540992737,-3.238698959350586,3.1732897758483887
1785406222.7215168,4,-2.867302179336548,2.0333404541015625,3.280202627182007
1785406222.7218015,3,4.594274997711182,4.525032043457031,3.21952748298645
1785406222.8206794,2,3.0184104442596436,2.142186403274536,3.219694137573242
1785406222.8209026,1,0.2995394468307495,-3.237821102142334,3.1865782737731934
1785406222.8213127,4,-2.866544485092163,2.0322113037109375,3.292351722717285
1785406222.8216298,3,4.593815803527832,4.525571346282959,3.237527370452881
1785406222.9207816,2,3.0156946182250977,2.1435277462005615,3.243483066558838
1785406222.921084,1,0.29769766330718994,-3.232840061187744,3.2123403549194336
1785406222.9213848,4,-2.868316173553467,2.0349912643432617,3.3190219402313232
1785406222.9216056,3,4.593976974487305,4.525527477264404,3.2490522861480713
1785406223.0207143,2,3.013906717300415,2.144242525100708,3.2594549655914307
1785406223.0209348,1,0.2968951463699341,-3.229551315307617,3.227126121520996
1785406223.021332,4,-2.8692173957824707,2.036911964416504,3.3381311893463135
1785406223.0215871,3,4.593358993530273,4.52644681930542,3.262202739715576
1785406223.1206925,2,3.0131869316101074,2.1442599296569824,3.2666988372802734
1785406223.1209633,1,0.2967368960380554,-3.2272462844848633,3.2347540855407715
1785406223.1213412,4,-2.8692893981933594,2.0379133224487305,3.3479082584381104
1785406223.1215932,3,4.590008735656738,4.530281066894531,3.2853732109069824
1785406223.2207096,2,3.012315511703491,2.1449050903320312,3.278027057647705
1785406223.2210066,1,0.29535287618637085,-3.223513603210449,3.244990110397339
1785406223.2214308,3,4.587789058685303,4.533085823059082,3.299736499786377
1785406223.2214608,4,-2.8695483207702637,2.039078712463379,3.3560097217559814
1785406223.3207293,2,3.0105676651000977,2.146963596343994,3.298503875732422
1785406223.3211,1,0.29141631722450256,-3.2161431312561035,3.265467882156372
1785406223.3213854,4,-2.8730812072753906,2.04293155670166,3.377488374710083
1785406223.3215718,3,4.586709022521973,4.534529209136963,3.3049254417419434
1785406223.4206924,2,3.009352445602417,2.1479434967041016,3.3099617958068848
1785406223.420945,1,0.28890636563301086,-3.2115893363952637,3.27504825592041
1785406223.4213367,4,-2.8754966259002686,2.045351028442383,3.3905978202819824
1785406223.4215956,3,4.585620880126953,4.5359954833984375,3.311248779296875
1785406223.5207255,2,3.0085206031799316,2.1479063034057617,3.312791585922241
1785406223.5210125,1,0.28697067499160767,-3.208639621734619,3.2776296138763428
1785406223.521394,4,-2.8769116401672363,2.0461044311523438,3.39493465423584
1785406223.5216484,3,4.58349609375,4.539146423339844,3.329346179962158
1785406223.6206987,2,3.0064847469329834,2.1489923000335693,3.3196098804473877
1785406223.6209996,1,0.28439465165138245,-3.2063069343566895,3.2846007347106934
1785406223.621561,3,4.582154273986816,4.540655136108398,3.3384850025177
1785406223.6217275,4,-2.878325939178467,2.046156883239746,3.398573398590088
1785406223.720733,2,3.002385139465332,2.1526248455047607,3.3365085124969482
1785406223.7210445,1,0.27992403507232666,-3.203352451324463,3.3035898208618164
1785406223.7215285,3,4.581422328948975,4.5405144691467285,3.339341163635254
1785406223.72166,4,-2.8811376094818115,2.0476484298706055,3.4175007343292236
1785406223.8207111,2,2.9979848861694336,2.1542413234710693,3.344186782836914
1785406223.821276,1,0.276680588722229,-3.203036308288574,3.3112263679504395
1785406223.82165,4,-2.8832249641418457,2.0467710494995117,3.427100419998169
1785406223.822008,3,4.5797576904296875,4.541290760040283,3.341343641281128
1785406223.9207568,2,2.9936389923095703,2.1537532806396484,3.3437819480895996
1785406223.9212413,1,0.27365294098854065,-3.204897880554199,3.3110129833221436
