bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785139862248078973,8.0,world,247876049,1785139864,4,normal,0.0,6.0,0.0,5.0,0
1785139862348136274,8.0,world,247876049,1785139864,4,normal,0.0,6.0,0.0,5.0,0
1785139862448238781,8.0,world,247876049,1785139864,4,normal,0.0,6.0,0.0,5.0,0
1785139862548360094,8.0,world,247876049,1785139864,4,normal,0.0,6.0,0.0,5.0,0
1785139862648534156,8.0,world,247876049,1785139864,4,normal,0.0,6.0,0.0,5.0,0
1785139862748616495,8.0,world,247876049,1785139864,4,normal,0.0,6.0,0.0,5.0,0
1785139862848728049,8.0,world,247876049,1785139864,4,normal,0.0,6.0,0.0,5.0,0
1785139862948828934,8.0,world,247876049,1785139864,4,normal,0.0,6.0,0.0,5.0,0
1785139863048979552,8.0,world,247876049,1785139864,4,normal,0.0,6.0,0.0,5.0,0
1785139863149049717,8.0,world,247876049,1785139864,4,normal,0.0,6.0,0.0,5.0,0
