bag_time_ns,armed_time,arming_state,avoidance_system_required,avoidance_system_valid,calibration_enabled,can_set_nav_states_mask,component_id,executor_in_charge,failsafe,failsafe_and_user_took_over,failsafe_defer_state,failure_detector_status,gcs_connection_lost,gcs_connection_lost_counter,high_latency_data_link_lost,hil_state,in_transition_mode,in_transition_to_fw,is_vtol,is_vtol_tailsitter,latest_arming_reason,latest_disarming_reason,nav_state,nav_state_timestamp,nav_state_user_intention,open_drone_id_system_healthy,open_drone_id_system_present,parachute_system_healthy,parachute_system_present,power_input_valid,pre_flight_checks_pass,rc_calibration_in_progress,safety_button_available,safety_off,system_id,system_type,takeoff_time,timestamp,usb_connected,valid_nav_states_mask,vehicle_type
1785207547693588227,22552000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24664000,14,False,False,False,False,True,True,False,True,True,2,2,26536000,1785207547691174,False,2147411071,1
1785207548197555481,22552000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24664000,14,False,False,False,False,True,True,False,True,True,2,2,26536000,1785207548195174,False,2147411071,1
1785207548701595113,22552000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24664000,14,False,False,False,False,True,True,False,True,True,2,2,26536000,1785207548699182,False,2147411071,1
1785207549205565828,22552000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24664000,14,False,False,False,False,True,True,False,True,True,2,2,26536000,1785207549203182,False,2147411071,1
1785207549711178148,22552000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24664000,14,False,False,False,False,True,True,False,True,True,2,2,26536000,1785207549707195,False,2147411071,1
1785207550215628333,22552000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24664000,14,False,False,False,False,True,True,False,True,True,2,2,26536000,1785207550211195,False,2147411071,1
1785207550719156422,22552000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24664000,14,False,False,False,False,True,True,False,True,True,2,2,26536000,1785207550715207,False,2147411071,1
1785207551223028462,22552000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24664000,14,False,False,False,False,True,True,False,True,True,2,2,26536000,1785207551219207,False,2147411071,1
1785207551727076506,22552000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24664000,14,False,False,False,False,True,True,False,True,True,2,2,26536000,1785207551723220,False,2147411071,1
1785207552231162375,22552000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24664000,14,False,False,False,False,True,True,False,True,True,2,2,26536000,1785207552227220,False,2147411071,1
