bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785207554533944137,3.0,world,533787882,1785207554,2226059646,smooth,1.0,6.0,3.0,5.0,1
1785207554642000421,3.0,world,533787882,1785207554,2226059646,smooth,1.0,6.0,3.0,5.0,1
1785207554751667761,3.0,world,533787882,1785207554,2226059646,smooth,1.0,6.0,3.0,5.0,1
1785207554862004843,3.0,world,533787882,1785207554,2226059646,smooth,1.0,6.0,3.0,5.0,1
1785207554962047991,3.0,world,533787882,1785207554,2226059646,smooth,1.0,6.0,3.0,5.0,1
1785207555081999544,3.0,world,533787882,1785207554,2226059646,smooth,1.0,6.0,3.0,5.0,1
1785207555201983096,3.0,world,533787882,1785207554,2226059646,smooth,1.0,6.0,3.0,5.0,1
1785207555322002295,3.0,world,533787882,1785207554,2226059646,smooth,1.0,6.0,3.0,5.0,1
1785207555422101175,3.0,world,533787882,1785207554,2226059646,smooth,1.0,6.0,3.0,5.0,1
1785207555542018001,3.0,world,533787882,1785207554,2226059646,smooth,1.0,6.0,3.0,5.0,1
