mission_id,uav_id,motion_style,target_distance,duration,average_speed,gain_multiplier,omega_o_x,omega_o_y,omega_o_z,omega_c_x,omega_c_y,omega_c_z,peak_velocity,peak_acceleration,settling_time,tracking_rmse
2598064233,1,aggressive,7.857836,3.000000,2.619279,1.302410,13.024098,13.024098,19.536148,3.907230,3.907230,4.558434,3.648571,12.854671,3.854769,1.077706
