mission_id,uav_id,motion_style,target_distance,duration,average_speed,gain_multiplier,omega_o_x,omega_o_y,omega_o_z,omega_c_x,omega_c_y,omega_c_z,peak_velocity,peak_acceleration,settling_time,tracking_rmse
1401501618,1,normal,7.823195,3.000000,2.607732,1.112185,11.121849,11.121849,16.682774,3.336555,3.336555,3.892647,3.577031,10.903092,3.769696,1.101072
