bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785137763685606416,8.0,world,685326962,1785137765,3,normal,0.0,6.76393202,11.35114101,5.0,4
1785137763785614780,8.0,world,685326962,1785137765,3,normal,0.0,6.76393202,11.35114101,5.0,4
1785137763885651839,8.0,world,685326962,1785137765,3,normal,0.0,6.76393202,11.35114101,5.0,4
1785137763985750495,8.0,world,685326962,1785137765,3,normal,0.0,6.76393202,11.35114101,5.0,4
1785137764085863475,8.0,world,685326962,1785137765,3,normal,0.0,6.76393202,11.35114101,5.0,4
1785137764185978208,8.0,world,685326962,1785137765,3,normal,0.0,6.76393202,11.35114101,5.0,4
1785137764286089595,8.0,world,685326962,1785137765,3,normal,0.0,6.76393202,11.35114101,5.0,4
1785137764386174922,8.0,world,685326962,1785137765,3,normal,0.0,6.76393202,11.35114101,5.0,4
1785137764486277451,8.0,world,685326962,1785137765,3,normal,0.0,6.76393202,11.35114101,5.0,4
1785137764586385732,8.0,world,685326962,1785137765,3,normal,0.0,6.76393202,11.35114101,5.0,4
