bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785207858677719509,3.0,world,677574006,1785207858,2645988464,aggressive,1.0,6.0,3.0,5.0,1
1785207858791913583,3.0,world,677574006,1785207858,2645988464,aggressive,1.0,6.0,3.0,5.0,1
1785207858892090520,3.0,world,677574006,1785207858,2645988464,aggressive,1.0,6.0,3.0,5.0,1
1785207859011976901,3.0,world,677574006,1785207858,2645988464,aggressive,1.0,6.0,3.0,5.0,1
1785207859127504186,3.0,world,677574006,1785207858,2645988464,aggressive,1.0,6.0,3.0,5.0,1
1785207859231983219,3.0,world,677574006,1785207858,2645988464,aggressive,1.0,6.0,3.0,5.0,1
1785207859351922246,3.0,world,677574006,1785207858,2645988464,aggressive,1.0,6.0,3.0,5.0,1
1785207859471937517,3.0,world,677574006,1785207858,2645988464,aggressive,1.0,6.0,3.0,5.0,1
1785207859571993225,3.0,world,677574006,1785207858,2645988464,aggressive,1.0,6.0,3.0,5.0,1
1785207859672093347,3.0,world,677574006,1785207858,2645988464,aggressive,1.0,6.0,3.0,5.0,1
