bag_time_ns,angular_velocity_0,angular_velocity_1,angular_velocity_2,orientation_variance_0,orientation_variance_1,orientation_variance_2,pose_frame,position_0,position_1,position_2,position_variance_0,position_variance_1,position_variance_2,q_0,q_1,q_2,q_3,quality,reset_counter,timestamp,timestamp_sample,velocity_0,velocity_1,velocity_2,velocity_frame,velocity_variance_0,velocity_variance_1,velocity_variance_2
1785207851980651362,-0.0020484296,-0.0002519386,0.00023485615,4.477155e-05,4.3866843e-05,0.034036264,1,-0.0011858863,-0.006974167,0.15530857,0.11438561,0.11457,0.0906112,0.7029021,-0.0012328596,0.0010037172,0.7112849,0,6,1785207851978722,1785207851978722,-0.0038989668,-0.023625772,0.09468892,1,0.016402336,0.016175823,0.006601856
1785207851988605165,-0.0028473795,0.0008133268,-3.1462987e-05,4.4814955e-05,4.3907832e-05,0.03403658,1,-0.0011917187,-0.0070529496,0.1557503,0.114822574,0.11500774,0.09089659,0.7029027,-0.0012410126,0.0009987145,0.7112843,0,6,1785207851986722,1785207851986722,-0.0036202006,-0.023753058,0.094941124,1,0.01647715,0.01624823,0.006615117
1785207852000647506,0.0016799959,0.0018785913,-0.0013630386,4.485917e-05,4.3948687e-05,0.034036893,1,-0.0011975339,-0.0071359845,0.15620391,0.11526218,0.1154481,0.09118295,0.7029055,-0.0012454913,0.001005055,0.7112815,0,6,1785207851994722,1785207851994722,-0.00377022,-0.024027191,0.09511939,1,0.016552275,0.016321013,0.0066283876
1785207852008660631,0.0046094703,0.0002806941,-0.00083040755,4.4902354e-05,4.399158e-05,0.034037214,1,-0.0012031341,-0.0072240406,0.15666914,0.11570445,0.11589109,0.091470264,0.70290977,-0.0012353387,0.001017155,0.71127725,0,6,1785207852002722,1785207852002722,-0.0036124177,-0.024184877,0.09527097,1,0.01662776,0.016394073,0.006641666
1785207852020617069,0.0006144073,0.0010794355,-0.00056551275,4.4986595e-05,4.407345e-05,0.03403451,1,-0.0012095679,-0.0074049793,0.15762998,0.116586775,0.11678104,0.0920478,0.70290905,-0.0012341909,0.0010243852,0.711278,0,6,1785207852018722,1785207852018722,-0.0038154614,-0.024192657,0.09544075,1,0.01676655,0.016535092,0.006668249
1785207852028655572,0.0019459899,0.002144701,-0.004293939,4.503103e-05,4.4117212e-05,0.034034822,1,-0.0012144096,-0.007500828,0.15809211,0.11703691,0.11723192,0.09165333,0.7029192,-0.0012342534,0.0010323464,0.711268,0,6,1785207852026722,1785207852026722,-0.003993098,-0.024324207,0.09579286,1,0.016842311,0.016608622,0.006655032
1785207852040611670,0.0011470339,0.0010794369,0.0012986973,4.5074696e-05,4.416033e-05,0.034035135,1,-0.0012206552,-0.007600248,0.15856607,0.117489755,0.11768549,0.09194238,0.70292056,-0.0012354641,0.0010422232,0.7112666,0,6,1785207852034722,1785207852034722,-0.004100484,-0.024420321,0.09588366,1,0.01691884,0.016682781,0.006668323
1785207852048636858,0.0006144087,-0.0013174075,0.001565013,4.5119574e-05,4.42025e-05,0.034035448,1,-0.0012274561,-0.0077024656,0.1590507,0.11794533,0.118141755,0.09223239,0.7029147,-0.0012298464,0.0010423831,0.71127236,0,6,1785207852042722,1785207852042722,-0.004114279,-0.024406057,0.09608166,1,0.01699539,0.016756926,0.006681623
1785207852060643290,0.0019459891,1.4174264e-05,-0.0016307806,4.52039e-05,4.428762e-05,0.034036074,1,-0.0012428965,-0.007916247,0.16005346,0.11886471,0.11906242,0.09281535,0.70292157,-0.0012171954,0.0010442502,0.71126556,0,6,1785207852058722,1785207852058722,-0.00419725,-0.024705857,0.096475415,1,0.017149182,0.016905997,0.0067082476
1785207852068638251,-0.0009834936,0.0021447034,0.000766065,4.5247143e-05,4.4327968e-05,0.034036394,1,-0.0012505484,-0.008029223,0.16057056,0.11932854,0.119526856,0.09310829,0.7029225,-0.0012237064,0.0010466494,0.7112646,0,6,1785207852066722,1785207852066722,-0.004214272,-0.024973007,0.09659908,1,0.017226784,0.016981112,0.006721571
