bag_time_ns,angular_velocity_0,angular_velocity_1,angular_velocity_2,orientation_variance_0,orientation_variance_1,orientation_variance_2,pose_frame,position_0,position_1,position_2,position_variance_0,position_variance_1,position_variance_2,q_0,q_1,q_2,q_3,quality,reset_counter,timestamp,timestamp_sample,velocity_0,velocity_1,velocity_2,velocity_frame,velocity_variance_0,velocity_variance_1,velocity_variance_2
1785207233419329836,0.0011490483,-8.875504e-07,-5.333593e-05,4.3718086e-05,4.2903772e-05,0.034113538,1,-0.002144206,0.0073638153,0.16316566,0.10910097,0.109264895,0.08863747,0.7018791,-0.0010735245,0.0010003584,0.7122946,0,6,1785207233416985,1785207233416985,-0.0033461277,-0.01581809,0.09620881,1,0.015100116,0.014907099,0.0064444537
1785207233427322375,-0.0009814829,-0.0015987842,0.0015445616,4.3760814e-05,4.2946776e-05,0.034113884,1,-0.0019780109,0.007420425,0.16311958,0.10949676,0.10966194,0.08891386,0.7018766,-0.0010742784,0.0009972233,0.7122971,0,6,1785207233424985,1785207233424985,-0.0032182636,-0.015777873,0.09612294,1,0.0151697295,0.014974666,0.006457594
1785207233435289626,-0.0028456943,-0.0015987842,0.0023435063,4.380423e-05,4.298775e-05,0.034114227,1,-0.001815941,0.00747142,0.16306989,0.109894946,0.11006135,0.0885522,0.70186913,-0.0010753393,0.000983189,0.7123045,0,6,1785207233432985,1785207233432985,-0.0033610577,-0.015982185,0.096187204,1,0.015239626,0.0150424745,0.0064465194
1785207233447260531,-0.0020467448,-0.00026720436,0.00021298268,4.384537e-05,4.302698e-05,0.034114584,1,-0.0016585597,0.0075161294,0.16304529,0.11029554,0.11046315,0.088828474,0.70186734,-0.001080961,0.0009713899,0.7123062,0,6,1785207233440985,1785207233440985,-0.0032895692,-0.016141573,0.096482545,1,0.015309631,0.015110405,0.006459657
1785207233455278368,-0.0028456948,0.000798061,-5.3336473e-05,4.3887918e-05,4.3066964e-05,0.034114935,1,-0.0015025478,0.007555373,0.1630454,0.11069856,0.110867344,0.08910569,0.70186746,-0.0010900323,0.0009652279,0.7123061,0,6,1785207233448985,1785207233448985,-0.002923391,-0.016213866,0.09661132,1,0.015379962,0.015178556,0.0064728027
1785207233467273399,0.0046106153,0.00026526395,-0.00085344864,4.3973276e-05,4.31491e-05,0.03411227,1,-0.0011923341,0.007619336,0.16311337,0.111504726,0.111680314,0.08966295,0.70187384,-0.0010862156,0.0009813462,0.71229976,0,6,1785207233464985,1785207233464985,-0.0027572326,-0.016537858,0.096704684,1,0.015510685,0.015310946,0.00649912
1785207233475321514,-0.00018307369,0.00026526442,0.0010107578,4.4014687e-05,4.3189553e-05,0.034112617,1,-0.0010410625,0.007644635,0.16317889,0.11191494,0.11209173,0.089943,0.70187175,-0.0010848534,0.0009850969,0.7123018,0,6,1785207233472985,1785207233472985,-0.002745083,-0.016351463,0.096567154,1,0.015581672,0.015379766,0.0065122917
1785207233487306375,0.0006158766,0.0010642125,-0.0005871334,4.4056316e-05,4.3228833e-05,0.034112945,1,-0.0008937182,0.007666301,0.16326444,0.11232763,0.11250559,0.09022399,0.7018724,-0.0010868771,0.0009861944,0.71230125,0,6,1785207233480985,1785207233480985,-0.002797998,-0.01644591,0.09665127,1,0.01565298,0.015448992,0.0065254713
1785207233495322068,0.0019474599,0.0021294768,-0.004315559,4.4099797e-05,4.3272204e-05,0.034113288,1,-0.0007500869,0.00768299,0.16337141,0.1127428,0.112921916,0.090505935,0.70188206,-0.0010878362,0.0009929462,0.71229166,0,6,1785207233488985,1785207233488985,-0.0028969503,-0.016529327,0.09690336,1,0.015724272,0.015518225,0.006538661
1785207233507345963,0.000615878,-0.0013326309,0.0015433924,4.4186505e-05,4.335617e-05,0.034113973,1,-0.0004738841,0.0077037667,0.1635806,0.11358064,0.113762,0.09040862,0.7018768,-0.001085187,0.0010005251,0.71229684,0,6,1785207233504985,1785207233504985,-0.0028668633,-0.016516812,0.09698806,1,0.015868261,0.015657851,0.0065398407
1785207233515315539,0.0008821895,-0.0013326309,-0.0008534476,4.4229233e-05,4.339773e-05,0.034114324,1,-0.00034043103,0.0077088038,0.16371527,0.11400334,0.11418579,0.09069136,0.7018801,-0.0010823167,0.0009960447,0.7122936,0,6,1785207233512985,1785207233512985,-0.0029550286,-0.016550241,0.097114585,1,0.01594038,0.015727814,0.0065530343
1785207233527333994,0.0019474584,-1.0491349e-06,-0.0016524012,4.4269447e-05,4.343985e-05,0.034114677,1,-0.00020984236,0.007709071,0.16386923,0.11442858,0.11461209,0.090975046,0.70188296,-0.0010742426,0.000999897,0.7122908,0,6,1785207233520985,1785207233520985,-0.0028048295,-0.016725542,0.09718897,1,0.016012974,0.015798211,0.006566236
1785207233535304051,-0.0009820884,0.0021292295,0.0007426186,4.431174e-05,4.3478907e-05,0.0341117,1,-8.081141e-05,0.0077060726,0.16404197,0.11484798,0.11503777,0.09125969,0.70188355,-0.0010815783,0.0010010496,0.7122902,0,6,1785207233528985,1785207233528985,-0.0027509248,-0.016946195,0.09722035,1,0.016074356,0.015863732,0.0065794443
1785207233547332064,0.00088212034,-0.003197094,-0.005915283,4.4396093e-05,4.356477e-05,0.03411237,1,0.00016841813,0.0076860627,0.16443907,0.11571095,0.11590292,0.091831855,0.70190597,-0.0010762839,0.0010032315,0.7122681,0,6,1785207233544985,1785207233544985,-0.0028306134,-0.01712543,0.0972816,1,0.016220806,0.016005788,0.006605889
1785207233555342567,8.3177816e-05,-0.00026761647,-0.0019205431,4.4440192e-05,4.3608292e-05,0.034112714,1,0.00028829498,0.007669287,0.16464813,0.11614632,0.11633934,0.09143791,0.70191306,-0.0010726332,0.0009989426,0.7122612,0,6,1785207233552985,1785207233552985,-0.0028412973,-0.017294321,0.09756711,1,0.016294247,0.016077058,0.0065930947
1785207233567329953,0.0006158101,0.0042597577,-0.00058896106,4.448293e-05,4.364746e-05,0.03411306,1,0.00040509368,0.0076482757,0.16487658,0.11658429,0.116778344,0.09172427,0.7019163,-0.0010830079,0.0010092903,0.712258,0,6,1785207233560985,1785207233560985,-0.0028877994,-0.01742414,0.09788071,1,0.016368112,0.016148642,0.0066063176
1785207233575325368,-0.0023136674,0.00053133257,0.0015415658,4.4524935e-05,4.3687378e-05,0.034113403,1,0.00051931804,0.0076234774,0.16512276,0.11702488,0.11721993,0.092011586,0.70191383,-0.0010906521,0.0010095411,0.7122604,0,6,1785207233568985,1785207233568985,-0.0028090067,-0.017374275,0.097953774,1,0.016442258,0.016220558,0.0066195484
1785207233587301362,-0.0025799864,-0.0010665646,0.0020741962,4.4608103e-05,4.3773558e-05,0.03411408,1,0.0007386085,0.0075654984,0.16566357,0.11791398,0.118110955,0.092589125,0.7019085,-0.0010879615,0.0009775364,0.7122657,0,6,1785207233584985,1785207233584985,-0.0030913102,-0.017329784,0.09798281,1,0.016591595,0.016365314,0.0066460352
1785207233595351040,-0.0004496728,0.0013302206,-0.0005893658,4.464985e-05,4.381822e-05,0.03411111,1,0.00084401644,0.007533047,0.16595738,0.118352786,0.11855674,0.09287935,0.70190835,-0.0010940634,0.000977923,0.71226585,0,6,1785207233592985,1785207233592985,-0.0032098056,-0.01714577,0.09805294,1,0.01665407,0.016432287,0.006659291
1785207233607336001,-0.0009823061,0.00026495708,-0.0016546312,4.4693643e-05,4.386243e-05,0.03411145,1,0.0009470097,0.0074997116,0.16626705,0.11880381,0.11900877,0.09317054,0.70191276,-0.0010974916,0.0009742206,0.7122615,0,6,1785207233600985,1785207233600985,-0.003100401,-0.016897462,0.09831818,1,0.01672921,0.016505068,0.0066725565
1785207233615317410,-0.002846518,0.0045260154,-0.002986214,4.4738994e-05,4.390385e-05,0.034111794,1,0.0010482606,0.007463644,0.16659357,0.11925752,0.119463466,0.0934627,0.70192134,-0.00111602,0.0009764687,0.71225303,0,6,1785207233608985,1785207233608985,-0.0030867758,-0.016984353,0.09857844,1,0.016804758,0.016578278,0.006685829
1785207233627346755,-0.00071599346,0.0021291722,0.0004758952,4.4826353e-05,4.3982058e-05,0.034112472,1,0.0012405696,0.007381585,0.16718726,0.12017306,0.12038088,0.09334194,0.7019278,-0.0011315974,0.0009876649,0.71224654,0,6,1785207233624985,1785207233624985,-0.0033386506,-0.017263973,0.09898345,1,0.016956685,0.016725605,0.0066853277
1785207233635378629,-0.00044967502,0.003993384,-0.0011219998,4.4870314e-05,4.4023738e-05,0.034112807,1,0.0013330331,0.0073339795,0.16750993,0.12063492,0.120843634,0.093634814,0.70192915,-0.0011440947,0.0009968709,0.7122452,0,6,1785207233632985,1785207233632985,-0.0032129625,-0.017387906,0.099358946,1,0.017033003,0.016799586,0.006698604
1785207233647318164,-0.00018335995,0.003993385,-5.673464e-05,4.491532e-05,4.4064152e-05,0.034113143,1,0.0014229557,0.0072836024,0.16784935,0.121099524,0.1213091,0.093928665,0.7019305,-0.0011576869,0.0010034726,0.71224385,0,6,1785207233640985,1785207233640985,-0.003378058,-0.017319085,0.099612795,1,0.017109439,0.01687369,0.006711889
1785207233655344277,0.0006155879,0.001063907,0.0010085291,4.496091e-05,4.4104545e-05,0.03411349,1,0.0015099973,0.0072303982,0.16820484,0.12156689,0.1217773,0.09422349,0.7019296,-0.0011622319,0.0010116901,0.71224475,0,6,1785207233648985,1785207233648985,-0.0033313532,-0.017442118,0.0998563,1,0.017186388,0.016948285,0.0067251823
1785207233667356070,0.0008818103,-0.0013332115,-0.0003250133,4.5045028e-05,4.418743e-05,0.03411088,1,0.0016762249,0.007117858,0.16893172,0.122498535,0.1227176,0.09409429,0.70192885,-0.0011459502,0.0010159974,0.7122454,0,6,1785207233664985,1785207233664985,-0.0036593585,-0.01746988,0.100499205,1,0.017327596,0.017092157,0.006724066
1785207233675349601,-0.0004497735,0.0005310015,-5.8694044e-05,4.5087658e-05,4.422696e-05,0.03411123,1,0.0017549134,0.0070578223,0.16930142,0.12297407,0.123193994,0.094389796,0.701931,-0.0011477489,0.0010156857,0.7122433,0,6,1785207233672985,1785207233672985,-0.0037282717,-0.017591434,0.10049225,1,0.017405277,0.017167386,0.006737362
