bag_time_ns,angular_velocity,orientation_variance,pose_frame,position,position_variance,q,quality,reset_counter,timestamp,timestamp_sample,velocity,velocity_frame,velocity_variance
1785137995039810409,[-0.00098855  0.00081225  0.00205701],[4.487520e-05 4.415663e-05 3.400046e-02],1,[-0.01232245 -0.01498163  0.18773848],[0.12008302 0.12028476 0.09355549],[ 0.7034988  -0.00188358  0.00076828  0.71069354],0,6,1785137995032805,1785137995032805,[-0.01416666 -0.02960917  0.11255119],1,[0.01679092 0.01656855 0.00660607]
1785137995048691671,[ 3.5388274e-03  3.2090961e-03 -7.3515694e-05],[4.4918736e-05 4.4198903e-05 3.4000780e-02],1,[-0.0123629  -0.01504407  0.18823446],[0.1205432  0.12074568 0.09384611],[ 0.7034971  -0.00188469  0.00078124  0.7106952 ],0,6,1785137995040805,1785137995040805,[-0.01440033 -0.02931494  0.11285895],1,[0.016866   0.01664148 0.00661907]
1785137995069225967,[ 7.6716649e-05 -2.1172273e-03  4.5910900e-04],[4.5000965e-05 4.4285436e-05 3.4001432e-02],1,[-0.01245128 -0.01517907  0.18925409],[0.12147172 0.12167561 0.09371439],[ 0.7034949  -0.00186274  0.0007818   0.7106974 ],0,6,1785137995056805,1785137995056805,[-0.01450828 -0.02897338  0.11325169],1,[0.01701707 0.01678802 0.00661814]
1785137995069661956,[-0.00232013 -0.00131828 -0.00060615],[4.5047836e-05 4.4331107e-05 3.4001753e-02],1,[-0.01249724 -0.01525133  0.18977825],[0.12194009 0.12214464 0.09400568],[ 0.70349514 -0.00186644  0.0007734   0.7106973 ],0,6,1785137995064805,1785137995064805,[-0.01443767 -0.02889569  0.11362366],1,[0.01709291 0.01686171 0.00663113]
1785137995079756165,[-0.00045592 -0.00131828 -0.00060615],[4.5093373e-05 4.4373763e-05 3.4002084e-02],1,[-0.01254368 -0.01532853  0.19031775],[0.12241122 0.1226164  0.09429793],[ 0.7034968  -0.00186414  0.00076658  0.71069556],0,6,1785137995072805,1785137995072805,[-0.01430172 -0.02911056  0.11398041],1,[0.01716902 0.01693536 0.00664414]
1785137995087732426,[-2.8527614e-03 -2.9161754e-03 -7.3521340e-05],[4.5137156e-05 4.4412081e-05 3.4002420e-02],1,[-0.01259041 -0.01541212  0.19087234],[0.12288512 0.12309092 0.09459115],[ 0.70349705 -0.00186219  0.0007504   0.71069545],0,6,1785137995080805,1785137995080805,[-0.01421757 -0.02936912  0.11439738],1,[0.01724532 0.01700933 0.00665715]
1785137995099692985,[0.0006088  0.00027896 0.0012532 ],[4.5217952e-05 4.4490072e-05 3.3999532e-02],1,[-0.01268518 -0.0155901   0.19202334],[0.12382926 0.12404373 0.09518048],[ 0.70349884 -0.0018649   0.00074862  0.7106936 ],0,6,1785137995096805,1785137995096805,[-0.01476554 -0.02952003  0.11484864],1,[0.01738581 0.01715276 0.0066832 ]
1785137995107782702,[0.00140775 0.00134423 0.00018793],[4.5258454e-05 4.4530541e-05 3.3999864e-02],1,[-0.01273615 -0.015684    0.19261873],[0.12431137 0.12452648 0.0954766 ],[ 0.70349884 -0.00186086  0.00075441  0.7106936 ],0,6,1785137995104805,1785137995104805,[-0.01504346 -0.02965799  0.11509017],1,[0.01746308 0.01722794 0.00669623]
1785137995119703505,[0.0006088  0.00347476 0.0028511 ],[4.5298868e-05 4.4572516e-05 3.4000207e-02],1,[-0.01278901 -0.01578145  0.19322619],[0.12479632 0.12501203 0.0957737 ],[ 0.70349234 -0.0018704   0.00076472  0.7107    ],0,6,1785137995112805,1785137995112805,[-0.01500915 -0.02950487  0.11524252],1,[0.01754059 0.01730322 0.00670927]
1785137995127837786,[ 0.00034249 -0.00291683 -0.00061102],[4.5335917e-05 4.4613007e-05 3.4000546e-02],1,[-0.01284352 -0.01588302  0.19381967],[0.1252841  0.12550038 0.0953309 ],[ 0.70349157 -0.00186333  0.00076232  0.71070075],0,6,1785137995120805,1785137995120805,[-0.01514556 -0.02968013  0.11563708],1,[0.01761836 0.01737868 0.00669437]
1785137995139795049,[ 0.00247302 -0.00105262 -0.00061102],[4.5424473e-05 4.4688211e-05 3.4001198e-02],1,[-0.01296019 -0.01610458  0.19504671],[0.12626828 0.12648559 0.09592535],[ 0.7034976  -0.00184438  0.00076179  0.71069485],0,6,1785137995136805,1785137995136805,[-0.01550581 -0.03025925  0.11620404],1,[0.01777451 0.01753073 0.00672045]
1785137995147881840,[-0.00311962  0.00374107 -0.00061102],[4.5470453e-05 4.4727702e-05 3.4001533e-02],1,[-0.01302206 -0.01622402  0.19568014],[0.1267647  0.12698247 0.09622403],[ 0.70349985 -0.00185923  0.00076465  0.7106926 ],0,6,1785137995144805,1785137995144805,[-0.0156117  -0.03048134  0.11667276],1,[0.01785295 0.01760694 0.00673351]
1785137995159805829,[ 6.088024e-04 -7.863012e-04 -7.837624e-05],[4.551183e-05 4.476507e-05 3.400186e-02],1,[-0.01308546 -0.01634786  0.19632792],[0.12726401 0.12748222 0.09652369],[ 0.7035009  -0.00186127  0.00076386  0.7106915 ],0,6,1785137995152805,1785137995152805,[-0.01558618 -0.03042209  0.117162  ],1,[0.01793162 0.01768334 0.00674657]
1785137995167851883,[-0.00019015 -0.00478104  0.00045425],[4.5552486e-05 4.4806988e-05 3.4002189e-02],1,[-0.01314982 -0.0164747   0.19698896],[0.12776624 0.12798487 0.09682434],[ 0.7035005  -0.00185008  0.00075148  0.7106919 ],0,6,1785137995160805,1785137995160805,[-0.01559861 -0.03044948  0.1175722 ],1,[0.01801087 0.01776044 0.00675964]
1785137995179892584,[0.00113732 0.00186582 0.00045895],[4.3186596e-05 4.2581996e-05 3.3994671e-02],1,[-0.01300218 -0.01588196  0.19669403],[0.10670516 0.10685684 0.08676354],[ 0.7034975  -0.00183745  0.00074329  0.710695  ],0,6,1785137995176805,1785137995176805,[-0.01589618 -0.03032563  0.11788633],1,[0.01449718 0.01432111 0.00623882]
1785137995187954347,[-9.9321140e-04  3.4637153e-03 -7.3687093e-05],[4.3229193e-05 4.2621810e-05 3.3994991e-02],1,[-0.01293605 -0.0156058   0.19659457],[0.10708547 0.10723829 0.08702989],[ 0.70349944 -0.00184656  0.00074816  0.7106931 ],0,6,1785137995184805,1785137995184805,[-0.01581203 -0.03032417  0.11796366],1,[0.01456327 0.01438549 0.00625149]
1785137995199833411,[-0.00125953  0.00053424 -0.00060632],[4.3272677e-05 4.2657208e-05 3.3995327e-02],1,[-0.01287379 -0.01534221  0.19652721],[0.10746806 0.107622   0.08729714],[ 0.7035032  -0.00185452  0.00074664  0.71068937],0,6,1785137995192805,1785137995192805,[-0.01579389 -0.030144    0.11830644],1,[0.01462967 0.0144504  0.00626417]
1785137995207998561,[ 0.00193627 -0.00212892 -0.00220421],[4.3312240e-05 4.2690888e-05 3.3995662e-02],1,[-0.01281614 -0.01508976  0.19649117],[0.10785296 0.10800798 0.0875653 ],[ 0.7035096  -0.00184592  0.00074373  0.710683  ],0,6,1785137995200805,1785137995200805,[-0.01590881 -0.02982341  0.11850271],1,[0.01469657 0.01451558 0.00627686]
1785137995219978386,[ 0.00220258 -0.00239524  0.00258948],[4.3388343e-05 4.2771124e-05 3.3996325e-02],1,[-0.01271789 -0.01461859  0.19650921],[0.1086297  0.10878685 0.08810435],[ 0.703515   -0.00182268  0.000735    0.7106778 ],0,6,1785137995216805,1785137995216805,[-0.01616122 -0.02980044  0.11890937],1,[0.01483077 0.014646   0.00630225]
1785137995227955799,[ 7.2059454e-05  2.6792288e-04 -2.2042193e-03],[4.3426906e-05 4.2811509e-05 3.3996649e-02],1,[-0.01267483 -0.01440126  0.19656102],[0.10902156 0.10917975 0.08837524],[ 0.7035195  -0.00181562  0.0007329   0.7106733 ],0,6,1785137995224805,1785137995224805,[-0.01617339 -0.02967584  0.11907493],1,[0.01489839 0.01471143 0.00631496]
1785137995239886361,[ 7.2051655e-05  2.3984513e-03 -3.4000140e-04],[4.3463566e-05 4.2854816e-05 3.3996981e-02],1,[-0.01263526 -0.01419477  0.19663991],[0.10941577 0.10957498 0.08864704],[ 0.7035245  -0.00182252  0.00073716  0.7106684 ],0,6,1785137995232805,1785137995232805,[-0.01609028 -0.02968692  0.11919025],1,[0.01496623 0.01477712 0.00632768]
1785137995247939628,[-2.0591207e-03  1.4589168e-06 -3.4109625e-04],[4.3502867e-05 4.2896321e-05 3.3993851e-02],1,[-0.01259467 -0.01399907  0.19673358],[0.10980567 0.10997019 0.08828472],[ 0.7035275  -0.00182788  0.0007324   0.71066535],0,6,1785137995240805,1785137995240805,[-0.01608502 -0.02966042  0.11943393],1,[0.01502431 0.01483895 0.00631698]
1785137995259891120,[ 0.00140299  0.00026777 -0.00140636],[4.3585304e-05 4.2971336e-05 3.3994500e-02],1,[-0.01252353 -0.01363732  0.19700217],[0.11060569 0.1107723  0.08882899],[ 0.7035323  -0.00182884  0.00072224  0.7106607 ],0,6,1785137995256805,1785137995256805,[-0.01615613 -0.02949381  0.12004001],1,[0.01516124 0.01497264 0.00634242]
1785137995268067792,[-0.00019491 -0.00452592  0.00178943],[4.3630105e-05 4.3010394e-05 3.3994827e-02],1,[-0.01249526 -0.01347166  0.19717556],[0.11100931 0.11117692 0.0891025 ],[ 7.0353121e-01 -1.8157171e-03  7.0897833e-04  7.1066171e-01],0,6,1785137995264805,1785137995264805,[-0.01642485 -0.02939311  0.12026784],1,[0.01523006 0.01503952 0.00635515]
1785137995279977284,[-0.00072754  0.00080041  0.00152312],[4.366869e-05 4.304835e-05 3.399515e-02],1,[-0.01247242 -0.01331559  0.1973739 ],[0.11141533 0.11158393 0.08937693],[ 7.0352906e-01 -1.8150726e-03  7.0357817e-04  7.1066386e-01],0,6,1785137995272805,1785137995272805,[-0.01667574 -0.02932484  0.12052074],1,[0.01529908 0.01510664 0.00636789]
1785137995288071569,[ 0.00060404 -0.00239539  0.00019154],[4.3707183e-05 4.3087155e-05 3.3995494e-02],1,[-0.01245463 -0.0131682   0.19759679],[0.11182377 0.11199334 0.08965228],[ 7.0352983e-01 -1.8099174e-03  6.9820683e-04  7.1066308e-01],0,6,1785137995280805,1785137995280805,[-0.01682449 -0.02912113  0.12082204],1,[0.01536857 0.01517417 0.00638063]
1785137995300028080,[4.5987843e-03 1.4631078e-06 1.7894375e-03],[4.3790391e-05 4.3164480e-05 3.3996146e-02],1,[-0.01242897 -0.01290154  0.1980669 ],[0.112648   0.11281942 0.08955229],[ 7.0352012e-01 -1.7962883e-03  7.0072914e-04  7.1067280e-01],0,6,1785137995296805,1785137995296805,[-0.01681289 -0.02914535  0.12119957],1,[0.01550795 0.01530963 0.00638195]
1785137995308112637,[ 0.00087036  0.0023983  -0.00060741],[4.3831402e-05 4.3204760e-05 3.3996481e-02],1,[-0.01242149 -0.01278231  0.19831465],[0.11306379 0.11323611 0.0898284 ],[ 7.0352352e-01 -1.7972528e-03  7.1042200e-04  7.1066946e-01],0,6,1785137995304805,1785137995304805,[-0.01693285 -0.02930037  0.12148082],1,[0.0155778  0.01537745 0.0063947 ]
