bag_time_ns,angular_velocity,orientation_variance,pose_frame,position,position_variance,q,quality,reset_counter,timestamp,timestamp_sample,velocity,velocity_frame,velocity_variance
1785142401819249012,[ 0.000316   -0.00350253 -0.00032138],[4.3762855e-05 4.3140975e-05 3.4065604e-02],1,[-0.00397448 -0.0017829   0.25148135],[0.12751532 0.12772244 0.09473272],[ 0.702686   -0.00103259  0.00078217  0.71149886],0,6,1785142401811457,1785142401811457,[-0.02178495 -0.03012194  0.14425197],1,[0.01767085 0.01743413 0.00658937]
1785142401827369540,[ 0.00110641 -0.00297649 -0.002982  ],[4.1600684e-05 4.1097795e-05 3.4059580e-02],1,[-0.00368651 -0.00161967  0.250884  ],[0.10660288 0.10674756 0.08569615],[ 0.70270437 -0.00102568  0.00077454  0.7114808 ],0,6,1785142401827457,1785142401827457,[-0.02193275 -0.02994601  0.14455268],1,[0.01426457 0.01409703 0.00611735]
1785142401839313913,[ 0.00163904 -0.00244386 -0.00165042],[4.1637930e-05 4.1133375e-05 3.4059901e-02],1,[-0.00355507 -0.00154977  0.2506479 ],[0.10698114 0.10712688 0.08595732],[ 0.7027141  -0.0010149   0.00077044  0.7114712 ],0,6,1785142401835457,1785142401835457,[-0.02199674 -0.02981127  0.14439888],1,[0.01432923 0.01415987 0.00612965]
1785142401847190135,[-0.00129044 -0.00377544 -0.00058516],[4.1676089e-05 4.1170533e-05 3.4060214e-02],1,[-0.00343106 -0.00148869  0.25043812],[0.10736165 0.10750842 0.08562212],[ 0.70272106 -0.00100595  0.00075542  0.7114644 ],0,6,1785142401843457,1785142401843457,[-0.0219215  -0.03007471  0.14427803],1,[0.01439392 0.01422301 0.00612032]
1785142401859244712,[-7.5779948e-04 -5.7964353e-04 -5.2522384e-05],[4.1750984e-05 4.1245959e-05 3.4060847e-02],1,[-0.00320628 -0.00139348  0.25013438],[0.10812946 0.10827826 0.08614523],[ 0.7027293  -0.00100285  0.00074004  0.7114563 ],0,6,1785142401859457,1785142401859457,[-0.02223324 -0.0301901   0.1444239 ],1,[0.01452434 0.01434993 0.00614493]
1785142401867236576,[ 5.7378056e-04  2.8824667e-03 -5.2521853e-05],[4.1789423e-05 4.1278876e-05 3.4061167e-02],1,[-0.0031046  -0.00135792  0.25004005],[0.1085168  0.10866658 0.0864081 ],[ 0.70273286 -0.00100834  0.00074307  0.7114527 ],0,6,1785142401867457,1785142401867457,[-0.02200975 -0.03022346  0.14461417],1,[0.01459006 0.014414   0.00615724]
1785142401879203365,[-0.00208938 -0.00057964 -0.00271568],[4.1828160e-05 4.1313349e-05 3.4061473e-02],1,[-0.00300761 -0.0013302   0.24998386],[0.10890643 0.10905717 0.08667186],[ 0.70274246 -0.00101494  0.00073969  0.7114433 ],0,6,1785142401875457,1785142401875457,[-0.02175119 -0.03028993  0.14501481],1,[0.01465588 0.01447812 0.00616956]
1785142401887227610,[0.00084009 0.00128457 0.00154538],[4.1867279e-05 4.1349896e-05 3.4061801e-02],1,[-0.00291429 -0.00130961  0.24996546],[0.10929837 0.10945005 0.0869365 ],[ 0.7027451  -0.00101703  0.00073862  0.71144074],0,6,1785142401883457,1785142401883457,[-0.02134443 -0.0302153   0.14530914],1,[0.01472197 0.01454222 0.00618189]
1785142401899234212,[-0.00155674  0.0023501  -0.00351254],[4.1944735e-05 4.1429492e-05 3.4059856e-02],1,[-0.00273976 -0.00128957  0.25003335],[0.11008254 0.11024031 0.08746845],[ 0.7027572  -0.00101446  0.0007343   0.71142876],0,6,1785142401899457,1785142401899457,[-0.02106285 -0.02990706  0.14542487],1,[0.01484533 0.01466692 0.00620656]
1785142401907290618,[ 0.00137274  0.00155115 -0.00031674],[4.1984327e-05 4.1465311e-05 3.4060184e-02],1,[-0.00266027 -0.00128728  0.2500798 ],[0.11048136 0.11064009 0.0871174 ],[ 0.7027621  -0.0010185   0.00073891  0.7114239 ],0,6,1785142401907457,1785142401907457,[-0.02090944 -0.02963521  0.14548309],1,[0.01491216 0.01473193 0.0061964 ]
1785142401919251587,[ 0.00137274 -0.00084569 -0.00244728],[4.2022446e-05 4.1503270e-05 3.4060493e-02],1,[-0.0025855  -0.00128945  0.2501592 ],[0.11088254 0.11104221 0.08738371],[ 0.70277    -0.00101311  0.00074019  0.71141607],0,6,1785142401915457,1785142401915457,[-0.02082629 -0.02946354  0.14560226],1,[0.01497916 0.01479711 0.00620874]
1785142401927223390,[ 0.00030747 -0.00217727 -0.00058306],[4.2060034e-05 4.1543844e-05 3.4060802e-02],1,[-0.0025157  -0.00129719  0.25027016],[0.1112861  0.11144668 0.08765092],[ 0.70277625 -0.00100882  0.00073507  0.7114099 ],0,6,1785142401923457,1785142401923457,[-0.02071154 -0.02942875  0.14559078],1,[0.01504651 0.01486228 0.00622109]
1785142401939198391,[ 0.00110642 -0.00084569  0.0004822 ],[4.2135263e-05 4.1616495e-05 3.4061436e-02],1,[-0.00238866 -0.00132949  0.25058192],[0.11210039 0.11226273 0.08818801],[ 0.70277745 -0.0010018   0.00073391  0.7114087 ],0,6,1785142401939457,1785142401939457,[-0.0204218  -0.02929984  0.14564313],1,[0.01518174 0.01499366 0.0062458 ]
1785142401947250851,[-0.002622   -0.00137832  0.00341168],[4.2172083e-05 4.1652413e-05 3.4061756e-02],1,[-0.00233127 -0.00135385  0.2507818 ],[0.11251114 0.11267433 0.0884579 ],[ 0.7027709  -0.00100577  0.00072502  0.7114152 ],0,6,1785142401947457,1785142401947457,[-0.02032591 -0.02930766  0.14563972],1,[0.01524969 0.01505943 0.00625817]
1785142401959264574,[ 4.1160267e-05  7.5220549e-04 -1.6483257e-03],[4.2209915e-05 4.1689036e-05 3.4062084e-02],1,[-0.00227908 -0.00138395  0.25096944],[0.11292431 0.11308832 0.08809629],[ 0.7027745  -0.00100715  0.00072028  0.71141165],0,6,1785142401955457,1785142401955457,[-0.0204805  -0.02937324  0.14585105],1,[0.01531796 0.01512555 0.00624746]
1785142401967264992,[0.0037695  0.00075196 0.00234453],[4.2245309e-05 4.1726486e-05 3.4059830e-02],1,[-0.00223339 -0.00141849  0.25118843],[0.1133321  0.11350188 0.08836605],[ 0.7027723  -0.00100258  0.00072839  0.7114138 ],0,6,1785142401963457,1785142401963457,[-0.02087768 -0.02944716  0.14637092],1,[0.0153762  0.01518728 0.00625982]
1785142401979248767,[-2.2524025e-04 -4.6992209e-05 -3.7807438e-03],[4.2320964e-05 4.1800922e-05 3.4060486e-02],1,[-0.00215875 -0.00150425  0.2517177 ],[0.11417038 0.11434188 0.08890826],[ 0.7027795  -0.00101218  0.00072569  0.71140677],0,6,1785142401979457,1785142401979457,[-0.02081138 -0.02942863  0.14706229],1,[0.01551342 0.01532106 0.00628458]
1785142401987344035,[-0.00049156 -0.00111225 -0.00431338],[4.2358039e-05 4.1835970e-05 3.4060806e-02],1,[-0.00212869 -0.00155385  0.25202566],[0.11459322 0.11476555 0.08918071],[ 0.7027933  -0.00101018  0.00072141  0.71139306],0,6,1785142401987457,1785142401987457,[-0.02093173 -0.0292794   0.14739594],1,[0.01558265 0.01538854 0.00629697]
1785142401999231919,[-0.00155683 -0.00217752 -0.00058495],[4.2394098e-05 4.1874457e-05 3.4061112e-02],1,[-0.00210269 -0.00160778  0.2523614 ],[0.11501855 0.11519168 0.08945407],[ 7.0279908e-01 -1.0096328e-03  7.0966955e-04  7.1138734e-01],0,6,1785142401995457,1785142401995457,[-0.02074608 -0.02922432  0.14759265],1,[0.0156523  0.01545609 0.00630936]
1785142402007198270,[-0.00049156 -0.00164488  0.00234452],[4.2431438e-05 4.1912790e-05 3.4061432e-02],1,[-0.00208021 -0.00166634  0.25272378],[0.11544637 0.11562029 0.08972834],[ 7.0279723e-01 -1.0072164e-03  7.0290919e-04  7.1138924e-01],0,6,1785142402003457,1785142402003457,[-0.0207727  -0.02921163  0.14790569],1,[0.015722   0.01552404 0.00632176]
1785142402019283539,[-0.00129051 -0.00137857  0.00021399],[4.2509648e-05 4.1989180e-05 3.4062050e-02],1,[-0.00204912 -0.0017971   0.25347543],[0.11630958 0.11648498 0.08962698],[ 7.0279622e-01 -1.0008349e-03  6.8581442e-04  7.1139026e-01],0,6,1785142402019457,1785142402019457,[-0.02068691 -0.02927584  0.14811419],1,[0.01586189 0.01565995 0.00632273]
1785142402027288433,[ 0.00057371  0.00208354 -0.0013839 ],[4.2549043e-05 4.2028794e-05 3.4062363e-02],1,[-0.00203798 -0.00187086  0.2538876 ],[0.11674497 0.11692109 0.08990198],[ 7.0280045e-01 -1.0074773e-03  6.8520237e-04  7.1138602e-01],0,6,1785142402027457,1785142402027457,[-0.02050626 -0.02942495  0.14812937],1,[0.01593203 0.01572782 0.00633514]
1785142402039199046,[0.00216949 0.00128457 0.00127934],[4.2587919e-05 4.2066968e-05 3.4060113e-02],1,[-0.00201299 -0.00194888  0.2543228 ],[0.11717372 0.1173563  0.09017789],[ 7.0280045e-01 -1.0062604e-03  6.9487415e-04  7.1138602e-01],0,6,1785142402035457,1785142402035457,[-0.02068527 -0.02937099  0.14812554],1,[0.01599142 0.0157909  0.00634755]
1785142402047254780,[-0.00182525  0.00288247  0.00074671],[4.2625281e-05 4.2102281e-05 3.4060434e-02],1,[-0.00199319 -0.00203044  0.25478092],[0.11761408 0.1177974  0.09045471],[ 7.0279968e-01 -1.0155498e-03  6.9851079e-04  7.1138680e-01],0,6,1785142402043457,1785142402043457,[-0.02068168 -0.02925067  0.14829947],1,[0.0160621  0.01585942 0.00635997]
1785142402059220711,[-0.00022735 -0.00057964 -0.00244908],[4.2705266e-05 4.2178493e-05 3.4061067e-02],1,[-0.00196845 -0.00220363  0.25576627],[0.11850251 0.11868728 0.0910111 ],[ 7.0279634e-01 -1.0178818e-03  7.0192234e-04  7.1139008e-01],0,6,1785142402059457,1785142402059457,[-0.02093243 -0.02893175  0.14865799],1,[0.01620441 0.01599781 0.00638484]
1785142402067263795,[ 5.7158840e-04  1.2845700e-03 -5.2236417e-05],[4.2743915e-05 4.2213844e-05 3.4061395e-02],1,[-0.00196253 -0.0022955   0.25629362],[0.11895063 0.11913607 0.09129067],[ 7.0280021e-01 -1.0203619e-03  7.0426660e-04  7.1138620e-01],0,6,1785142402067457,1785142402067457,[-0.02083787 -0.02909588  0.14912584],1,[0.01627589 0.01606728 0.00639728]
1785142402079243728,[ 3.8959202e-05  1.0182541e-03 -5.8487104e-04],[4.2781994e-05 4.2251246e-05 3.4061715e-02],1,[-0.00196028 -0.00239365  0.25680092],[0.11940136 0.11958746 0.09089775],[ 7.0280147e-01 -1.0220772e-03  7.0667849e-04  7.1138501e-01],0,6,1785142402075457,1785142402075457,[-0.0208351  -0.02942215  0.14948037],1,[0.0163478  0.01613708 0.00638496]
1785142402087266009,[-0.00155894 -0.00031333  0.00021408],[4.2820757e-05 4.2288331e-05 3.4062035e-02],1,[-0.00196244 -0.0024971   0.25733015],[0.11985472 0.12004144 0.0911771 ],[ 7.0280182e-01 -1.0278777e-03  7.0121727e-04  7.1138465e-01],0,6,1785142402083457,1785142402083457,[-0.02100531 -0.02942348  0.14945102],1,[0.01642002 0.01620712 0.0063974 ]
1785142402099267687,[-0.00075999  0.00021931  0.00154566],[4.2897973e-05 4.2365024e-05 3.4062676e-02],1,[-0.00198419 -0.00271577  0.25844875],[0.12076937 0.12095729 0.09173854],[ 7.0279181e-01 -1.0425312e-03  7.0327328e-04  7.1139455e-01],0,6,1785142402099457,1785142402099457,[-0.02151411 -0.02940316  0.14958844],1,[0.01656504 0.01634782 0.00642231]
1785142402107263206,[-0.00182526 -0.00164496 -0.00058526],[4.2936765e-05 4.2404092e-05 3.4060393e-02],1,[-0.00200267 -0.00283004  0.25903937],[0.12121995 0.12141515 0.09202065],[ 7.0279014e-01 -1.0433759e-03  6.9312437e-04  7.1139622e-01],0,6,1785142402107457,1785142402107457,[-0.0215933  -0.02941436  0.14980781],1,[0.01662605 0.01641341 0.00643477]
1785142402119234825,[ 0.00163684  0.00155083 -0.00191683],[4.2976386e-05 4.2438132e-05 3.4060728e-02],1,[-0.00202475 -0.00294752  0.25964996],[0.12168378 0.12187961 0.09230368],[ 7.0279831e-01 -1.0446816e-03  6.9695170e-04  7.1138805e-01],0,6,1785142402115457,1785142402115457,[-0.02149475 -0.02924373  0.14992589],1,[0.01669876 0.0164845  0.00644724]
1785142402127244317,[ 3.8949423e-05  4.8557203e-04 -1.1178908e-03],[4.3016382e-05 4.2475975e-05 3.4061048e-02],1,[-0.00204979 -0.00306686  0.26027945],[0.12215031 0.12234674 0.09258763],[ 7.0280117e-01 -1.0448404e-03  7.0047530e-04  7.1138531e-01],0,6,1785142402123457,1785142402123457,[-0.02154299 -0.02905358  0.1499859 ],1,[0.01677189 0.01655552 0.00645971]
1785142402139270222,[ 0.00030527 -0.00191127 -0.0029821 ],[4.3094544e-05 4.2554097e-05 3.4061681e-02],1,[-0.00211647 -0.00331709  0.2615355 ],[0.12309149 0.12328904 0.0924636 ],[ 7.0280856e-01 -1.0337355e-03  6.9194427e-04  7.1137798e-01],0,6,1785142402139457,1785142402139457,[-0.02223319 -0.02924809  0.15045232],1,[0.01691878 0.01669846 0.00645912]
1785142402147261935,[ 3.8946979e-05  1.2845201e-03 -8.5157307e-04],[4.3132572e-05 4.2594558e-05 3.4061991e-02],1,[-0.00215893 -0.00344901  0.262193  ],[0.12356617 0.12376425 0.09274822],[ 7.0281273e-01 -1.0357333e-03  6.9299020e-04  7.1137387e-01],0,6,1785142402147457,1785142402147457,[-0.02251672 -0.02956661  0.15073057],1,[0.01699279 0.01677017 0.0064716 ]
1785142402159223619,[ 3.8948492e-05 -4.7060661e-05 -3.1894015e-04],[4.3170912e-05 4.2633317e-05 3.4062315e-02],1,[-0.00220505 -0.00358516  0.26286954],[0.12404361 0.12424217 0.09303377],[ 7.0281345e-01 -1.0365815e-03  6.9297245e-04  7.1137315e-01],0,6,1785142402155457,1785142402155457,[-0.02236699 -0.02944169  0.15088263],1,[0.01706697 0.01684227 0.00648409]
1785142402167213690,[ 3.8945116e-05 -2.4439041e-03 -5.8525748e-04],[4.3208795e-05 4.2672913e-05 3.4062620e-02],1,[-0.00225265 -0.00372355  0.2635637 ],[0.1245238  0.12472284 0.09332024],[ 7.0281678e-01 -1.0306118e-03  6.8777194e-04  7.1136987e-01],0,6,1785142402163457,1785142402163457,[-0.0221847  -0.02940832  0.15098612],1,[0.01714155 0.01691486 0.00649658]
1785142402179255250,[-0.00129336  0.00208276 -0.00165572],[4.3287568e-05 4.2750900e-05 3.4060672e-02],1,[-0.00234784 -0.00400349  0.26500252],[0.12548006 0.12568775 0.09389601],[ 7.0281953e-01 -1.0348927e-03  6.8684551e-04  7.1136719e-01],0,6,1785142402179457,1785142402179457,[-0.02199507 -0.02935537  0.15108927],1,[0.01727923 0.01705466 0.00652159]
1785142402187268267,[-4.9441180e-04 -4.7774520e-05 -5.9045164e-04],[4.3327957e-05 4.2785716e-05 3.4060985e-02],1,[-0.00239492 -0.00414398  0.26574618],[0.12596843 0.12617663 0.0941853 ],[ 7.0282263e-01 -1.0421053e-03  6.8660878e-04  7.1136409e-01],0,6,1785142402187457,1785142402187457,[-0.02185832 -0.02932609  0.15119408],1,[0.01735466 0.01712819 0.00653411]
