bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785142031395879024,8.0,world,395628290,1785142033,405,normal,0.0,6.76393202,6.64885899,5.0,2
1785142031495974864,8.0,world,395628290,1785142033,405,normal,0.0,6.76393202,6.64885899,5.0,2
1785142031596116931,8.0,world,395628290,1785142033,405,normal,0.0,6.76393202,6.64885899,5.0,2
1785142031696344891,8.0,world,395628290,1785142033,405,normal,0.0,6.76393202,6.64885899,5.0,2
1785142031806725855,8.0,world,395628290,1785142033,405,normal,0.0,6.76393202,6.64885899,5.0,2
1785142031896573541,8.0,world,395628290,1785142033,405,normal,0.0,6.76393202,6.64885899,5.0,2
1785142031996799437,8.0,world,395628290,1785142033,405,normal,0.0,6.76393202,6.64885899,5.0,2
1785142032096937647,8.0,world,395628290,1785142033,405,normal,0.0,6.76393202,6.64885899,5.0,2
1785142032206197324,8.0,world,395628290,1785142033,405,normal,0.0,6.76393202,6.64885899,5.0,2
1785142032304410198,8.0,world,395628290,1785142033,405,normal,0.0,6.76393202,6.64885899,5.0,2
