bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785142031395854718,8.0,world,395628290,1785142033,405,normal,0.0,11.23606798,5.19577393,5.0,1
1785142031495960226,8.0,world,395628290,1785142033,405,normal,0.0,11.23606798,5.19577393,5.0,1
1785142031596100620,8.0,world,395628290,1785142033,405,normal,0.0,11.23606798,5.19577393,5.0,1
1785142031696317078,8.0,world,395628290,1785142033,405,normal,0.0,11.23606798,5.19577393,5.0,1
1785142031806671142,8.0,world,395628290,1785142033,405,normal,0.0,11.23606798,5.19577393,5.0,1
1785142031896553854,8.0,world,395628290,1785142033,405,normal,0.0,11.23606798,5.19577393,5.0,1
1785142031996765072,8.0,world,395628290,1785142033,405,normal,0.0,11.23606798,5.19577393,5.0,1
1785142032096872193,8.0,world,395628290,1785142033,405,normal,0.0,11.23606798,5.19577393,5.0,1
1785142032206200510,8.0,world,395628290,1785142033,405,normal,0.0,11.23606798,5.19577393,5.0,1
1785142032304246208,8.0,world,395628290,1785142033,405,normal,0.0,11.23606798,5.19577393,5.0,1
