timestamp,experiment_id,scenario,method,trial,seed,phase,family,mission_id,uav_id,avoidance_mode,has_nearest_neighbor,nearest_neighbor_id,nearest_neighbor_distance,nearest_neighbor_closing_speed,iapf_active,hysteresis_active,active_neighbor_count,raw_repulsion_x,raw_repulsion_y,raw_repulsion_z,position_offset_x,position_offset_y,position_offset_z,acceleration_offset_x,acceleration_offset_y,acceleration_offset_z,position_saturated,acceleration_saturated,valid_neighbor_count,stale_neighbor_count,nominal_ref_x,nominal_ref_y,nominal_ref_z,modulated_ref_x,modulated_ref_y,modulated_ref_z,nominal_acceleration_x,nominal_acceleration_y,nominal_acceleration_z,modulated_acceleration_x,modulated_acceleration_y,modulated_acceleration_z
1785406303.3424537,s1_crossing_4-Full-t01-a523997ff0,s1_crossing_4,Full,1,9001,pilot,s1,597262320,1,iapf_dual,True,2,6.0122971534729,-0.00981021299958229,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,3,0,0.2916425982919228,-3.2764850432649544,3.2285256320966744,0.2916425982919228,-3.2764850432649544,3.2285256320966744,-0.0031497001359613794,-0.0035885982364823395,-0.00030222301826553504,-0.0031497001359613794,-0.0035885982364823395,-0.00030222301826553504
1785406303.3425477,s1_crossing_4-Full-t01-a523997ff0,s1_crossing_4,Full,1,9001,pilot,s1,597262320,2,iapf_dual,True,3,2.899794101715088,0.028277354314923286,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,3,0,3.0029483944833393,2.0898670233957253,3.26025604479087,3.0029483944833393,2.0898670233957253,3.26025604479087,-0.006057033823669834,-0.004332891778764249,-0.0003417293087427633,-0.006057033823669834,-0.004332891778764249,-0.0003417293087427633
1785406303.3428104,s1_crossing_4-Full-t01-a523997ff0,s1_crossing_4,Full,1,9001,pilot,s1,597262320,4,iapf_dual,True,2,5.851268291473389,-0.015773115679621696,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,3,0,-2.847795541807167,2.0276850116894405,3.315552701952923,-2.847795541807167,2.0276850116894405,3.315552701952923,-0.002474221016183173,-0.006870443483178828,-0.00042612445537622214,-0.002474221016183173,-0.006870443483178828,-0.00042612445537622214
1785406303.343089,s1_crossing_4-Full-t01-a523997ff0,s1_crossing_4,Full,1,9001,pilot,s1,597262320,3,iapf_dual,True,2,2.899794101715088,0.028277354314923286,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,3,0,4.595123695559873,4.51367129371577,3.2584943684651226,4.595123695559873,4.51367129371577,3.2584943684651226,-0.003013162395933949,-0.004353345135062443,-0.000361411046718345,-0.003013162395933949,-0.004353345135062443,-0.000361411046718345
1785406303.362392,s1_crossing_4-Full-t01-a523997ff0,s1_crossing_4,Full,1,9001,pilot,s1,597262320,1,iapf_dual,True,2,6.01248836517334,-0.009702612645924091,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,3,0,0.2916412443416811,-3.2764865858827408,3.228525502181155,0.2916412443416811,-3.2764865858827408,3.228525502181155,-0.008640518844355276,-0.009844540543121076,-0.0008290832688186111,-0.008640518844355276,-0.009844540543121076,-0.0008290832688186111
1785406303.3624787,s1_crossing_4-Full-t01-a523997ff0,s1_crossing_4,Full,1,9001,pilot,s1,597262320,2,iapf_dual,True,3,2.89959454536438,0.02842131070792675,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,3,0,3.0029457891461506,2.089865159670936,3.260255897801419,3.0029457891461506,2.089865159670936,3.260255897801419,-0.016695621666059694,-0.011943192652406022,-0.0009419434358576035,-0.016695621666059694,-0.011943192652406022,-0.0009419434358576035
1785406303.362726,s1_crossing_4-Full-t01-a523997ff0,s1_crossing_4,Full,1,9001,pilot,s1,597262320,4,iapf_dual,True,2,5.851442813873291,-0.015437492169439793,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,3,0,-2.8477966051187025,2.027682059074552,3.315552518823346,-2.8477966051187025,2.027682059074552,3.315552518823346,-0.006697121219128171,-0.018596638107535743,-0.0011534164140647076,-0.006697121219128171,-0.018596638107535743,-0.0011534164140647076
1785406303.362985,s1_crossing_4-Full-t01-a523997ff0,s1_crossing_4,Full,1,9001,pilot,s1,597262320,3,iapf_dual,True,2,2.89959454536438,0.02842131070792675,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,3,0,4.5951224005390525,4.513669422700588,3.258494213135018,4.5951224005390525,4.513669422700588,3.258494213135018,-0.007977869247806314,-0.011526235135871914,-0.0009568983335656163,-0.007977869247806314,-0.011526235135871914,-0.0009568983335656163
1785406303.3824122,s1_crossing_4-Full-t01-a523997ff0,s1_crossing_4,Full,1,9001,pilot,s1,597262320,1,iapf_dual,True,2,6.012326240539551,-0.009806669317185879,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,3,0,0.29163643745230466,-3.2764920625929017,3.2285250409459416,0.29163643745230466,-3.2764920625929017,3.2285250409459416,-0.014049924774040618,-0.016007725526367353,-0.001348131723122971,-0.014049924774040618,-0.016007725526367353,-0.001348131723122971
1785406303.3825054,s1_crossing_4-Full-t01-a523997ff0,s1_crossing_4,Full,1,9001,pilot,s1,597262320,2,iapf_dual,True,3,2.899277687072754,0.027875591069459915,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,3,0,3.002936510181414,2.0898585219747976,3.2602553742953106,3.002936510181414,2.0898585219747976,3.2602553742953106,-0.027174989629937793,-0.01943959577960902,-0.001533174601905047,-0.027174989629937793,-0.01943959577960902,-0.001533174601905047
1785406303.3827775,s1_crossing_4-Full-t01-a523997ff0,s1_crossing_4,Full,1,9001,pilot,s1,597262320,4,iapf_dual,True,2,5.851449012756348,-0.015252443961799145,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,3,0,-2.8478003477617855,2.0276716664630534,3.315551874244007,-2.8478003477617855,2.0276716664630534,3.315551874244007,-0.010860007722655905,-0.03015618604699024,-0.0018703724711453635,-0.010860007722655905,-0.03015618604699024,-0.0018703724711453635
1785406303.3830333,s1_crossing_4-Full-t01-a523997ff0,s1_crossing_4,Full,1,9001,pilot,s1,597262320,3,iapf_dual,True,2,2.899277687072754,0.027875591069459915,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,3,0,4.595117917438863,4.513662945624402,3.2584936754136082,4.595117917438863,4.513662945624402,3.2584936754136082,-0.012870209562014711,-0.01859457168974276,-0.0015437056813031303,-0.012870209562014711,-0.01859457168974276,-0.0015437056813031303
1785406303.4025338,s1_crossing_4-Full-t01-a523997ff0,s1_crossing_4,Full,1,9001,pilot,s1,597262320,1,iapf_dual,True,2,6.012489318847656,-0.009029057808220387,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,3,0,0.29162601222975015,-3.27650394052847,3.228524040615088,0.29162601222975015,-3.27650394052847,3.228524040615088,-0.019377487316582453,-0.022077662574225235,-0.0018593270630291774,-0.019377487316582453,-0.022077662574225235,-0.0018593270630291774
1785406303.4026344,s1_crossing_4-Full-t01-a523997ff0,s1_crossing_4,Full,1,9001,pilot,s1,597262320,2,iapf_dual,True,3,2.8990540504455566,0.027793221175670624,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,3,0,3.0029163664977747,2.0898441122152067,3.2602542378170796,3.0029163664977747,2.0898441122152067,3.2602542378170796,-0.03749387665813248,-0.026821199064659285,-0.002115351659817387,-0.03749387665813248,-0.026821199064659285,-0.002115351659817387
1785406303.4030101,s1_crossing_4-Full-t01-a523997ff0,s1_crossing_4,Full,1,9001,pilot,s1,597262320,4,iapf_dual,True,2,5.851616859436035,-0.014521375298500061,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,3,0,-2.8478084301168693,2.027649223292679,3.315550482254716,-2.8478084301168693,2.027649223292679,3.315550482254716,-0.014957004656798795,-0.04153277112272779,-0.0025759806507787567,-0.014957004656798795,-0.04153277112272779,-0.0025759806507787567
1785406303.4032917,s1_crossing_4-Full-t01-a523997ff0,s1_crossing_4,Full,1,9001,pilot,s1,597262320,3,iapf_dual,True,2,2.8990540504455566,0.027793221175670624,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,3,0,4.595108295577337,4.513649044188448,3.258492521328103,4.595108295577337,4.513649044188448,3.258492521328103,-0.017685702568608703,-0.02555188108716254,-0.0021212956480193335,-0.017685702568608703,-0.02555188108716254,-0.0021212956480193335
1785406303.4224255,s1_crossing_4-Full-t01-a523997ff0,s1_crossing_4,Full,1,9001,pilot,s1,597262320,1,iapf_dual,True,2,6.012320518493652,-0.00921033974736929,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,3,0,0.29160781593728374,-3.276524672401421,3.228522294627154,0.29160781593728374,-3.276524672401421,3.228522294627154,-0.024627797367583165,-0.028059582305214412,-0.0023631097985113867,-0.024627797367583165,-0.028059582305214412,-0.0023631097985113867
1785406303.4225225,s1_crossing_4-Full-t01-a523997ff0,s1_crossing_4,Full,1,9001,pilot,s1,597262320,2,iapf_dual,True,3,2.8983726501464844,0.027066117152571678,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,3,0,3.002881202081991,2.089818957393145,3.260252253890318,3.002881202081991,2.089818957393145,3.260252253890318,-0.04765992355214411,-0.03409346834561681,-0.00268890569284279,-0.04765992355214411,-0.03409346834561681,-0.00268890569284279
1785406303.4227915,s1_crossing_4-Full-t01-a523997ff0,s1_crossing_4,Full,1,9001,pilot,s1,597262320,4,iapf_dual,True,2,5.851660251617432,-0.01435563899576664,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,3,0,-2.847822512386124,2.0276101194962113,3.3155480569259854,-2.847822512386124,2.0276101194962113,3.3155480569259854,-0.018995439307947483,-0.05274673982227018,-0.003271502900018999,-0.018995439307947483,-0.05274673982227018,-0.003271502900018999
